"id","hexID","X63","X64","X65","X66","X67","X68","X69","X71","X72","rel_63","rel_64","rel_65","rel_66","rel_67","rel_68","rel_69","rel_71","rel_72","relMax","absMax","maxLevel","total","antwort"
"ID161","ID161",161,13,82,12,4,0,0,0,0,0,0.117117117117117,0.738738738738739,0.108108108108108,0.036036036036036,0,0,0,0,0,0.738738738738739,82,"64",111,"ratschen"
"ID162","ID162",162,1,42,7,4,0,0,0,0,0,0.0185185185185185,0.777777777777778,0.12962962962963,0.0740740740740741,0,0,0,0,0,0.777777777777778,42,"64",54,"ratschen"
"ID163","ID163",163,11,118,13,1,0,0,0,0,1,0.0763888888888889,0.819444444444444,0.0902777777777778,0.00694444444444444,0,0,0,0,0.00694444444444444,0.819444444444444,118,"64",144,"ratschen"
"ID164","ID164",164,13,96,19,8,0,0,0,0,0,0.0955882352941176,0.705882352941177,0.139705882352941,0.0588235294117647,0,0,0,0,0,0.705882352941177,96,"64",136,"ratschen"
"ID165","ID165",165,25,128,13,3,0,0,0,0,0,0.14792899408284,0.757396449704142,0.0769230769230769,0.0177514792899408,0,0,0,0,0,0.757396449704142,128,"64",169,"ratschen"
"ID166","ID166",166,1,37,8,2,0,0,0,0,0,0.0208333333333333,0.770833333333333,0.166666666666667,0.0416666666666667,0,0,0,0,0,0.770833333333333,37,"64",48,"ratschen"
"ID167","ID167",167,5,24,12,2,0,0,0,0,1,0.113636363636364,0.545454545454545,0.272727272727273,0.0454545454545455,0,0,0,0,0.0227272727272727,0.545454545454545,24,"64",44,"ratschen"
"ID168","ID168",168,10,58,15,3,0,0,0,0,0,0.116279069767442,0.674418604651163,0.174418604651163,0.0348837209302326,0,0,0,0,0,0.674418604651163,58,"64",86,"ratschen"
"ID169","ID169",169,0,6,8,0,0,0,0,0,1,0,0.4,0.533333333333333,0,0,0,0,0,0.0666666666666667,0.533333333333333,8,"65",15,"tratschen"
"ID170","ID170",170,10,3,106,6,0,0,0,0,4,0.0775193798449612,0.0232558139534884,0.821705426356589,0.0465116279069767,0,0,0,0,0.0310077519379845,0.821705426356589,106,"65",129,"tratschen"
"ID171","ID171",171,3,1,43,4,0,0,1,0,2,0.0555555555555556,0.0185185185185185,0.796296296296296,0.0740740740740741,0,0,0.0185185185185185,0,0.037037037037037,0.796296296296296,43,"65",54,"tratschen"
"ID172","ID172",172,18,10,123,5,0,0,1,1,6,0.109756097560976,0.0609756097560976,0.75,0.0304878048780488,0,0,0.00609756097560976,0.00609756097560976,0.0365853658536585,0.75,123,"65",164,"tratschen"
"ID173","ID173",173,1,3,25,2,0,0,0,0,0,0.032258064516129,0.0967741935483871,0.806451612903226,0.0645161290322581,0,0,0,0,0,0.806451612903226,25,"65",31,"tratschen"
"ID174","ID174",174,5,3,33,1,0,0,1,0,2,0.111111111111111,0.0666666666666667,0.733333333333333,0.0222222222222222,0,0,0.0222222222222222,0,0.0444444444444444,0.733333333333333,33,"65",45,"tratschen"
"ID175","ID175",175,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"64",1,"ratschen"
"ID176","ID176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID177","ID177",177,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,"66",1,"plaudern"
"ID178","ID178",178,1,0,1,1,0,0,9,0,1,0.0769230769230769,0,0.0769230769230769,0.0769230769230769,0,0,0.692307692307692,0,0.0769230769230769,0.692307692307692,9,"69",13,"schwatzen / schwätzen"
"ID179","ID179",179,22,4,32,36,2,0,66,1,42,0.107317073170732,0.0195121951219512,0.15609756097561,0.175609756097561,0.00975609756097561,0,0.321951219512195,0.0048780487804878,0.204878048780488,0.321951219512195,66,"69",205,"schwatzen / schwätzen"
"ID180","ID180",180,89,3,61,107,3,0,216,1,76,0.160071942446043,0.00539568345323741,0.109712230215827,0.192446043165468,0.00539568345323741,0,0.388489208633094,0.00179856115107914,0.136690647482014,0.388489208633094,216,"69",556,"schwatzen / schwätzen"
"ID181","ID181",181,120,2,91,182,9,1,317,4,90,0.147058823529412,0.00245098039215686,0.111519607843137,0.223039215686275,0.0110294117647059,0.00122549019607843,0.388480392156863,0.00490196078431373,0.110294117647059,0.388480392156863,317,"69",816,"schwatzen / schwätzen"
"ID182","ID182",182,20,1,23,40,1,0,49,1,29,0.121951219512195,0.00609756097560976,0.140243902439024,0.24390243902439,0.00609756097560976,0,0.298780487804878,0.00609756097560976,0.176829268292683,0.298780487804878,49,"69",164,"schwatzen / schwätzen"
"ID183","ID183",183,11,2,22,13,1,1,20,0,14,0.130952380952381,0.0238095238095238,0.261904761904762,0.154761904761905,0.0119047619047619,0.0119047619047619,0.238095238095238,0,0.166666666666667,0.261904761904762,22,"65",84,"tratschen"
"ID184","ID184",184,6,1,8,14,0,2,9,1,13,0.111111111111111,0.0185185185185185,0.148148148148148,0.259259259259259,0,0.037037037037037,0.166666666666667,0.0185185185185185,0.240740740740741,0.259259259259259,14,"66",54,"plaudern"
"ID185","ID185",185,17,0,10,6,1,0,35,0,18,0.195402298850575,0,0.114942528735632,0.0689655172413793,0.0114942528735632,0,0.402298850574713,0,0.206896551724138,0.402298850574713,35,"69",87,"schwatzen / schwätzen"
"ID186","ID186",186,4,0,7,11,0,0,40,0,9,0.0563380281690141,0,0.0985915492957746,0.154929577464789,0,0,0.563380281690141,0,0.126760563380282,0.563380281690141,40,"69",71,"schwatzen / schwätzen"
"ID187","ID187",187,2,0,3,2,0,0,9,1,2,0.105263157894737,0,0.157894736842105,0.105263157894737,0,0,0.473684210526316,0.0526315789473684,0.105263157894737,0.473684210526316,9,"69",19,"schwatzen / schwätzen"
"ID188","ID188",188,8,2,13,18,0,0,28,0,13,0.0975609756097561,0.024390243902439,0.158536585365854,0.219512195121951,0,0,0.341463414634146,0,0.158536585365854,0.341463414634146,28,"69",82,"schwatzen / schwätzen"
"ID189","ID189",189,0,2,2,2,2,0,1,0,0,0,0.222222222222222,0.222222222222222,0.222222222222222,0.222222222222222,0,0.111111111111111,0,0,0.222222222222222,2,"64",9,"ratschen"
"ID190","ID190",190,3,1,2,2,0,0,7,0,1,0.1875,0.0625,0.125,0.125,0,0,0.4375,0,0.0625,0.4375,7,"69",16,"schwatzen / schwätzen"
"ID191","ID191",191,3,0,0,3,1,0,7,1,1,0.1875,0,0,0.1875,0.0625,0,0.4375,0.0625,0.0625,0.4375,7,"69",16,"schwatzen / schwätzen"
"ID192","ID192",192,4,0,1,5,0,0,25,0,2,0.108108108108108,0,0.027027027027027,0.135135135135135,0,0,0.675675675675676,0,0.0540540540540541,0.675675675675676,25,"69",37,"schwatzen / schwätzen"
"ID193","ID193",193,46,4,22,66,3,0,240,1,21,0.114143920595533,0.00992555831265509,0.054590570719603,0.163771712158809,0.00744416873449132,0,0.595533498759305,0.00248138957816377,0.0521091811414392,0.595533498759305,240,"69",403,"schwatzen / schwätzen"
"ID194","ID194",194,3,0,3,4,0,0,15,0,2,0.111111111111111,0,0.111111111111111,0.148148148148148,0,0,0.555555555555556,0,0.0740740740740741,0.555555555555556,15,"69",27,"schwatzen / schwätzen"
"ID195","ID195",195,5,2,0,6,1,0,27,1,2,0.113636363636364,0.0454545454545455,0,0.136363636363636,0.0227272727272727,0,0.613636363636364,0.0227272727272727,0.0454545454545455,0.613636363636364,27,"69",44,"schwatzen / schwätzen"
"ID196","ID196",196,2,1,2,0,0,0,7,0,1,0.153846153846154,0.0769230769230769,0.153846153846154,0,0,0,0.538461538461538,0,0.0769230769230769,0.538461538461538,7,"69",13,"schwatzen / schwätzen"
"ID197","ID197",197,2,2,0,0,0,0,1,0,0,0.4,0.4,0,0,0,0,0.2,0,0,0.4,2,"63",5,"quatschen"
"ID198","ID198",198,2,3,0,0,0,1,1,0,0,0.285714285714286,0.428571428571429,0,0,0,0.142857142857143,0.142857142857143,0,0,0.428571428571429,3,"64",7,"ratschen"
"ID199","ID199",199,0,12,0,1,0,0,1,0,0,0,0.857142857142857,0,0.0714285714285714,0,0,0.0714285714285714,0,0,0.857142857142857,12,"64",14,"ratschen"
"ID200","ID200",200,1,3,0,0,0,0,0,0,0,0.25,0.75,0,0,0,0,0,0,0,0.75,3,"64",4,"ratschen"
"ID201","ID201",201,3,5,1,0,0,0,0,0,0,0.333333333333333,0.555555555555556,0.111111111111111,0,0,0,0,0,0,0.555555555555556,5,"64",9,"ratschen"
"ID202","ID202",202,1,16,1,0,0,0,1,0,0,0.0526315789473684,0.842105263157895,0.0526315789473684,0,0,0,0.0526315789473684,0,0,0.842105263157895,16,"64",19,"ratschen"
"ID203","ID203",203,2,5,1,0,0,0,0,0,0,0.25,0.625,0.125,0,0,0,0,0,0,0.625,5,"64",8,"ratschen"
"ID204","ID204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID205","ID205",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID206","ID206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID207","ID207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID208","ID208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID209","ID209",209,0,1,2,0,0,0,0,0,0,0,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0.666666666666667,2,"65",3,"tratschen"
"ID210","ID210",210,2,14,4,2,0,0,0,0,1,0.0869565217391304,0.608695652173913,0.173913043478261,0.0869565217391304,0,0,0,0,0.0434782608695652,0.608695652173913,14,"64",23,"ratschen"
"ID211","ID211",211,8,9,3,0,0,0,0,0,2,0.363636363636364,0.409090909090909,0.136363636363636,0,0,0,0,0,0.0909090909090909,0.409090909090909,9,"64",22,"ratschen"
"ID212","ID212",212,15,37,15,3,0,0,1,0,1,0.208333333333333,0.513888888888889,0.208333333333333,0.0416666666666667,0,0,0.0138888888888889,0,0.0138888888888889,0.513888888888889,37,"64",72,"ratschen"
"ID213","ID213",213,29,83,25,3,0,0,1,1,5,0.197278911564626,0.564625850340136,0.170068027210884,0.0204081632653061,0,0,0.00680272108843537,0.00680272108843537,0.0340136054421769,0.564625850340136,83,"64",147,"ratschen"
"ID214","ID214",214,0,11,2,0,0,0,0,0,0,0,0.846153846153846,0.153846153846154,0,0,0,0,0,0,0.846153846153846,11,"64",13,"ratschen"
"ID215","ID215",215,0,20,1,0,0,0,0,0,0,0,0.952380952380952,0.0476190476190476,0,0,0,0,0,0,0.952380952380952,20,"64",21,"ratschen"
"ID216","ID216",216,2,41,7,0,0,0,1,0,0,0.0392156862745098,0.803921568627451,0.137254901960784,0,0,0,0.0196078431372549,0,0,0.803921568627451,41,"64",51,"ratschen"
"ID217","ID217",217,10,130,12,8,0,0,2,0,1,0.0613496932515337,0.797546012269939,0.0736196319018405,0.049079754601227,0,0,0.0122699386503067,0,0.00613496932515337,0.797546012269939,130,"64",163,"ratschen"
"ID218","ID218",218,1,14,2,2,0,0,0,0,0,0.0526315789473684,0.736842105263158,0.105263157894737,0.105263157894737,0,0,0,0,0,0.736842105263158,14,"64",19,"ratschen"
"ID219","ID219",219,3,19,4,1,0,0,1,0,0,0.107142857142857,0.678571428571429,0.142857142857143,0.0357142857142857,0,0,0.0357142857142857,0,0,0.678571428571429,19,"64",28,"ratschen"
"ID220","ID220",220,2,9,1,1,0,0,0,0,0,0.153846153846154,0.692307692307692,0.0769230769230769,0.0769230769230769,0,0,0,0,0,0.692307692307692,9,"64",13,"ratschen"
"ID221","ID221",221,1,16,2,1,0,0,0,0,0,0.05,0.8,0.1,0.05,0,0,0,0,0,0.8,16,"64",20,"ratschen"
"ID222","ID222",222,2,24,1,0,0,0,0,0,0,0.0740740740740741,0.888888888888889,0.037037037037037,0,0,0,0,0,0,0.888888888888889,24,"64",27,"ratschen"
"ID223","ID223",223,4,44,2,0,0,0,0,0,1,0.0784313725490196,0.862745098039216,0.0392156862745098,0,0,0,0,0,0.0196078431372549,0.862745098039216,44,"64",51,"ratschen"
"ID224","ID224",224,2,17,1,2,0,0,0,0,1,0.0869565217391304,0.739130434782609,0.0434782608695652,0.0869565217391304,0,0,0,0,0.0434782608695652,0.739130434782609,17,"64",23,"ratschen"
"ID225","ID225",225,18,143,15,2,0,1,0,0,2,0.0994475138121547,0.790055248618785,0.0828729281767956,0.0110497237569061,0,0.00552486187845304,0,0,0.0110497237569061,0.790055248618785,143,"64",181,"ratschen"
"ID226","ID226",226,2,11,17,0,0,0,0,0,0,0.0666666666666667,0.366666666666667,0.566666666666667,0,0,0,0,0,0,0.566666666666667,17,"65",30,"tratschen"
"ID227","ID227",227,10,3,43,5,0,0,1,0,0,0.161290322580645,0.0483870967741935,0.693548387096774,0.0806451612903226,0,0,0.0161290322580645,0,0,0.693548387096774,43,"65",62,"tratschen"
"ID228","ID228",228,12,4,70,3,0,1,0,0,1,0.131868131868132,0.043956043956044,0.769230769230769,0.032967032967033,0,0.010989010989011,0,0,0.010989010989011,0.769230769230769,70,"65",91,"tratschen"
"ID229","ID229",229,15,10,109,4,0,0,1,0,5,0.104166666666667,0.0694444444444444,0.756944444444444,0.0277777777777778,0,0,0.00694444444444444,0,0.0347222222222222,0.756944444444444,109,"65",144,"tratschen"
"ID230","ID230",230,4,1,48,2,0,0,0,0,1,0.0714285714285714,0.0178571428571429,0.857142857142857,0.0357142857142857,0,0,0,0,0.0178571428571429,0.857142857142857,48,"65",56,"tratschen"
"ID231","ID231",231,5,2,41,2,0,0,0,1,4,0.0909090909090909,0.0363636363636364,0.745454545454545,0.0363636363636364,0,0,0,0.0181818181818182,0.0727272727272727,0.745454545454545,41,"65",55,"tratschen"
"ID232","ID232",232,6,5,46,4,0,0,1,0,0,0.0967741935483871,0.0806451612903226,0.741935483870968,0.0645161290322581,0,0,0.0161290322580645,0,0,0.741935483870968,46,"65",62,"tratschen"
"ID233","ID233",233,7,1,30,4,0,0,1,0,0,0.162790697674419,0.0232558139534884,0.697674418604651,0.0930232558139535,0,0,0.0232558139534884,0,0,0.697674418604651,30,"65",43,"tratschen"
"ID234","ID234",234,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,"63",1,"quatschen"
"ID235","ID235",235,3,1,0,2,0,0,1,0,1,0.375,0.125,0,0.25,0,0,0.125,0,0.125,0.375,3,"63",8,"quatschen"
"ID236","ID236",236,13,0,16,7,0,0,25,0,16,0.168831168831169,0,0.207792207792208,0.0909090909090909,0,0,0.324675324675325,0,0.207792207792208,0.324675324675325,25,"69",77,"schwatzen / schwätzen"
"ID237","ID237",237,68,0,38,66,2,0,80,0,49,0.224422442244224,0,0.125412541254125,0.217821782178218,0.0066006600660066,0,0.264026402640264,0,0.161716171617162,0.264026402640264,80,"69",303,"schwatzen / schwätzen"
"ID238","ID238",238,211,4,187,319,19,3,615,1,192,0.136041263700838,0.00257898130238556,0.120567375886525,0.205673758865248,0.0122501611863314,0.00193423597678917,0.39651837524178,0.000644745325596389,0.123791102514507,0.39651837524178,615,"69",1551,"schwatzen / schwätzen"
"ID239","ID239",239,52,4,56,81,3,0,108,1,65,0.140540540540541,0.0108108108108108,0.151351351351351,0.218918918918919,0.00810810810810811,0,0.291891891891892,0.0027027027027027,0.175675675675676,0.291891891891892,108,"69",370,"schwatzen / schwätzen"
"ID240","ID240",240,24,0,23,40,5,1,42,1,27,0.147239263803681,0,0.141104294478528,0.245398773006135,0.0306748466257669,0.00613496932515337,0.257668711656442,0.00613496932515337,0.165644171779141,0.257668711656442,42,"69",163,"schwatzen / schwätzen"
"ID241","ID241",241,13,2,7,11,3,2,21,1,4,0.203125,0.03125,0.109375,0.171875,0.046875,0.03125,0.328125,0.015625,0.0625,0.328125,21,"69",64,"schwatzen / schwätzen"
"ID242","ID242",242,23,2,21,35,1,0,37,0,12,0.175572519083969,0.0152671755725191,0.16030534351145,0.267175572519084,0.00763358778625954,0,0.282442748091603,0,0.0916030534351145,0.282442748091603,37,"69",131,"schwatzen / schwätzen"
"ID243","ID243",243,123,4,73,199,5,2,484,0,97,0.124620060790274,0.00405268490374873,0.0739614994934144,0.2016210739615,0.00506585612968592,0.00202634245187437,0.490374873353597,0,0.0982776089159068,0.490374873353597,484,"69",987,"schwatzen / schwätzen"
"ID244","ID244",244,24,1,18,32,3,0,78,0,15,0.140350877192982,0.00584795321637427,0.105263157894737,0.187134502923977,0.0175438596491228,0,0.456140350877193,0,0.087719298245614,0.456140350877193,78,"69",171,"schwatzen / schwätzen"
"ID245","ID245",245,18,1,22,29,4,2,112,0,29,0.0829493087557604,0.00460829493087558,0.101382488479263,0.133640552995392,0.0184331797235023,0.00921658986175115,0.516129032258065,0,0.133640552995392,0.516129032258065,112,"69",217,"schwatzen / schwätzen"
"ID246","ID246",246,3,2,4,10,1,0,27,1,8,0.0535714285714286,0.0357142857142857,0.0714285714285714,0.178571428571429,0.0178571428571429,0,0.482142857142857,0.0178571428571429,0.142857142857143,0.482142857142857,27,"69",56,"schwatzen / schwätzen"
"ID247","ID247",247,3,0,1,7,0,0,18,0,4,0.0909090909090909,0,0.0303030303030303,0.212121212121212,0,0,0.545454545454545,0,0.121212121212121,0.545454545454545,18,"69",33,"schwatzen / schwätzen"
"ID248","ID248",248,11,4,7,20,0,0,54,0,15,0.0990990990990991,0.036036036036036,0.0630630630630631,0.18018018018018,0,0,0.486486486486487,0,0.135135135135135,0.486486486486487,54,"69",111,"schwatzen / schwätzen"
"ID249","ID249",249,5,0,5,3,1,0,21,0,5,0.125,0,0.125,0.075,0.025,0,0.525,0,0.125,0.525,21,"69",40,"schwatzen / schwätzen"
"ID250","ID250",250,27,10,11,34,0,0,92,1,8,0.147540983606557,0.0546448087431694,0.0601092896174863,0.185792349726776,0,0,0.502732240437158,0.00546448087431694,0.0437158469945355,0.502732240437158,92,"69",183,"schwatzen / schwätzen"
"ID251","ID251",251,12,2,15,14,0,1,74,0,5,0.0975609756097561,0.016260162601626,0.121951219512195,0.113821138211382,0,0.00813008130081301,0.601626016260163,0,0.040650406504065,0.601626016260163,74,"69",123,"schwatzen / schwätzen"
"ID252","ID252",252,6,10,5,0,1,0,29,0,1,0.115384615384615,0.192307692307692,0.0961538461538462,0,0.0192307692307692,0,0.557692307692308,0,0.0192307692307692,0.557692307692308,29,"69",52,"schwatzen / schwätzen"
"ID253","ID253",253,7,7,6,2,0,0,64,0,0,0.0813953488372093,0.0813953488372093,0.0697674418604651,0.0232558139534884,0,0,0.744186046511628,0,0,0.744186046511628,64,"69",86,"schwatzen / schwätzen"
"ID254","ID254",254,1,2,2,0,0,0,14,0,0,0.0526315789473684,0.105263157894737,0.105263157894737,0,0,0,0.736842105263158,0,0,0.736842105263158,14,"69",19,"schwatzen / schwätzen"
"ID255","ID255",255,5,11,6,1,0,0,1,1,0,0.2,0.44,0.24,0.04,0,0,0.04,0.04,0,0.44,11,"64",25,"ratschen"
"ID256","ID256",256,0,7,2,0,0,0,1,0,0,0,0.7,0.2,0,0,0,0.1,0,0,0.7,7,"64",10,"ratschen"
"ID257","ID257",257,4,21,2,0,0,0,0,1,0,0.142857142857143,0.75,0.0714285714285714,0,0,0,0,0.0357142857142857,0,0.75,21,"64",28,"ratschen"
"ID258","ID258",258,3,9,1,1,0,0,1,0,0,0.2,0.6,0.0666666666666667,0.0666666666666667,0,0,0.0666666666666667,0,0,0.6,9,"64",15,"ratschen"
"ID259","ID259",259,5,16,5,0,0,0,0,0,1,0.185185185185185,0.592592592592593,0.185185185185185,0,0,0,0,0,0.037037037037037,0.592592592592593,16,"64",27,"ratschen"
"ID260","ID260",260,2,25,2,1,0,0,1,0,1,0.0625,0.78125,0.0625,0.03125,0,0,0.03125,0,0.03125,0.78125,25,"64",32,"ratschen"
"ID261","ID261",261,3,17,1,0,0,0,0,0,0,0.142857142857143,0.80952380952381,0.0476190476190476,0,0,0,0,0,0,0.80952380952381,17,"64",21,"ratschen"
"ID262","ID262",262,2,26,4,0,0,0,0,0,0,0.0625,0.8125,0.125,0,0,0,0,0,0,0.8125,26,"64",32,"ratschen"
"ID263","ID263",263,0,11,1,0,0,0,1,0,0,0,0.846153846153846,0.0769230769230769,0,0,0,0.0769230769230769,0,0,0.846153846153846,11,"64",13,"ratschen"
"ID264","ID264",264,0,3,0,0,0,0,2,0,0,0,0.6,0,0,0,0,0.4,0,0,0.6,3,"64",5,"ratschen"
"ID265","ID265",265,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,"64",2,"ratschen"
"ID266","ID266",266,1,3,1,0,0,0,0,0,0,0.2,0.6,0.2,0,0,0,0,0,0,0.6,3,"64",5,"ratschen"
"ID267","ID267",267,2,14,4,0,0,0,0,0,2,0.0909090909090909,0.636363636363636,0.181818181818182,0,0,0,0,0,0.0909090909090909,0.636363636363636,14,"64",22,"ratschen"
"ID268","ID268",268,4,4,4,1,0,0,0,0,4,0.235294117647059,0.235294117647059,0.235294117647059,0.0588235294117647,0,0,0,0,0.235294117647059,0.235294117647059,4,"63",17,"quatschen"
"ID269","ID269",269,1,4,1,2,0,0,0,0,0,0.125,0.5,0.125,0.25,0,0,0,0,0,0.5,4,"64",8,"ratschen"
"ID270","ID270",270,2,14,2,1,0,0,1,0,1,0.0952380952380952,0.666666666666667,0.0952380952380952,0.0476190476190476,0,0,0.0476190476190476,0,0.0476190476190476,0.666666666666667,14,"64",21,"ratschen"
"ID271","ID271",271,0,20,2,0,0,0,0,0,1,0,0.869565217391304,0.0869565217391304,0,0,0,0,0,0.0434782608695652,0.869565217391304,20,"64",23,"ratschen"
"ID272","ID272",272,1,19,4,1,0,0,0,0,0,0.04,0.76,0.16,0.04,0,0,0,0,0,0.76,19,"64",25,"ratschen"
"ID273","ID273",273,0,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,14,"64",14,"ratschen"
"ID274","ID274",274,0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,21,"64",21,"ratschen"
"ID275","ID275",275,2,26,6,3,0,0,0,0,1,0.0526315789473684,0.684210526315789,0.157894736842105,0.0789473684210526,0,0,0,0,0.0263157894736842,0.684210526315789,26,"64",38,"ratschen"
"ID276","ID276",276,1,14,4,0,0,0,0,0,0,0.0526315789473684,0.736842105263158,0.210526315789474,0,0,0,0,0,0,0.736842105263158,14,"64",19,"ratschen"
"ID277","ID277",277,0,9,2,0,0,0,0,0,0,0,0.818181818181818,0.181818181818182,0,0,0,0,0,0,0.818181818181818,9,"64",11,"ratschen"
"ID278","ID278",278,0,18,2,2,0,0,0,0,0,0,0.818181818181818,0.0909090909090909,0.0909090909090909,0,0,0,0,0,0.818181818181818,18,"64",22,"ratschen"
"ID279","ID279",279,5,50,12,0,0,1,1,0,0,0.072463768115942,0.72463768115942,0.173913043478261,0,0,0.0144927536231884,0.0144927536231884,0,0,0.72463768115942,50,"64",69,"ratschen"
"ID280","ID280",280,0,10,2,1,0,0,0,0,0,0,0.769230769230769,0.153846153846154,0.0769230769230769,0,0,0,0,0,0.769230769230769,10,"64",13,"ratschen"
"ID281","ID281",281,2,37,12,2,0,0,0,0,0,0.0377358490566038,0.69811320754717,0.226415094339623,0.0377358490566038,0,0,0,0,0,0.69811320754717,37,"64",53,"ratschen"
"ID282","ID282",282,1,7,10,0,0,0,1,0,0,0.0526315789473684,0.368421052631579,0.526315789473684,0,0,0,0.0526315789473684,0,0,0.526315789473684,10,"65",19,"tratschen"
"ID283","ID283",283,10,7,79,2,0,0,1,0,0,0.101010101010101,0.0707070707070707,0.797979797979798,0.0202020202020202,0,0,0.0101010101010101,0,0,0.797979797979798,79,"65",99,"tratschen"
"ID284","ID284",284,12,6,97,7,0,1,0,0,1,0.0967741935483871,0.0483870967741935,0.782258064516129,0.0564516129032258,0,0.00806451612903226,0,0,0.00806451612903226,0.782258064516129,97,"65",124,"tratschen"
"ID285","ID285",285,431,128,1607,184,1,5,14,1,30,0.179508538109121,0.053311120366514,0.669304456476468,0.0766347355268638,0.00041649312786339,0.00208246563931695,0.00583090379008746,0.00041649312786339,0.0124947938359017,0.669304456476468,1607,"65",2401,"tratschen"
"ID286","ID286",286,52,16,248,35,0,0,2,0,2,0.146478873239437,0.0450704225352113,0.698591549295775,0.0985915492957746,0,0,0.00563380281690141,0,0.00563380281690141,0.698591549295775,248,"65",355,"tratschen"
"ID287","ID287",287,7,2,89,4,0,0,1,0,0,0.0679611650485437,0.0194174757281553,0.864077669902913,0.0388349514563107,0,0,0.00970873786407767,0,0,0.864077669902913,89,"65",103,"tratschen"
"ID288","ID288",288,13,3,91,2,0,0,0,0,2,0.117117117117117,0.027027027027027,0.81981981981982,0.018018018018018,0,0,0,0,0.018018018018018,0.81981981981982,91,"65",111,"tratschen"
"ID289","ID289",289,16,6,102,4,0,0,0,0,2,0.123076923076923,0.0461538461538462,0.784615384615385,0.0307692307692308,0,0,0,0,0.0153846153846154,0.784615384615385,102,"65",130,"tratschen"
"ID290","ID290",290,7,0,38,1,0,0,0,0,1,0.148936170212766,0,0.808510638297872,0.0212765957446809,0,0,0,0,0.0212765957446809,0.808510638297872,38,"65",47,"tratschen"
"ID291","ID291",291,5,4,47,1,0,0,0,0,1,0.0862068965517241,0.0689655172413793,0.810344827586207,0.0172413793103448,0,0,0,0,0.0172413793103448,0.810344827586207,47,"65",58,"tratschen"
"ID292","ID292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID293","ID293",293,0,0,0,4,0,0,2,1,1,0,0,0,0.5,0,0,0.25,0.125,0.125,0.5,4,"66",8,"plaudern"
"ID294","ID294",294,70,1,34,77,3,2,135,0,53,0.186666666666667,0.00266666666666667,0.0906666666666667,0.205333333333333,0.008,0.00533333333333333,0.36,0,0.141333333333333,0.36,135,"69",375,"schwatzen / schwätzen"
"ID295","ID295",295,51,1,31,64,2,0,114,1,46,0.164516129032258,0.0032258064516129,0.1,0.206451612903226,0.00645161290322581,0,0.367741935483871,0.0032258064516129,0.148387096774194,0.367741935483871,114,"69",310,"schwatzen / schwätzen"
"ID296","ID296",296,77,3,65,132,5,0,223,1,66,0.134615384615385,0.00524475524475524,0.113636363636364,0.230769230769231,0.00874125874125874,0,0.38986013986014,0.00174825174825175,0.115384615384615,0.38986013986014,223,"69",572,"schwatzen / schwätzen"
"ID297","ID297",297,40,0,39,62,2,0,78,1,41,0.152091254752852,0,0.14828897338403,0.23574144486692,0.00760456273764259,0,0.296577946768061,0.00380228136882129,0.155893536121673,0.296577946768061,78,"69",263,"schwatzen / schwätzen"
"ID298","ID298",298,30,1,46,60,1,0,71,2,37,0.120967741935484,0.00403225806451613,0.185483870967742,0.241935483870968,0.00403225806451613,0,0.286290322580645,0.00806451612903226,0.149193548387097,0.286290322580645,71,"69",248,"schwatzen / schwätzen"
"ID299","ID299",299,27,3,36,48,3,1,67,0,17,0.133663366336634,0.0148514851485149,0.178217821782178,0.237623762376238,0.0148514851485149,0.00495049504950495,0.331683168316832,0,0.0841584158415842,0.331683168316832,67,"69",202,"schwatzen / schwätzen"
"ID300","ID300",300,45,4,29,71,7,0,116,0,33,0.147540983606557,0.0131147540983607,0.0950819672131148,0.232786885245902,0.0229508196721311,0,0.380327868852459,0,0.108196721311475,0.380327868852459,116,"69",305,"schwatzen / schwätzen"
