"id","hexID","X34","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","rel_34","rel_36","rel_37","rel_38","rel_39","rel_40","rel_41","rel_42","rel_43","rel_44","rel_45","rel_46","relMax","absMax","maxLevel","total","antwort"
"ID1210","ID1210",1210,281,4,2,2,2,0,0,1,0,9,35,78,0.678743961352657,0.00966183574879227,0.00483091787439614,0.00483091787439614,0.00483091787439614,0,0,0.00241545893719807,0,0.0217391304347826,0.0845410628019324,0.188405797101449,0.678743961352657,281,"34",414,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1211","ID1211",1211,367,6,2,1,0,1,1,1,6,7,45,65,0.731075697211155,0.0119521912350598,0.00398406374501992,0.00199203187250996,0,0.00199203187250996,0.00199203187250996,0.00199203187250996,0.0119521912350598,0.0139442231075697,0.0896414342629482,0.129482071713147,0.731075697211155,367,"34",502,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1212","ID1212",1212,239,7,5,0,0,2,2,3,3,26,74,122,0.494824016563147,0.0144927536231884,0.010351966873706,0,0,0.0041407867494824,0.0041407867494824,0.0062111801242236,0.0062111801242236,0.0538302277432712,0.153209109730849,0.252587991718426,0.494824016563147,239,"34",483,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1213","ID1213",1213,1028,52,28,2,2,0,0,7,27,140,490,516,0.448516579406632,0.0226876090750436,0.012216404886562,0.00087260034904014,0.00087260034904014,0,0,0.00305410122164049,0.0117801047120419,0.0610820244328098,0.213787085514834,0.225130890052356,0.448516579406632,1028,"34",2292,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1214","ID1214",1214,282,10,3,0,0,0,0,4,18,26,95,128,0.498233215547703,0.0176678445229682,0.00530035335689046,0,0,0,0,0.00706713780918728,0.0318021201413428,0.0459363957597173,0.167844522968198,0.226148409893993,0.498233215547703,282,"34",566,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1215","ID1215",1215,158,6,5,2,0,0,2,1,15,11,71,124,0.4,0.0151898734177215,0.0126582278481013,0.00506329113924051,0,0,0.00506329113924051,0.00253164556962025,0.0379746835443038,0.0278481012658228,0.179746835443038,0.313924050632911,0.4,158,"34",395,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1216","ID1216",1216,358,9,1,3,0,0,0,0,9,15,57,175,0.57097288676236,0.0143540669856459,0.00159489633173844,0.00478468899521531,0,0,0,0,0.0143540669856459,0.0239234449760766,0.0909090909090909,0.279106858054226,0.57097288676236,358,"34",627,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1217","ID1217",1217,107,3,0,2,0,0,0,0,1,2,19,41,0.611428571428571,0.0171428571428571,0,0.0114285714285714,0,0,0,0,0.00571428571428571,0.0114285714285714,0.108571428571429,0.234285714285714,0.611428571428571,107,"34",175,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1218","ID1218",1218,64,5,0,2,0,0,0,0,1,2,11,51,0.470588235294118,0.0367647058823529,0,0.0147058823529412,0,0,0,0,0.00735294117647059,0.0147058823529412,0.0808823529411765,0.375,0.470588235294118,64,"34",136,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1219","ID1219",1219,67,5,0,1,2,0,0,1,1,4,39,77,0.34010152284264,0.0253807106598985,0,0.0050761421319797,0.0101522842639594,0,0,0.0050761421319797,0.0050761421319797,0.0203045685279188,0.197969543147208,0.390862944162437,0.390862944162437,77,"46",197,"Word unknown"
"ID1220","ID1220",1220,80,4,1,3,0,0,0,1,7,15,83,118,0.256410256410256,0.0128205128205128,0.00320512820512821,0.00961538461538462,0,0,0,0.00320512820512821,0.0224358974358974,0.0480769230769231,0.266025641025641,0.378205128205128,0.378205128205128,118,"46",312,"Word unknown"
"ID1221","ID1221",1221,172,15,7,7,1,2,0,1,16,44,299,411,0.176410256410256,0.0153846153846154,0.00717948717948718,0.00717948717948718,0.00102564102564103,0.00205128205128205,0,0.00102564102564103,0.0164102564102564,0.0451282051282051,0.306666666666667,0.421538461538462,0.421538461538462,411,"46",975,"Word unknown"
"ID1222","ID1222",1222,44,4,0,0,0,0,0,1,3,12,71,107,0.181818181818182,0.0165289256198347,0,0,0,0,0,0.00413223140495868,0.012396694214876,0.0495867768595041,0.293388429752066,0.442148760330579,0.442148760330579,107,"46",242,"Word unknown"
"ID1223","ID1223",1223,42,1,1,2,1,0,0,0,3,9,59,101,0.191780821917808,0.0045662100456621,0.0045662100456621,0.0091324200913242,0.0045662100456621,0,0,0,0.0136986301369863,0.0410958904109589,0.269406392694064,0.461187214611872,0.461187214611872,101,"46",219,"Word unknown"
"ID1224","ID1224",1224,14,0,2,0,0,0,0,0,0,5,12,19,0.269230769230769,0,0.0384615384615385,0,0,0,0,0,0,0.0961538461538462,0.230769230769231,0.365384615384615,0.365384615384615,19,"46",52,"Word unknown"
"ID1225","ID1225",1225,9,2,0,2,1,0,1,0,0,4,24,43,0.104651162790698,0.0232558139534884,0,0.0232558139534884,0.0116279069767442,0,0.0116279069767442,0,0,0.0465116279069767,0.27906976744186,0.5,0.5,43,"46",86,"Word unknown"
"ID1226","ID1226",1226,62,11,3,8,0,2,1,1,6,57,299,441,0.0695847362514029,0.0123456790123457,0.00336700336700337,0.00897867564534231,0,0.00224466891133558,0.00112233445566779,0.00112233445566779,0.00673400673400673,0.063973063973064,0.335578002244669,0.494949494949495,0.494949494949495,441,"46",891,"Word unknown"
"ID1227","ID1227",1227,60,8,3,6,0,0,0,3,1,32,196,290,0.10016694490818,0.013355592654424,0.00500834724540901,0.010016694490818,0,0,0,0.00500834724540901,0.00166944908180301,0.0534223706176962,0.327212020033389,0.484140233722871,0.484140233722871,290,"46",599,"Word unknown"
"ID1228","ID1228",1228,22,0,0,4,1,0,1,0,0,6,38,67,0.158273381294964,0,0,0.0287769784172662,0.00719424460431655,0,0.00719424460431655,0,0,0.0431654676258993,0.273381294964029,0.482014388489209,0.482014388489209,67,"46",139,"Word unknown"
"ID1229","ID1229",1229,23,1,0,2,1,0,0,0,2,11,34,61,0.17037037037037,0.00740740740740741,0,0.0148148148148148,0.00740740740740741,0,0,0,0.0148148148148148,0.0814814814814815,0.251851851851852,0.451851851851852,0.451851851851852,61,"46",135,"Word unknown"
"ID1230","ID1230",1230,24,4,1,3,0,0,0,0,1,11,36,88,0.142857142857143,0.0238095238095238,0.00595238095238095,0.0178571428571429,0,0,0,0,0.00595238095238095,0.0654761904761905,0.214285714285714,0.523809523809524,0.523809523809524,88,"46",168,"Word unknown"
"ID1231","ID1231",1231,43,2,2,5,1,0,0,0,5,28,94,143,0.13312693498452,0.00619195046439629,0.00619195046439629,0.0154798761609907,0.00309597523219814,0,0,0,0.0154798761609907,0.086687306501548,0.291021671826625,0.442724458204334,0.442724458204334,143,"46",323,"Word unknown"
"ID1232","ID1232",1232,17,1,0,8,1,0,0,0,2,3,17,55,0.163461538461538,0.00961538461538462,0,0.0769230769230769,0.00961538461538462,0,0,0,0.0192307692307692,0.0288461538461538,0.163461538461538,0.528846153846154,0.528846153846154,55,"46",104,"Word unknown"
"ID1233","ID1233",1233,10,0,2,4,0,0,1,0,4,11,27,93,0.0657894736842105,0,0.0131578947368421,0.0263157894736842,0,0,0.00657894736842105,0,0.0263157894736842,0.0723684210526316,0.177631578947368,0.611842105263158,0.611842105263158,93,"46",152,"Word unknown"
"ID1234","ID1234",1234,16,0,0,9,0,0,0,0,3,6,29,119,0.0879120879120879,0,0,0.0494505494505494,0,0,0,0,0.0164835164835165,0.032967032967033,0.159340659340659,0.653846153846154,0.653846153846154,119,"46",182,"Word unknown"
"ID1235","ID1235",1235,14,1,0,14,0,0,0,1,1,4,25,98,0.0886075949367089,0.00632911392405063,0,0.0886075949367089,0,0,0,0.00632911392405063,0.00632911392405063,0.0253164556962025,0.158227848101266,0.620253164556962,0.620253164556962,98,"46",158,"Word unknown"
"ID1236","ID1236",1236,4,1,0,5,0,0,0,0,0,1,12,33,0.0714285714285714,0.0178571428571429,0,0.0892857142857143,0,0,0,0,0,0.0178571428571429,0.214285714285714,0.589285714285714,0.589285714285714,33,"46",56,"Word unknown"
"ID1237","ID1237",1237,62,0,0,0,0,0,0,0,0,1,0,0,0.984126984126984,0,0,0,0,0,0,0,0,0.0158730158730159,0,0,0.984126984126984,62,"34",63,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1238","ID1238",1238,157,1,4,1,0,0,1,0,0,0,0,2,0.94578313253012,0.00602409638554217,0.0240963855421687,0.00602409638554217,0,0,0.00602409638554217,0,0,0,0,0.0120481927710843,0.94578313253012,157,"34",166,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1239","ID1239",1239,213,1,4,0,1,0,0,1,0,2,4,3,0.930131004366812,0.00436681222707424,0.0174672489082969,0,0.00436681222707424,0,0,0.00436681222707424,0,0.00873362445414847,0.0174672489082969,0.0131004366812227,0.930131004366812,213,"34",229,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1240","ID1240",1240,85,1,0,0,1,0,0,0,0,0,0,2,0.955056179775281,0.0112359550561798,0,0,0.0112359550561798,0,0,0,0,0,0,0.0224719101123595,0.955056179775281,85,"34",89,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1241","ID1241",1241,211,0,1,0,1,0,0,0,0,0,1,0,0.985981308411215,0,0.00467289719626168,0,0.00467289719626168,0,0,0,0,0,0.00467289719626168,0,0.985981308411215,211,"34",214,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1242","ID1242",1242,143,0,0,0,0,0,0,0,1,2,4,3,0.934640522875817,0,0,0,0,0,0,0,0.0065359477124183,0.0130718954248366,0.0261437908496732,0.0196078431372549,0.934640522875817,143,"34",153,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1243","ID1243",1243,91,0,0,0,0,0,1,0,0,1,4,6,0.883495145631068,0,0,0,0,0,0.00970873786407767,0,0,0.00970873786407767,0.0388349514563107,0.058252427184466,0.883495145631068,91,"34",103,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1244","ID1244",1244,158,0,1,0,0,0,0,1,0,0,5,7,0.918604651162791,0,0.00581395348837209,0,0,0,0,0.00581395348837209,0,0,0.0290697674418605,0.0406976744186047,0.918604651162791,158,"34",172,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1245","ID1245",1245,141,1,1,0,0,0,0,1,0,3,4,2,0.92156862745098,0.0065359477124183,0.0065359477124183,0,0,0,0,0.0065359477124183,0,0.0196078431372549,0.0261437908496732,0.0130718954248366,0.92156862745098,141,"34",153,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1246","ID1246",1246,149,2,0,1,0,0,0,1,0,1,4,5,0.914110429447853,0.0122699386503067,0,0.00613496932515337,0,0,0,0.00613496932515337,0,0.00613496932515337,0.0245398773006135,0.0306748466257669,0.914110429447853,149,"34",163,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1247","ID1247",1247,367,6,0,0,1,0,0,3,2,6,11,22,0.87799043062201,0.0143540669856459,0,0,0.00239234449760766,0,0,0.00717703349282297,0.00478468899521531,0.0143540669856459,0.0263157894736842,0.0526315789473684,0.87799043062201,367,"34",418,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1248","ID1248",1248,463,9,1,0,2,0,2,3,6,12,48,73,0.747980613893376,0.0145395799676898,0.00161550888529887,0,0.00323101777059774,0,0.00323101777059774,0.00484652665589661,0.00969305331179321,0.0193861066235864,0.0775444264943457,0.117932148626817,0.747980613893376,463,"34",619,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1249","ID1249",1249,2161,36,20,7,0,2,1,8,14,62,281,351,0.734284743459055,0.0122324159021407,0.00679578661230037,0.00237852531430513,0,0.000679578661230037,0.000339789330615019,0.00271831464492015,0.00475705062861026,0.0210669384981312,0.0954808019028203,0.119266055045872,0.734284743459055,2161,"34",2943,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1250","ID1250",1250,646,17,10,4,2,0,0,3,6,30,120,180,0.634577603143418,0.0166994106090373,0.00982318271119843,0.00392927308447937,0.00196463654223969,0,0,0.00294695481335953,0.00589390962671906,0.0294695481335953,0.117878192534381,0.176817288801572,0.634577603143418,646,"34",1018,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1251","ID1251",1251,783,29,9,3,0,0,0,5,9,31,153,221,0.629927594529364,0.0233306516492357,0.00724054706355591,0.00241351568785197,0,0,0,0.00402252614641995,0.00724054706355591,0.0249396621078037,0.123089300080451,0.177795655671762,0.629927594529364,783,"34",1243,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1252","ID1252",1252,1373,32,26,2,0,2,3,6,12,61,233,298,0.67041015625,0.015625,0.0126953125,0.0009765625,0,0.0009765625,0.00146484375,0.0029296875,0.005859375,0.02978515625,0.11376953125,0.1455078125,0.67041015625,1373,"34",2048,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1253","ID1253",1253,704,15,7,2,2,2,1,7,7,19,65,89,0.765217391304348,0.016304347826087,0.00760869565217391,0.00217391304347826,0.00217391304347826,0.00217391304347826,0.00108695652173913,0.00760869565217391,0.00760869565217391,0.0206521739130435,0.0706521739130435,0.0967391304347826,0.765217391304348,704,"34",920,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1254","ID1254",1254,720,18,8,1,0,1,0,4,10,17,157,291,0.58679706601467,0.0146699266503667,0.006519967400163,0.000814995925020375,0,0.000814995925020375,0,0.0032599837000815,0.00814995925020375,0.0138549307253464,0.127954360228199,0.237163814180929,0.58679706601467,720,"34",1227,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1255","ID1255",1255,468,5,5,0,0,0,0,0,7,6,78,214,0.597701149425287,0.00638569604086846,0.00638569604086846,0,0,0,0,0,0.00893997445721584,0.00766283524904215,0.0996168582375479,0.27330779054917,0.597701149425287,468,"34",783,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1256","ID1256",1256,64,1,1,0,0,0,0,2,0,3,16,37,0.516129032258065,0.00806451612903226,0.00806451612903226,0,0,0,0,0.0161290322580645,0,0.0241935483870968,0.129032258064516,0.298387096774194,0.516129032258065,64,"34",124,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1257","ID1257",1257,93,6,2,1,1,0,1,0,2,10,51,74,0.385892116182573,0.024896265560166,0.00829875518672199,0.004149377593361,0.004149377593361,0,0.004149377593361,0,0.00829875518672199,0.04149377593361,0.211618257261411,0.307053941908714,0.385892116182573,93,"34",241,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1258","ID1258",1258,68,1,1,3,2,1,1,0,3,11,58,102,0.270916334661355,0.00398406374501992,0.00398406374501992,0.0119521912350598,0.00796812749003984,0.00398406374501992,0.00398406374501992,0,0.0119521912350598,0.0438247011952191,0.231075697211155,0.406374501992032,0.406374501992032,102,"46",251,"Word unknown"
"ID1259","ID1259",1259,33,4,1,2,0,2,0,0,2,7,33,77,0.204968944099379,0.0248447204968944,0.0062111801242236,0.0124223602484472,0,0.0124223602484472,0,0,0.0124223602484472,0.0434782608695652,0.204968944099379,0.478260869565217,0.478260869565217,77,"46",161,"Word unknown"
"ID1260","ID1260",1260,33,4,1,1,0,0,0,0,3,21,67,127,0.1284046692607,0.0155642023346304,0.00389105058365759,0.00389105058365759,0,0,0,0,0.0116731517509728,0.0817120622568093,0.260700389105058,0.494163424124514,0.494163424124514,127,"46",257,"Word unknown"
"ID1261","ID1261",1261,166,10,1,5,1,1,0,1,3,58,241,418,0.183425414364641,0.0110497237569061,0.00110497237569061,0.00552486187845304,0.00110497237569061,0.00110497237569061,0,0.00110497237569061,0.00331491712707182,0.0640883977900552,0.266298342541436,0.461878453038674,0.461878453038674,418,"46",905,"Word unknown"
"ID1262","ID1262",1262,36,1,2,0,1,0,0,0,2,5,51,69,0.215568862275449,0.00598802395209581,0.0119760479041916,0,0.00598802395209581,0,0,0,0.0119760479041916,0.029940119760479,0.305389221556886,0.413173652694611,0.413173652694611,69,"46",167,"Word unknown"
"ID1263","ID1263",1263,32,2,3,4,0,0,0,0,2,12,82,139,0.115942028985507,0.0072463768115942,0.0108695652173913,0.0144927536231884,0,0,0,0,0.0072463768115942,0.0434782608695652,0.297101449275362,0.503623188405797,0.503623188405797,139,"46",276,"Word unknown"
"ID1264","ID1264",1264,14,0,1,0,0,0,0,0,0,5,57,80,0.089171974522293,0,0.00636942675159236,0,0,0,0,0,0,0.0318471337579618,0.363057324840764,0.509554140127389,0.509554140127389,80,"46",157,"Word unknown"
"ID1265","ID1265",1265,32,2,2,1,1,0,0,1,0,10,77,126,0.126984126984127,0.00793650793650794,0.00793650793650794,0.00396825396825397,0.00396825396825397,0,0,0.00396825396825397,0,0.0396825396825397,0.305555555555556,0.5,0.5,126,"46",252,"Word unknown"
"ID1266","ID1266",1266,24,1,0,2,0,0,0,0,1,12,44,61,0.16551724137931,0.00689655172413793,0,0.0137931034482759,0,0,0,0,0.00689655172413793,0.0827586206896552,0.303448275862069,0.420689655172414,0.420689655172414,61,"46",145,"Word unknown"
"ID1267","ID1267",1267,33,1,0,1,0,1,0,0,0,10,25,34,0.314285714285714,0.00952380952380952,0,0.00952380952380952,0,0.00952380952380952,0,0,0,0.0952380952380952,0.238095238095238,0.323809523809524,0.323809523809524,34,"46",105,"Word unknown"
"ID1268","ID1268",1268,36,6,0,3,0,0,0,0,2,12,38,74,0.210526315789474,0.0350877192982456,0,0.0175438596491228,0,0,0,0,0.0116959064327485,0.0701754385964912,0.222222222222222,0.432748538011696,0.432748538011696,74,"46",171,"Word unknown"
"ID1269","ID1269",1269,88,8,3,5,0,0,0,4,8,32,167,280,0.147899159663866,0.0134453781512605,0.00504201680672269,0.00840336134453781,0,0,0,0.00672268907563025,0.0134453781512605,0.053781512605042,0.280672268907563,0.470588235294118,0.470588235294118,280,"46",595,"Word unknown"
"ID1270","ID1270",1270,18,3,2,0,0,0,0,1,0,10,40,71,0.124137931034483,0.0206896551724138,0.0137931034482759,0,0,0,0,0.00689655172413793,0,0.0689655172413793,0.275862068965517,0.489655172413793,0.489655172413793,71,"46",145,"Word unknown"
"ID1271","ID1271",1271,13,4,0,1,0,1,0,0,1,5,39,69,0.0977443609022556,0.0300751879699248,0,0.0075187969924812,0,0.0075187969924812,0,0,0.0075187969924812,0.037593984962406,0.293233082706767,0.518796992481203,0.518796992481203,69,"46",133,"Word unknown"
"ID1272","ID1272",1272,40,4,2,10,0,1,1,0,7,27,160,258,0.0784313725490196,0.00784313725490196,0.00392156862745098,0.0196078431372549,0,0.00196078431372549,0.00196078431372549,0,0.0137254901960784,0.0529411764705882,0.313725490196078,0.505882352941176,0.505882352941176,258,"46",510,"Word unknown"
"ID1273","ID1273",1273,25,4,0,9,1,0,0,0,2,15,50,114,0.113636363636364,0.0181818181818182,0,0.0409090909090909,0.00454545454545455,0,0,0,0.00909090909090909,0.0681818181818182,0.227272727272727,0.518181818181818,0.518181818181818,114,"46",220,"Word unknown"
"ID1274","ID1274",1274,54,0,0,0,0,0,0,0,0,0,0,1,0.981818181818182,0,0,0,0,0,0,0,0,0,0,0.0181818181818182,0.981818181818182,54,"34",55,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1275","ID1275",1275,100,1,0,1,0,0,0,1,0,1,4,1,0.917431192660551,0.00917431192660551,0,0.00917431192660551,0,0,0,0.00917431192660551,0,0.00917431192660551,0.036697247706422,0.00917431192660551,0.917431192660551,100,"34",109,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1276","ID1276",1276,84,0,0,0,0,0,0,0,0,0,0,3,0.96551724137931,0,0,0,0,0,0,0,0,0,0,0.0344827586206897,0.96551724137931,84,"34",87,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1277","ID1277",1277,120,1,0,0,0,0,0,0,0,0,2,3,0.952380952380952,0.00793650793650794,0,0,0,0,0,0,0,0,0.0158730158730159,0.0238095238095238,0.952380952380952,120,"34",126,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1278","ID1278",1278,184,0,1,0,0,0,1,0,0,1,2,0,0.973544973544973,0,0.00529100529100529,0,0,0,0.00529100529100529,0,0,0.00529100529100529,0.0105820105820106,0,0.973544973544973,184,"34",189,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1279","ID1279",1279,94,3,0,0,0,0,0,0,0,0,0,2,0.94949494949495,0.0303030303030303,0,0,0,0,0,0,0,0,0,0.0202020202020202,0.94949494949495,94,"34",99,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1280","ID1280",1280,173,0,0,1,1,0,1,1,0,0,1,5,0.945355191256831,0,0,0.00546448087431694,0.00546448087431694,0,0.00546448087431694,0.00546448087431694,0,0,0.00546448087431694,0.0273224043715847,0.945355191256831,173,"34",183,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1281","ID1281",1281,112,0,0,0,2,0,0,0,0,0,2,5,0.925619834710744,0,0,0,0.0165289256198347,0,0,0,0,0,0.0165289256198347,0.0413223140495868,0.925619834710744,112,"34",121,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1282","ID1282",1282,156,2,3,0,0,0,0,0,1,2,1,3,0.928571428571429,0.0119047619047619,0.0178571428571429,0,0,0,0,0,0.00595238095238095,0.0119047619047619,0.00595238095238095,0.0178571428571429,0.928571428571429,156,"34",168,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1283","ID1283",1283,142,1,0,0,0,0,0,0,1,3,2,3,0.934210526315789,0.00657894736842105,0,0,0,0,0,0,0.00657894736842105,0.0197368421052632,0.0131578947368421,0.0197368421052632,0.934210526315789,142,"34",152,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1284","ID1284",1284,116,0,0,0,0,0,0,3,0,0,4,2,0.928,0,0,0,0,0,0,0.024,0,0,0.032,0.016,0.928,116,"34",125,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1285","ID1285",1285,115,2,1,1,1,0,0,0,0,1,5,4,0.884615384615385,0.0153846153846154,0.00769230769230769,0.00769230769230769,0.00769230769230769,0,0,0,0,0.00769230769230769,0.0384615384615385,0.0307692307692308,0.884615384615385,115,"34",130,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1286","ID1286",1286,476,7,4,2,0,0,0,1,2,7,31,43,0.830715532286213,0.012216404886562,0.00698080279232112,0.00349040139616056,0,0,0,0.00174520069808028,0.00349040139616056,0.012216404886562,0.0541012216404887,0.075043630017452,0.830715532286213,476,"34",573,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1287","ID1287",1287,616,5,3,2,1,2,1,3,4,14,51,80,0.78772378516624,0.00639386189258312,0.00383631713554987,0.00255754475703325,0.00127877237851662,0.00255754475703325,0.00127877237851662,0.00383631713554987,0.0051150895140665,0.0179028132992327,0.0652173913043478,0.10230179028133,0.78772378516624,616,"34",782,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1288","ID1288",1288,911,16,17,1,1,1,2,5,4,21,85,127,0.764903442485307,0.0134340890008396,0.0142737195633921,0.000839630562552477,0.000839630562552477,0.000839630562552477,0.00167926112510495,0.00419815281276238,0.00335852225020991,0.017632241813602,0.0713685978169605,0.106633081444165,0.764903442485307,911,"34",1191,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1289","ID1289",1289,3534,100,57,7,1,2,4,15,34,128,602,752,0.674942704354469,0.0190985485103132,0.0108861726508785,0.00133689839572193,0.000190985485103132,0.000381970970206264,0.000763941940412529,0.00286478227654698,0.00649350649350649,0.0244461420932009,0.114973262032086,0.143621084797555,0.674942704354469,3534,"34",5236,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1290","ID1290",1290,1204,26,9,7,2,0,0,3,10,28,122,155,0.768837803320562,0.016602809706258,0.00574712643678161,0.00446998722860792,0.00127713920817369,0,0,0.00191570881226054,0.00638569604086846,0.0178799489144317,0.0779054916985951,0.098978288633461,0.768837803320562,1204,"34",1566,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1291","ID1291",1291,790,14,4,2,0,0,0,2,4,17,60,91,0.802845528455285,0.0142276422764228,0.0040650406504065,0.00203252032520325,0,0,0,0.00203252032520325,0.0040650406504065,0.0172764227642276,0.0609756097560976,0.092479674796748,0.802845528455285,790,"34",984,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1292","ID1292",1292,437,11,3,1,1,1,0,0,3,12,71,102,0.680685358255452,0.0171339563862928,0.00467289719626168,0.00155763239875389,0.00155763239875389,0.00155763239875389,0,0,0.00467289719626168,0.0186915887850467,0.110591900311526,0.158878504672897,0.680685358255452,437,"34",642,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1293","ID1293",1293,129,4,0,0,3,0,0,0,0,1,18,43,0.651515151515151,0.0202020202020202,0,0,0.0151515151515152,0,0,0,0,0.00505050505050505,0.0909090909090909,0.217171717171717,0.651515151515151,129,"34",198,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1294","ID1294",1294,60,2,0,0,0,0,0,0,0,0,9,29,0.6,0.02,0,0,0,0,0,0,0,0,0.09,0.29,0.6,60,"34",100,"Weck(en)mann / Weck(en)männchen / Weckenmännle"
"ID1295","ID1295",1295,33,0,3,2,1,1,0,0,0,4,16,45,0.314285714285714,0,0.0285714285714286,0.019047619047619,0.00952380952380952,0.00952380952380952,0,0,0,0.0380952380952381,0.152380952380952,0.428571428571429,0.428571428571429,45,"46",105,"Word unknown"
"ID1296","ID1296",1296,39,1,0,0,0,0,0,0,0,2,35,69,0.267123287671233,0.00684931506849315,0,0,0,0,0,0,0,0.0136986301369863,0.23972602739726,0.472602739726027,0.472602739726027,69,"46",146,"Word unknown"
"ID1297","ID1297",1297,57,5,1,1,0,0,0,1,0,6,62,114,0.230769230769231,0.0202429149797571,0.00404858299595142,0.00404858299595142,0,0,0,0.00404858299595142,0,0.0242914979757085,0.251012145748988,0.461538461538462,0.461538461538462,114,"46",247,"Word unknown"
"ID1298","ID1298",1298,67,8,4,1,0,0,0,0,2,10,78,161,0.202416918429003,0.0241691842900302,0.0120845921450151,0.00302114803625378,0,0,0,0,0.00604229607250755,0.0302114803625378,0.235649546827795,0.486404833836858,0.486404833836858,161,"46",331,"Word unknown"
"ID1299","ID1299",1299,35,3,2,0,2,0,0,0,3,8,45,67,0.212121212121212,0.0181818181818182,0.0121212121212121,0,0.0121212121212121,0,0,0,0.0181818181818182,0.0484848484848485,0.272727272727273,0.406060606060606,0.406060606060606,67,"46",165,"Word unknown"
"ID1300","ID1300",1300,17,0,0,0,2,1,0,0,0,7,19,55,0.168316831683168,0,0,0,0.0198019801980198,0.0099009900990099,0,0,0,0.0693069306930693,0.188118811881188,0.544554455445545,0.544554455445545,55,"46",101,"Word unknown"
"ID1301","ID1301",1301,15,2,0,3,0,0,0,0,0,8,22,25,0.2,0.0266666666666667,0,0.04,0,0,0,0,0,0.106666666666667,0.293333333333333,0.333333333333333,0.333333333333333,25,"46",75,"Word unknown"
"ID1302","ID1302",1302,7,6,0,1,0,0,0,0,6,10,39,59,0.0546875,0.046875,0,0.0078125,0,0,0,0,0.046875,0.078125,0.3046875,0.4609375,0.4609375,59,"46",128,"Word unknown"
"ID1303","ID1303",1303,41,8,2,1,0,0,0,1,2,29,108,156,0.117816091954023,0.0229885057471264,0.00574712643678161,0.0028735632183908,0,0,0,0.0028735632183908,0.00574712643678161,0.0833333333333333,0.310344827586207,0.448275862068966,0.448275862068966,156,"46",348,"Word unknown"
