"id","hexID","X210","X212","X213","X214","X216","X219","X221","X224","X225","X226","X227","X228","X229","X233","X236","X237","X240","X245","X246","X248","X251","X252","X255","X256","X257","X258","X259","X261","X262","rel_210","rel_212","rel_213","rel_214","rel_216","rel_219","rel_221","rel_224","rel_225","rel_226","rel_227","rel_228","rel_229","rel_233","rel_236","rel_237","rel_240","rel_245","rel_246","rel_248","rel_251","rel_252","rel_255","rel_256","rel_257","rel_258","rel_259","rel_261","rel_262","relMax","absMax","maxLevel","total","antwort"
"ID1152","ID1152",1152,24,1,0,2,2,0,244,10,2,0,1,6,3,0,2,23,0,2,0,0,0,0,0,0,0,0,0,0,13,0.0716417910447761,0.00298507462686567,0,0.00597014925373134,0.00597014925373134,0,0.728358208955224,0.0298507462686567,0.00597014925373134,0,0.00298507462686567,0.017910447761194,0.00895522388059702,0,0.00597014925373134,0.0686567164179104,0,0.00597014925373134,0,0,0,0,0,0,0,0,0,0,0.0388059701492537,0.728358208955224,244,"221",335,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1153","ID1153",1153,9,5,0,1,4,0,124,7,4,0,0,3,2,2,0,22,0,0,0,0,0,0,0,0,0,0,0,0,8,0.0471204188481675,0.0261780104712042,0,0.00523560209424084,0.0209424083769634,0,0.649214659685864,0.0366492146596859,0.0209424083769634,0,0,0.0157068062827225,0.0104712041884817,0.0104712041884817,0,0.115183246073298,0,0,0,0,0,0,0,0,0,0,0,0,0.0418848167539267,0.649214659685864,124,"221",191,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1154","ID1154",1154,4,2,0,2,0,0,59,6,3,2,0,2,5,1,1,9,0,3,0,0,0,1,1,0,1,0,0,0,9,0.036036036036036,0.018018018018018,0,0.018018018018018,0,0,0.531531531531532,0.0540540540540541,0.027027027027027,0.018018018018018,0,0.018018018018018,0.045045045045045,0.00900900900900901,0.00900900900900901,0.0810810810810811,0,0.027027027027027,0,0,0,0.00900900900900901,0.00900900900900901,0,0.00900900900900901,0,0,0,0.0810810810810811,0.531531531531532,59,"221",111,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1155","ID1155",1155,16,13,0,2,3,0,154,8,4,0,1,4,8,1,1,25,0,1,0,0,0,2,4,0,2,0,0,0,8,0.0622568093385214,0.0505836575875486,0,0.00778210116731518,0.0116731517509728,0,0.599221789883268,0.0311284046692607,0.0155642023346304,0,0.00389105058365759,0.0155642023346304,0.0311284046692607,0.00389105058365759,0.00389105058365759,0.0972762645914397,0,0.00389105058365759,0,0,0,0.00778210116731518,0.0155642023346304,0,0.00778210116731518,0,0,0,0.0311284046692607,0.599221789883268,154,"221",257,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1156","ID1156",1156,6,5,0,4,1,1,81,1,0,0,0,4,4,1,0,11,0,1,1,0,0,0,2,0,1,0,0,0,10,0.0447761194029851,0.0373134328358209,0,0.0298507462686567,0.00746268656716418,0.00746268656716418,0.604477611940298,0.00746268656716418,0,0,0,0.0298507462686567,0.0298507462686567,0.00746268656716418,0,0.082089552238806,0,0.00746268656716418,0.00746268656716418,0,0,0,0.0149253731343284,0,0.00746268656716418,0,0,0,0.0746268656716418,0.604477611940298,81,"221",134,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1157","ID1157",1157,19,12,1,6,2,0,115,5,0,1,0,5,10,3,3,30,1,1,1,0,0,0,0,0,0,0,0,0,17,0.0818965517241379,0.0517241379310345,0.00431034482758621,0.0258620689655172,0.00862068965517241,0,0.495689655172414,0.021551724137931,0,0.00431034482758621,0,0.021551724137931,0.0431034482758621,0.0129310344827586,0.0129310344827586,0.129310344827586,0.00431034482758621,0.00431034482758621,0.00431034482758621,0,0,0,0,0,0,0,0,0,0.0732758620689655,0.495689655172414,115,"221",232,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1158","ID1158",1158,16,15,0,2,2,0,120,4,1,0,1,3,16,0,3,37,0,1,0,0,0,1,0,0,11,2,0,0,20,0.0627450980392157,0.0588235294117647,0,0.00784313725490196,0.00784313725490196,0,0.470588235294118,0.0156862745098039,0.00392156862745098,0,0.00392156862745098,0.0117647058823529,0.0627450980392157,0,0.0117647058823529,0.145098039215686,0,0.00392156862745098,0,0,0,0.00392156862745098,0,0,0.0431372549019608,0.00784313725490196,0,0,0.0784313725490196,0.470588235294118,120,"221",255,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1159","ID1159",1159,7,14,0,12,1,0,54,4,4,0,1,2,1,0,2,35,1,0,2,0,0,1,0,0,2,1,0,0,6,0.0466666666666667,0.0933333333333333,0,0.08,0.00666666666666667,0,0.36,0.0266666666666667,0.0266666666666667,0,0.00666666666666667,0.0133333333333333,0.00666666666666667,0,0.0133333333333333,0.233333333333333,0.00666666666666667,0,0.0133333333333333,0,0,0.00666666666666667,0,0,0.0133333333333333,0.00666666666666667,0,0,0.04,0.36,54,"221",150,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1160","ID1160",1160,7,14,0,5,4,9,62,5,0,0,0,3,3,1,4,16,1,0,0,0,0,1,1,0,0,0,0,0,5,0.049645390070922,0.099290780141844,0,0.0354609929078014,0.0283687943262411,0.0638297872340425,0.439716312056738,0.0354609929078014,0,0,0,0.0212765957446809,0.0212765957446809,0.00709219858156028,0.0283687943262411,0.113475177304965,0.00709219858156028,0,0,0,0,0.00709219858156028,0.00709219858156028,0,0,0,0,0,0.0354609929078014,0.439716312056738,62,"221",141,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1161","ID1161",1161,6,15,0,4,4,12,43,1,0,0,0,0,1,2,1,7,0,0,0,0,0,0,0,0,1,2,0,0,4,0.058252427184466,0.145631067961165,0,0.0388349514563107,0.0388349514563107,0.116504854368932,0.41747572815534,0.00970873786407767,0,0,0,0,0.00970873786407767,0.0194174757281553,0.00970873786407767,0.0679611650485437,0,0,0,0,0,0,0,0,0.00970873786407767,0.0194174757281553,0,0,0.0388349514563107,0.41747572815534,43,"221",103,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1162","ID1162",1162,12,14,0,7,6,9,61,2,1,0,0,0,0,2,0,6,0,1,0,0,0,0,0,0,5,0,0,0,8,0.0895522388059701,0.104477611940299,0,0.0522388059701493,0.0447761194029851,0.0671641791044776,0.455223880597015,0.0149253731343284,0.00746268656716418,0,0,0,0,0.0149253731343284,0,0.0447761194029851,0,0.00746268656716418,0,0,0,0,0,0,0.0373134328358209,0,0,0,0.0597014925373134,0.455223880597015,61,"221",134,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1163","ID1163",1163,24,19,0,10,15,6,115,1,1,3,0,1,2,2,2,9,0,2,0,0,0,2,0,1,3,4,0,0,13,0.102127659574468,0.0808510638297872,0,0.0425531914893617,0.0638297872340425,0.025531914893617,0.48936170212766,0.00425531914893617,0.00425531914893617,0.0127659574468085,0,0.00425531914893617,0.00851063829787234,0.00851063829787234,0.00851063829787234,0.0382978723404255,0,0.00851063829787234,0,0,0,0.00851063829787234,0,0.00425531914893617,0.0127659574468085,0.0170212765957447,0,0,0.0553191489361702,0.48936170212766,115,"221",235,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1164","ID1164",1164,19,10,0,3,16,3,127,0,1,0,0,2,0,3,0,14,0,1,0,0,0,1,0,0,0,2,0,0,6,0.0913461538461538,0.0480769230769231,0,0.0144230769230769,0.0769230769230769,0.0144230769230769,0.610576923076923,0,0.00480769230769231,0,0,0.00961538461538462,0,0.0144230769230769,0,0.0673076923076923,0,0.00480769230769231,0,0,0,0.00480769230769231,0,0,0,0.00961538461538462,0,0,0.0288461538461538,0.610576923076923,127,"221",208,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1165","ID1165",1165,170,58,0,34,63,13,635,37,13,5,0,10,7,25,8,82,0,5,1,0,0,17,1,0,0,7,0,0,74,0.134387351778656,0.0458498023715415,0,0.0268774703557312,0.049802371541502,0.0102766798418972,0.50197628458498,0.0292490118577075,0.0102766798418972,0.00395256916996047,0,0.00790513833992095,0.00553359683794466,0.0197628458498024,0.00632411067193676,0.0648221343873518,0,0.00395256916996047,0.000790513833992095,0,0,0.0134387351778656,0.000790513833992095,0,0,0.00553359683794466,0,0,0.058498023715415,0.50197628458498,635,"221",1265,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1166","ID1166",1166,119,33,0,16,63,2,379,26,5,0,0,4,3,13,3,41,0,4,0,0,0,10,1,0,1,3,0,0,39,0.155555555555556,0.0431372549019608,0,0.0209150326797386,0.0823529411764706,0.00261437908496732,0.495424836601307,0.0339869281045752,0.0065359477124183,0,0,0.00522875816993464,0.00392156862745098,0.0169934640522876,0.00392156862745098,0.0535947712418301,0,0.00522875816993464,0,0,0,0.0130718954248366,0.00130718954248366,0,0.00130718954248366,0.00392156862745098,0,0,0.0509803921568627,0.495424836601307,379,"221",765,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1167","ID1167",1167,40,10,0,10,27,0,289,8,1,3,0,1,3,6,2,15,1,0,0,0,0,3,0,1,2,3,0,0,18,0.090293453724605,0.0225733634311512,0,0.0225733634311512,0.0609480812641084,0,0.652370203160271,0.018058690744921,0.00225733634311512,0.00677200902934537,0,0.00225733634311512,0.00677200902934537,0.0135440180586907,0.00451467268623025,0.0338600451467269,0.00225733634311512,0,0,0,0,0.00677200902934537,0,0.00225733634311512,0.00451467268623025,0.00677200902934537,0,0,0.0406320541760722,0.652370203160271,289,"221",443,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1168","ID1168",1168,23,5,0,6,18,0,148,2,1,1,0,1,3,4,0,10,0,0,0,0,0,2,0,1,1,1,0,0,7,0.0982905982905983,0.0213675213675214,0,0.0256410256410256,0.0769230769230769,0,0.632478632478632,0.00854700854700855,0.00427350427350427,0.00427350427350427,0,0.00427350427350427,0.0128205128205128,0.0170940170940171,0,0.0427350427350427,0,0,0,0,0,0.00854700854700855,0,0.00427350427350427,0.00427350427350427,0.00427350427350427,0,0,0.0299145299145299,0.632478632478632,148,"221",234,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1169","ID1169",1169,10,2,0,2,43,4,27,1,0,0,0,0,0,5,0,1,0,2,0,0,0,0,0,1,0,0,0,0,4,0.0980392156862745,0.0196078431372549,0,0.0196078431372549,0.42156862745098,0.0392156862745098,0.264705882352941,0.00980392156862745,0,0,0,0,0,0.0490196078431373,0,0.00980392156862745,0,0.0196078431372549,0,0,0,0,0,0.00980392156862745,0,0,0,0,0.0392156862745098,0.42156862745098,43,"216",102,"Ranft / Ränftchen / Raftl / Rampftla o.Ä. / Ränftl"
"ID1170","ID1170",1170,15,8,0,3,109,26,11,1,0,0,0,0,0,11,0,12,0,0,1,0,0,0,0,4,0,0,0,0,4,0.0731707317073171,0.0390243902439024,0,0.0146341463414634,0.531707317073171,0.126829268292683,0.0536585365853659,0.0048780487804878,0,0,0,0,0,0.0536585365853659,0,0.0585365853658537,0,0,0.0048780487804878,0,0,0,0,0.0195121951219512,0,0,0,0,0.0195121951219512,0.531707317073171,109,"216",205,"Ranft / Ränftchen / Raftl / Rampftla o.Ä. / Ränftl"
"ID1171","ID1171",1171,9,2,0,0,65,35,6,1,0,0,1,0,0,17,0,10,0,0,0,1,0,0,0,2,0,5,0,0,1,0.0580645161290323,0.0129032258064516,0,0,0.419354838709677,0.225806451612903,0.0387096774193548,0.00645161290322581,0,0,0.00645161290322581,0,0,0.109677419354839,0,0.0645161290322581,0,0,0,0.00645161290322581,0,0,0,0.0129032258064516,0,0.032258064516129,0,0,0.00645161290322581,0.419354838709677,65,"216",155,"Ranft / Ränftchen / Raftl / Rampftla o.Ä. / Ränftl"
"ID1172","ID1172",1172,9,5,0,2,94,43,3,1,1,0,0,0,0,22,0,3,0,0,0,0,0,0,0,0,0,7,0,0,5,0.0461538461538462,0.0256410256410256,0,0.0102564102564103,0.482051282051282,0.220512820512821,0.0153846153846154,0.00512820512820513,0.00512820512820513,0,0,0,0,0.112820512820513,0,0.0153846153846154,0,0,0,0,0,0,0,0,0,0.0358974358974359,0,0,0.0256410256410256,0.482051282051282,94,"216",195,"Ranft / Ränftchen / Raftl / Rampftla o.Ä. / Ränftl"
"ID1173","ID1173",1173,3,5,0,2,62,26,2,0,0,0,0,0,1,18,0,2,0,0,0,0,0,1,0,0,0,0,0,0,2,0.0241935483870968,0.0403225806451613,0,0.0161290322580645,0.5,0.209677419354839,0.0161290322580645,0,0,0,0,0,0.00806451612903226,0.145161290322581,0,0.0161290322580645,0,0,0,0,0,0.00806451612903226,0,0,0,0,0,0,0.0161290322580645,0.5,62,"216",124,"Ranft / Ränftchen / Raftl / Rampftla o.Ä. / Ränftl"
"ID1174","ID1174",1174,1,0,0,3,50,10,1,0,0,0,0,0,0,9,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0.0126582278481013,0,0,0.0379746835443038,0.632911392405063,0.126582278481013,0.0126582278481013,0,0,0,0,0,0,0.113924050632911,0,0.0126582278481013,0,0,0,0,0,0.0126582278481013,0,0,0,0.0253164556962025,0,0,0.0126582278481013,0.632911392405063,50,"216",79,"Ranft / Ränftchen / Raftl / Rampftla o.Ä. / Ränftl"
"ID1175","ID1175",1175,28,4,1,0,2,0,16,21,9,3,17,327,0,3,0,78,62,4,15,0,0,4,0,0,0,0,0,0,16,0.0459016393442623,0.00655737704918033,0.00163934426229508,0,0.00327868852459016,0,0.0262295081967213,0.0344262295081967,0.0147540983606557,0.00491803278688525,0.0278688524590164,0.536065573770492,0,0.00491803278688525,0,0.127868852459016,0.101639344262295,0.00655737704918033,0.0245901639344262,0,0,0.00655737704918033,0,0,0,0,0,0,0.0262295081967213,0.536065573770492,327,"228",610,"Knäuschen / Knäusle"
"ID1176","ID1176",1176,36,4,2,2,2,1,21,38,22,5,20,446,3,0,0,59,77,5,20,0,0,1,0,0,0,0,0,0,17,0.0460947503201024,0.00512163892445583,0.00256081946222791,0.00256081946222791,0.00256081946222791,0.00128040973111396,0.0268886043533931,0.0486555697823303,0.028169014084507,0.00640204865556978,0.0256081946222791,0.571062740076825,0.00384122919334187,0,0,0.0755441741357234,0.0985915492957746,0.00640204865556978,0.0256081946222791,0,0,0.00128040973111396,0,0,0,0,0,0,0.0217669654289373,0.571062740076825,446,"228",781,"Knäuschen / Knäusle"
"ID1177","ID1177",1177,2,0,0,0,0,0,7,4,2,2,13,54,2,0,0,19,28,0,12,0,0,1,0,0,0,0,1,0,3,0.0133333333333333,0,0,0,0,0,0.0466666666666667,0.0266666666666667,0.0133333333333333,0.0133333333333333,0.0866666666666667,0.36,0.0133333333333333,0,0,0.126666666666667,0.186666666666667,0,0.08,0,0,0.00666666666666667,0,0,0,0,0.00666666666666667,0,0.02,0.36,54,"228",150,"Knäuschen / Knäusle"
"ID1178","ID1178",1178,2,3,0,0,0,0,14,3,3,1,7,33,0,0,0,6,22,0,15,0,0,0,0,0,0,0,0,0,0,0.018348623853211,0.0275229357798165,0,0,0,0,0.128440366972477,0.0275229357798165,0.0275229357798165,0.00917431192660551,0.0642201834862385,0.302752293577982,0,0,0,0.055045871559633,0.201834862385321,0,0.137614678899083,0,0,0,0,0,0,0,0,0,0,0.302752293577982,33,"228",109,"Knäuschen / Knäusle"
"ID1179","ID1179",1179,4,0,0,0,0,0,19,5,1,2,7,9,0,0,0,8,22,0,77,0,0,0,0,0,1,0,0,0,2,0.0254777070063694,0,0,0,0,0,0.121019108280255,0.0318471337579618,0.00636942675159236,0.0127388535031847,0.0445859872611465,0.0573248407643312,0,0,0,0.0509554140127389,0.140127388535032,0,0.490445859872611,0,0,0,0,0,0.00636942675159236,0,0,0,0.0127388535031847,0.490445859872611,77,"246",157,"Knippchen / s Knippel"
"ID1180","ID1180",1180,6,2,0,3,1,0,72,4,2,3,9,11,0,0,0,25,26,3,184,0,0,0,0,0,0,0,0,0,6,0.0168067226890756,0.00560224089635854,0,0.00840336134453781,0.00280112044817927,0,0.201680672268908,0.0112044817927171,0.00560224089635854,0.00840336134453781,0.0252100840336134,0.030812324929972,0,0,0,0.0700280112044818,0.0728291316526611,0.00840336134453781,0.515406162464986,0,0,0,0,0,0,0,0,0,0.0168067226890756,0.515406162464986,184,"246",357,"Knippchen / s Knippel"
"ID1181","ID1181",1181,2,0,0,0,1,0,59,1,1,1,1,3,0,0,0,11,12,1,16,0,0,0,0,0,0,0,0,0,6,0.0173913043478261,0,0,0,0.00869565217391304,0,0.51304347826087,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.00869565217391304,0.0260869565217391,0,0,0,0.0956521739130435,0.104347826086957,0.00869565217391304,0.139130434782609,0,0,0,0,0,0,0,0,0,0.0521739130434783,0.51304347826087,59,"221",115,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1182","ID1182",1182,4,1,0,0,1,0,124,3,2,0,1,3,0,0,0,16,5,1,1,1,0,0,0,0,0,0,0,0,6,0.0236686390532544,0.00591715976331361,0,0,0.00591715976331361,0,0.733727810650888,0.0177514792899408,0.0118343195266272,0,0.00591715976331361,0.0177514792899408,0,0,0,0.0946745562130177,0.029585798816568,0.00591715976331361,0.00591715976331361,0.00591715976331361,0,0,0,0,0,0,0,0,0.0355029585798817,0.733727810650888,124,"221",169,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1183","ID1183",1183,5,0,0,0,2,0,87,3,4,0,2,3,0,1,0,12,3,0,1,0,0,0,0,0,1,0,0,0,2,0.0396825396825397,0,0,0,0.0158730158730159,0,0.69047619047619,0.0238095238095238,0.0317460317460317,0,0.0158730158730159,0.0238095238095238,0,0.00793650793650794,0,0.0952380952380952,0.0238095238095238,0,0.00793650793650794,0,0,0,0,0,0.00793650793650794,0,0,0,0.0158730158730159,0.69047619047619,87,"221",126,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1184","ID1184",1184,11,4,0,0,1,0,264,2,3,0,1,2,1,0,1,20,1,2,2,0,0,0,0,0,0,0,0,0,5,0.034375,0.0125,0,0,0.003125,0,0.825,0.00625,0.009375,0,0.003125,0.00625,0.003125,0,0.003125,0.0625,0.003125,0.00625,0.00625,0,0,0,0,0,0,0,0,0,0.015625,0.825,264,"221",320,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1185","ID1185",1185,9,2,0,0,1,0,220,7,1,2,1,1,0,0,1,11,1,3,0,1,0,0,0,0,0,0,0,0,8,0.033457249070632,0.00743494423791822,0,0,0.00371747211895911,0,0.817843866171004,0.0260223048327138,0.00371747211895911,0.00743494423791822,0.00371747211895911,0.00371747211895911,0,0,0.00371747211895911,0.0408921933085502,0.00371747211895911,0.0111524163568773,0,0.00371747211895911,0,0,0,0,0,0,0,0,0.0297397769516729,0.817843866171004,220,"221",269,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1186","ID1186",1186,22,2,0,0,0,0,358,12,1,0,2,1,4,0,0,18,1,3,0,0,0,0,0,0,0,0,0,0,8,0.0509259259259259,0.00462962962962963,0,0,0,0,0.828703703703704,0.0277777777777778,0.00231481481481481,0,0.00462962962962963,0.00231481481481481,0.00925925925925926,0,0,0.0416666666666667,0.00231481481481481,0.00694444444444444,0,0,0,0,0,0,0,0,0,0,0.0185185185185185,0.828703703703704,358,"221",432,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1187","ID1187",1187,40,10,0,0,10,0,365,17,11,1,1,6,0,3,0,40,1,3,1,0,0,0,0,0,1,0,0,0,43,0.0723327305605787,0.0180831826401447,0,0,0.0180831826401447,0,0.66003616636528,0.0307414104882459,0.0198915009041591,0.00180831826401447,0.00180831826401447,0.0108499095840868,0,0.0054249547920434,0,0.0723327305605787,0.00180831826401447,0.0054249547920434,0.00180831826401447,0,0,0,0,0,0.00180831826401447,0,0,0,0.0777576853526221,0.66003616636528,365,"221",553,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1188","ID1188",1188,56,4,1,0,5,0,324,27,11,2,1,7,1,4,0,70,1,5,0,0,0,0,0,1,0,0,1,0,43,0.099290780141844,0.00709219858156028,0.00177304964539007,0,0.00886524822695036,0,0.574468085106383,0.0478723404255319,0.0195035460992908,0.00354609929078014,0.00177304964539007,0.0124113475177305,0.00177304964539007,0.00709219858156028,0,0.124113475177305,0.00177304964539007,0.00886524822695036,0,0,0,0,0,0.00177304964539007,0,0,0.00177304964539007,0,0.076241134751773,0.574468085106383,324,"221",564,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1189","ID1189",1189,35,5,0,0,5,0,148,7,3,0,0,4,0,1,0,25,2,2,2,0,0,0,0,0,1,0,0,0,8,0.141129032258065,0.0201612903225806,0,0,0.0201612903225806,0,0.596774193548387,0.0282258064516129,0.0120967741935484,0,0,0.0161290322580645,0,0.00403225806451613,0,0.100806451612903,0.00806451612903226,0.00806451612903226,0.00806451612903226,0,0,0,0,0,0.00403225806451613,0,0,0,0.032258064516129,0.596774193548387,148,"221",248,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1190","ID1190",1190,16,3,0,1,0,0,208,6,6,0,2,7,3,1,1,50,3,0,0,0,0,0,0,0,0,0,0,0,16,0.0495356037151703,0.00928792569659443,0,0.00309597523219814,0,0,0.643962848297214,0.0185758513931889,0.0185758513931889,0,0.00619195046439629,0.021671826625387,0.00928792569659443,0.00309597523219814,0.00309597523219814,0.154798761609907,0.00928792569659443,0,0,0,0,0,0,0,0,0,0,0,0.0495356037151703,0.643962848297214,208,"221",323,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1191","ID1191",1191,25,15,0,4,0,0,253,9,3,1,0,0,2,2,0,50,3,0,0,0,0,1,2,0,1,0,0,0,11,0.0654450261780105,0.0392670157068063,0,0.0104712041884817,0,0,0.662303664921466,0.0235602094240838,0.00785340314136126,0.00261780104712042,0,0,0.00523560209424084,0.00523560209424084,0,0.130890052356021,0.00785340314136126,0,0,0,0,0.00261780104712042,0.00523560209424084,0,0.00261780104712042,0,0,0,0.0287958115183246,0.662303664921466,253,"221",382,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1192","ID1192",1192,11,9,1,4,2,0,139,4,0,2,1,2,4,1,1,18,2,1,0,0,0,0,2,0,0,1,0,0,7,0.0518867924528302,0.0424528301886792,0.00471698113207547,0.0188679245283019,0.00943396226415094,0,0.655660377358491,0.0188679245283019,0,0.00943396226415094,0.00471698113207547,0.00943396226415094,0.0188679245283019,0.00471698113207547,0.00471698113207547,0.0849056603773585,0.00943396226415094,0.00471698113207547,0,0,0,0,0.00943396226415094,0,0,0.00471698113207547,0,0,0.0330188679245283,0.655660377358491,139,"221",212,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1193","ID1193",1193,23,9,0,2,1,1,126,6,8,0,1,4,7,2,1,38,0,2,0,0,0,1,2,0,1,0,0,0,18,0.0909090909090909,0.0355731225296443,0,0.00790513833992095,0.00395256916996047,0.00395256916996047,0.49802371541502,0.0237154150197628,0.0316205533596838,0,0.00395256916996047,0.0158102766798419,0.0276679841897233,0.00790513833992095,0.00395256916996047,0.150197628458498,0,0.00790513833992095,0,0,0,0.00395256916996047,0.00790513833992095,0,0.00395256916996047,0,0,0,0.0711462450592885,0.49802371541502,126,"221",253,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
"ID1194","ID1194",1194,14,12,0,5,2,0,65,2,2,0,0,1,3,0,2,59,6,2,0,0,0,0,0,0,0,0,0,0,11,0.0752688172043011,0.0645161290322581,0,0.0268817204301075,0.010752688172043,0,0.349462365591398,0.010752688172043,0.010752688172043,0,0,0.00537634408602151,0.0161290322580645,0,0.010752688172043,0.317204301075269,0.032258064516129,0.010752688172043,0,0,0,0,0,0,0,0,0,0,0.0591397849462366,0.349462365591398,65,"221",186,"Knorze / der Knorze(n) / Knörzchen / Knerzel / Knetzja / Knerzje / Knörz(e)l"
