"id","hexID","X160","X161","X162","X163","X164","X165","X167","X168","X170","X172","X173","X9999","rel_160","rel_161","rel_162","rel_163","rel_164","rel_165","rel_167","rel_168","rel_170","rel_172","rel_173","rel_9999","relMax","absMax","maxLevel","total","antwort"
"ID136","ID136",136,0,0,2,6,9,0,0,0,0,0,0,0,0,0,0.117647058823529,0.352941176470588,0.529411764705882,0,0,0,0,0,0,0,0.529411764705882,9,"164",17,"Püree"
"ID137","ID137",137,0,0,5,8,11,0,0,0,0,0,0,0,0,0,0.208333333333333,0.333333333333333,0.458333333333333,0,0,0,0,0,0,0,0.458333333333333,11,"164",24,"Püree"
"ID138","ID138",138,0,1,4,17,9,0,0,0,0,0,0,0,0,0.032258064516129,0.129032258064516,0.548387096774194,0.290322580645161,0,0,0,0,0,0,0,0.548387096774194,17,"163",31,"Erdäpfelpüree"
"ID139","ID139",139,0,1,1,29,10,0,0,0,0,0,0,0,0,0.024390243902439,0.024390243902439,0.707317073170732,0.24390243902439,0,0,0,0,0,0,0,0.707317073170732,29,"163",41,"Erdäpfelpüree"
"ID140","ID140",140,0,1,1,33,11,0,0,0,0,0,0,0,0,0.0217391304347826,0.0217391304347826,0.717391304347826,0.239130434782609,0,0,0,0,0,0,0,0.717391304347826,33,"163",46,"Erdäpfelpüree"
"ID141","ID141",141,1,2,7,14,11,0,0,0,0,0,0,0,0.0285714285714286,0.0571428571428571,0.2,0.4,0.314285714285714,0,0,0,0,0,0,0,0.4,14,"163",35,"Erdäpfelpüree"
"ID142","ID142",142,1,1,13,68,29,0,0,0,2,0,0,0,0.0087719298245614,0.0087719298245614,0.114035087719298,0.596491228070175,0.254385964912281,0,0,0,0.0175438596491228,0,0,0,0.596491228070175,68,"163",114,"Erdäpfelpüree"
"ID143","ID143",143,3,4,59,110,57,0,0,0,0,0,0,0,0.0128755364806867,0.0171673819742489,0.253218884120172,0.472103004291845,0.244635193133047,0,0,0,0,0,0,0,0.472103004291845,110,"163",233,"Erdäpfelpüree"
"ID144","ID144",144,3,1,21,56,15,1,0,0,0,0,0,0,0.0309278350515464,0.0103092783505155,0.216494845360825,0.577319587628866,0.154639175257732,0.0103092783505155,0,0,0,0,0,0,0.577319587628866,56,"163",97,"Erdäpfelpüree"
"ID145","ID145",145,2,1,31,85,52,0,0,0,0,0,0,1,0.0116279069767442,0.00581395348837209,0.180232558139535,0.494186046511628,0.302325581395349,0,0,0,0,0,0,0.00581395348837209,0.494186046511628,85,"163",172,"Erdäpfelpüree"
"ID146","ID146",146,4,4,170,160,164,1,1,0,1,0,0,0,0.00792079207920792,0.00792079207920792,0.336633663366337,0.316831683168317,0.324752475247525,0.00198019801980198,0.00198019801980198,0,0.00198019801980198,0,0,0,0.336633663366337,170,"162",505,"Kartoffelpüree"
"ID147","ID147",147,3,0,21,33,33,0,0,0,0,0,0,0,0.0333333333333333,0,0.233333333333333,0.366666666666667,0.366666666666667,0,0,0,0,0,0,0,0.366666666666667,33,"163",90,"Erdäpfelpüree"
"ID148","ID148",148,0,1,34,43,42,0,0,0,0,0,0,0,0,0.00833333333333333,0.283333333333333,0.358333333333333,0.35,0,0,0,0,0,0,0,0.358333333333333,43,"163",120,"Erdäpfelpüree"
"ID149","ID149",149,1,1,5,24,19,0,0,0,0,0,0,0,0.02,0.02,0.1,0.48,0.38,0,0,0,0,0,0,0,0.48,24,"163",50,"Erdäpfelpüree"
"ID150","ID150",150,0,0,5,22,13,0,0,0,0,0,0,0,0,0,0.125,0.55,0.325,0,0,0,0,0,0,0,0.55,22,"163",40,"Erdäpfelpüree"
"ID151","ID151",151,0,0,2,6,4,0,0,0,0,0,0,0,0,0,0.166666666666667,0.5,0.333333333333333,0,0,0,0,0,0,0,0.5,6,"163",12,"Erdäpfelpüree"
"ID152","ID152",152,0,0,7,27,11,0,0,0,0,0,0,0,0,0,0.155555555555556,0.6,0.244444444444444,0,0,0,0,0,0,0,0.6,27,"163",45,"Erdäpfelpüree"
"ID153","ID153",153,0,1,11,21,8,0,0,0,0,0,0,0,0,0.024390243902439,0.268292682926829,0.51219512195122,0.195121951219512,0,0,0,0,0,0,0,0.51219512195122,21,"163",41,"Erdäpfelpüree"
"ID154","ID154",154,0,0,7,33,17,0,0,0,0,0,0,0,0,0,0.12280701754386,0.578947368421053,0.298245614035088,0,0,0,0,0,0,0,0.578947368421053,33,"163",57,"Erdäpfelpüree"
"ID155","ID155",155,0,0,4,20,5,0,0,0,0,0,1,0,0,0,0.133333333333333,0.666666666666667,0.166666666666667,0,0,0,0,0,0.0333333333333333,0,0.666666666666667,20,"163",30,"Erdäpfelpüree"
"ID156","ID156",156,0,0,6,14,3,0,0,0,0,0,0,0,0,0,0.260869565217391,0.608695652173913,0.130434782608696,0,0,0,0,0,0,0,0.608695652173913,14,"163",23,"Erdäpfelpüree"
"ID157","ID157",157,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,"160",1,"Kartoffelbrei"
"ID158","ID158",158,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"164",1,"Püree"
"ID159","ID159",159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"164",1,"Püree"
"ID160","ID160",160,1,0,0,0,2,0,0,0,12,0,0,5,0.05,0,0,0,0.1,0,0,0,0.6,0,0,0.25,0.6,12,"170",20,"Erdäpfelstock/Herdäpfelstock"
"ID161","ID161",161,1,0,2,0,4,0,0,0,131,0,0,53,0.00523560209424084,0,0.0104712041884817,0,0.0209424083769634,0,0,0,0.68586387434555,0,0,0.277486910994764,0.68586387434555,131,"170",191,"Erdäpfelstock/Herdäpfelstock"
"ID162","ID162",162,3,1,2,1,5,0,0,0,223,0,0,45,0.0107142857142857,0.00357142857142857,0.00714285714285714,0.00357142857142857,0.0178571428571429,0,0,0,0.796428571428571,0,0,0.160714285714286,0.796428571428571,223,"170",280,"Erdäpfelstock/Herdäpfelstock"
"ID163","ID163",163,0,0,0,4,2,0,0,0,372,0,0,81,0,0,0,0.00871459694989107,0.00435729847494553,0,0,0,0.810457516339869,0,0,0.176470588235294,0.810457516339869,372,"170",459,"Erdäpfelstock/Herdäpfelstock"
"ID164","ID164",164,0,0,0,1,0,0,0,0,75,0,1,20,0,0,0,0.0103092783505155,0,0,0,0,0.77319587628866,0,0.0103092783505155,0.206185567010309,0.77319587628866,75,"170",97,"Erdäpfelstock/Herdäpfelstock"
"ID165","ID165",165,3,0,1,1,0,0,0,0,27,0,1,3,0.0833333333333333,0,0.0277777777777778,0.0277777777777778,0,0,0,0,0.75,0,0.0277777777777778,0.0833333333333333,0.75,27,"170",36,"Erdäpfelstock/Herdäpfelstock"
"ID166","ID166",166,0,0,1,0,0,0,1,0,27,1,0,4,0,0,0.0294117647058824,0,0,0,0.0294117647058824,0,0.794117647058823,0.0294117647058824,0,0.117647058823529,0.794117647058823,27,"170",34,"Erdäpfelstock/Herdäpfelstock"
"ID167","ID167",167,1,0,1,0,0,0,0,0,65,0,0,7,0.0135135135135135,0,0.0135135135135135,0,0,0,0,0,0.878378378378378,0,0,0.0945945945945946,0.878378378378378,65,"170",74,"Erdäpfelstock/Herdäpfelstock"
"ID168","ID168",168,1,0,0,0,0,0,0,0,20,0,0,2,0.0434782608695652,0,0,0,0,0,0,0,0.869565217391304,0,0,0.0869565217391304,0.869565217391304,20,"170",23,"Erdäpfelstock/Herdäpfelstock"
"ID169","ID169",169,1,0,0,0,0,1,0,0,28,0,0,9,0.0256410256410256,0,0,0,0,0.0256410256410256,0,0,0.717948717948718,0,0,0.230769230769231,0.717948717948718,28,"170",39,"Erdäpfelstock/Herdäpfelstock"
"ID170","ID170",170,0,0,1,0,0,0,0,0,32,0,0,3,0,0,0.0277777777777778,0,0,0,0,0,0.888888888888889,0,0,0.0833333333333333,0.888888888888889,32,"170",36,"Erdäpfelstock/Herdäpfelstock"
"ID171","ID171",171,0,0,0,0,0,0,2,0,11,0,0,2,0,0,0,0,0,0,0.133333333333333,0,0.733333333333333,0,0,0.133333333333333,0.733333333333333,11,"170",15,"Erdäpfelstock/Herdäpfelstock"
"ID172","ID172",172,0,0,0,0,0,0,0,0,9,0,0,2,0,0,0,0,0,0,0,0,0.818181818181818,0,0,0.181818181818182,0.818181818181818,9,"170",11,"Erdäpfelstock/Herdäpfelstock"
"ID173","ID173",173,2,0,1,0,0,0,0,0,14,0,0,10,0.0740740740740741,0,0.037037037037037,0,0,0,0,0,0.518518518518518,0,0,0.37037037037037,0.518518518518518,14,"170",27,"Erdäpfelstock/Herdäpfelstock"
"ID174","ID174",174,1,0,1,0,0,0,0,0,43,0,0,20,0.0153846153846154,0,0.0153846153846154,0,0,0,0,0,0.661538461538462,0,0,0.307692307692308,0.661538461538462,43,"170",65,"Erdäpfelstock/Herdäpfelstock"
"ID175","ID175",175,0,1,2,0,9,0,0,1,292,0,0,83,0,0.00257731958762887,0.00515463917525773,0,0.0231958762886598,0,0,0.00257731958762887,0.752577319587629,0,0,0.213917525773196,0.752577319587629,292,"170",388,"Erdäpfelstock/Herdäpfelstock"
"ID176","ID176",176,0,0,2,0,0,0,0,0,25,0,0,5,0,0,0.0625,0,0,0,0,0,0.78125,0,0,0.15625,0.78125,25,"170",32,"Erdäpfelstock/Herdäpfelstock"
"ID177","ID177",177,2,0,1,0,0,0,0,0,38,0,0,9,0.04,0,0.02,0,0,0,0,0,0.76,0,0,0.18,0.76,38,"170",50,"Erdäpfelstock/Herdäpfelstock"
"ID178","ID178",178,0,0,1,2,0,0,0,0,6,0,0,1,0,0,0.1,0.2,0,0,0,0,0.6,0,0,0.1,0.6,6,"170",10,"Erdäpfelstock/Herdäpfelstock"
"ID179","ID179",179,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0.6,0,0,0.4,0.6,3,"170",5,"Erdäpfelstock/Herdäpfelstock"
"ID180","ID180",180,1,0,1,0,1,0,0,0,1,1,0,1,0.166666666666667,0,0.166666666666667,0,0.166666666666667,0,0,0,0.166666666666667,0.166666666666667,0,0.166666666666667,0.166666666666667,1,"160",6,"Kartoffelbrei"
"ID181","ID181",181,0,0,2,7,10,1,0,0,0,0,0,0,0,0,0.1,0.35,0.5,0.05,0,0,0,0,0,0,0.5,10,"164",20,"Püree"
"ID182","ID182",182,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"162",1,"Kartoffelpüree"
"ID183","ID183",183,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0.375,0.5,0.125,0,0,0,0,0,0,0,0.5,4,"163",8,"Erdäpfelpüree"
"ID184","ID184",184,0,1,4,7,9,0,0,0,0,0,0,0,0,0.0476190476190476,0.19047619047619,0.333333333333333,0.428571428571429,0,0,0,0,0,0,0,0.428571428571429,9,"164",21,"Püree"
"ID185","ID185",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID186","ID186",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID187","ID187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID188","ID188",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID189","ID189",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID190","ID190",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID191","ID191",191,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,"164",1,"Püree"
"ID192","ID192",192,0,0,8,17,6,0,0,0,0,0,0,0,0,0,0.258064516129032,0.548387096774194,0.193548387096774,0,0,0,0,0,0,0,0.548387096774194,17,"163",31,"Erdäpfelpüree"
"ID193","ID193",193,0,0,5,15,6,0,0,0,0,0,0,0,0,0,0.192307692307692,0.576923076923077,0.230769230769231,0,0,0,0,0,0,0,0.576923076923077,15,"163",26,"Erdäpfelpüree"
"ID194","ID194",194,1,1,52,107,57,0,0,0,0,0,0,0,0.00458715596330275,0.00458715596330275,0.238532110091743,0.490825688073394,0.261467889908257,0,0,0,0,0,0,0,0.490825688073394,107,"163",218,"Erdäpfelpüree"
"ID195","ID195",195,1,2,28,44,31,1,0,0,0,0,0,0,0.00934579439252336,0.0186915887850467,0.261682242990654,0.411214953271028,0.289719626168224,0.00934579439252336,0,0,0,0,0,0,0.411214953271028,44,"163",107,"Erdäpfelpüree"
"ID196","ID196",196,0,0,1,8,3,0,0,0,0,0,0,0,0,0,0.0833333333333333,0.666666666666667,0.25,0,0,0,0,0,0,0,0.666666666666667,8,"163",12,"Erdäpfelpüree"
"ID197","ID197",197,1,0,3,12,3,0,0,0,0,0,0,0,0.0526315789473684,0,0.157894736842105,0.631578947368421,0.157894736842105,0,0,0,0,0,0,0,0.631578947368421,12,"163",19,"Erdäpfelpüree"
"ID198","ID198",198,2,2,8,53,16,0,0,0,1,0,0,0,0.024390243902439,0.024390243902439,0.0975609756097561,0.646341463414634,0.195121951219512,0,0,0,0.0121951219512195,0,0,0,0.646341463414634,53,"163",82,"Erdäpfelpüree"
"ID199","ID199",199,2,1,42,182,62,0,0,0,1,0,0,0,0.00689655172413793,0.00344827586206897,0.144827586206897,0.627586206896552,0.213793103448276,0,0,0,0.00344827586206897,0,0,0,0.627586206896552,182,"163",290,"Erdäpfelpüree"
"ID200","ID200",200,1,0,6,18,6,0,0,0,0,0,0,0,0.032258064516129,0,0.193548387096774,0.580645161290323,0.193548387096774,0,0,0,0,0,0,0,0.580645161290323,18,"163",31,"Erdäpfelpüree"
"ID201","ID201",201,0,1,8,16,9,0,0,0,0,0,0,1,0,0.0285714285714286,0.228571428571429,0.457142857142857,0.257142857142857,0,0,0,0,0,0,0.0285714285714286,0.457142857142857,16,"163",35,"Erdäpfelpüree"
"ID202","ID202",202,1,0,6,10,3,0,0,0,0,0,0,0,0.05,0,0.3,0.5,0.15,0,0,0,0,0,0,0,0.5,10,"163",20,"Erdäpfelpüree"
"ID203","ID203",203,0,1,4,8,9,0,0,0,1,0,0,0,0,0.0434782608695652,0.173913043478261,0.347826086956522,0.391304347826087,0,0,0,0.0434782608695652,0,0,0,0.391304347826087,9,"164",23,"Püree"
"ID204","ID204",204,0,2,25,59,32,0,0,0,1,0,0,1,0,0.0166666666666667,0.208333333333333,0.491666666666667,0.266666666666667,0,0,0,0.00833333333333333,0,0,0.00833333333333333,0.491666666666667,59,"163",120,"Erdäpfelpüree"
"ID205","ID205",205,0,0,6,23,21,0,0,0,0,0,0,0,0,0,0.12,0.46,0.42,0,0,0,0,0,0,0,0.46,23,"163",50,"Erdäpfelpüree"
"ID206","ID206",206,0,0,11,14,14,0,1,0,0,0,0,0,0,0,0.275,0.35,0.35,0,0.025,0,0,0,0,0,0.35,14,"163",40,"Erdäpfelpüree"
"ID207","ID207",207,1,2,27,74,78,0,0,0,0,0,0,1,0.00546448087431694,0.0109289617486339,0.147540983606557,0.404371584699454,0.426229508196721,0,0,0,0,0,0,0.00546448087431694,0.426229508196721,78,"164",183,"Püree"
"ID208","ID208",208,0,0,6,17,6,0,0,0,0,0,0,0,0,0,0.206896551724138,0.586206896551724,0.206896551724138,0,0,0,0,0,0,0,0.586206896551724,17,"163",29,"Erdäpfelpüree"
"ID209","ID209",209,0,0,24,93,24,0,0,0,2,0,0,0,0,0,0.167832167832168,0.65034965034965,0.167832167832168,0,0,0,0.013986013986014,0,0,0,0.65034965034965,93,"163",143,"Erdäpfelpüree"
"ID210","ID210",210,0,1,13,46,8,0,0,0,0,0,0,0,0,0.0147058823529412,0.191176470588235,0.676470588235294,0.117647058823529,0,0,0,0,0,0,0,0.676470588235294,46,"163",68,"Erdäpfelpüree"
"ID211","ID211",211,0,2,40,115,31,0,0,0,0,0,0,0,0,0.0106382978723404,0.212765957446809,0.611702127659574,0.164893617021277,0,0,0,0,0,0,0,0.611702127659574,115,"163",188,"Erdäpfelpüree"
"ID212","ID212",212,0,0,11,33,9,1,0,0,0,0,0,0,0,0,0.203703703703704,0.611111111111111,0.166666666666667,0.0185185185185185,0,0,0,0,0,0,0.611111111111111,33,"163",54,"Erdäpfelpüree"
"ID213","ID213",213,0,2,18,26,10,0,0,0,0,0,0,1,0,0.0350877192982456,0.315789473684211,0.456140350877193,0.175438596491228,0,0,0,0,0,0,0.0175438596491228,0.456140350877193,26,"163",57,"Erdäpfelpüree"
"ID214","ID214",214,0,1,2,14,7,0,0,0,0,0,0,0,0,0.0416666666666667,0.0833333333333333,0.583333333333333,0.291666666666667,0,0,0,0,0,0,0,0.583333333333333,14,"163",24,"Erdäpfelpüree"
"ID215","ID215",215,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"162",1,"Kartoffelpüree"
"ID216","ID216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID217","ID217",217,0,0,0,1,1,0,0,0,8,0,0,2,0,0,0,0.0833333333333333,0.0833333333333333,0,0,0,0.666666666666667,0,0,0.166666666666667,0.666666666666667,8,"170",12,"Erdäpfelstock/Herdäpfelstock"
"ID218","ID218",218,0,0,1,0,0,0,0,0,122,0,0,27,0,0,0.00666666666666667,0,0,0,0,0,0.813333333333333,0,0,0.18,0.813333333333333,122,"170",150,"Erdäpfelstock/Herdäpfelstock"
"ID219","ID219",219,0,1,3,1,4,0,0,0,328,0,0,80,0,0.00239808153477218,0.00719424460431655,0.00239808153477218,0.00959232613908873,0,0,0,0.786570743405276,0,0,0.191846522781775,0.786570743405276,328,"170",417,"Erdäpfelstock/Herdäpfelstock"
"ID220","ID220",220,4,2,11,8,13,0,1,1,1607,1,1,398,0.00195407914020518,0.000977039570102589,0.00537371763556424,0.00390815828041036,0.00635075720566683,0,0.000488519785051295,0.000488519785051295,0.78505129457743,0.000488519785051295,0.000488519785051295,0.194430874450415,0.78505129457743,1607,"170",2047,"Erdäpfelstock/Herdäpfelstock"
"ID221","ID221",221,0,0,2,1,3,1,0,0,270,1,0,40,0,0,0.00628930817610063,0.00314465408805031,0.00943396226415094,0.00314465408805031,0,0,0.849056603773585,0.00314465408805031,0,0.125786163522013,0.849056603773585,270,"170",318,"Erdäpfelstock/Herdäpfelstock"
"ID222","ID222",222,1,0,1,0,0,1,0,1,125,0,0,28,0.00636942675159236,0,0.00636942675159236,0,0,0.00636942675159236,0,0.00636942675159236,0.796178343949045,0,0,0.178343949044586,0.796178343949045,125,"170",157,"Erdäpfelstock/Herdäpfelstock"
"ID223","ID223",223,1,0,0,1,2,0,0,0,58,0,0,15,0.012987012987013,0,0,0.012987012987013,0.025974025974026,0,0,0,0.753246753246753,0,0,0.194805194805195,0.753246753246753,58,"170",77,"Erdäpfelstock/Herdäpfelstock"
"ID224","ID224",224,2,0,3,0,1,0,0,0,62,0,0,15,0.0240963855421687,0,0.036144578313253,0,0.0120481927710843,0,0,0,0.746987951807229,0,0,0.180722891566265,0.746987951807229,62,"170",83,"Erdäpfelstock/Herdäpfelstock"
"ID225","ID225",225,2,1,5,3,8,0,0,0,707,0,0,113,0.00238379022646007,0.00119189511323004,0.00595947556615018,0.00357568533969011,0.00953516090584029,0,0,0,0.842669845053635,0,0,0.134684147794994,0.842669845053635,707,"170",839,"Erdäpfelstock/Herdäpfelstock"
"ID226","ID226",226,1,1,2,0,1,0,0,0,81,0,0,17,0.00970873786407767,0.00970873786407767,0.0194174757281553,0,0.00970873786407767,0,0,0,0.786407766990291,0,0,0.16504854368932,0.786407766990291,81,"170",103,"Erdäpfelstock/Herdäpfelstock"
"ID227","ID227",227,0,0,0,2,2,0,2,0,146,0,1,45,0,0,0,0.0101010101010101,0.0101010101010101,0,0.0101010101010101,0,0.737373737373737,0,0.00505050505050505,0.227272727272727,0.737373737373737,146,"170",198,"Erdäpfelstock/Herdäpfelstock"
"ID228","ID228",228,0,0,0,0,1,0,0,0,17,0,0,7,0,0,0,0,0.04,0,0,0,0.68,0,0,0.28,0.68,17,"170",25,"Erdäpfelstock/Herdäpfelstock"
"ID229","ID229",229,1,0,1,0,0,1,0,0,31,0,0,5,0.0256410256410256,0,0.0256410256410256,0,0,0.0256410256410256,0,0,0.794871794871795,0,0,0.128205128205128,0.794871794871795,31,"170",39,"Erdäpfelstock/Herdäpfelstock"
"ID230","ID230",230,2,0,0,0,1,1,0,0,49,0,0,12,0.0307692307692308,0,0,0,0.0153846153846154,0.0153846153846154,0,0,0.753846153846154,0,0,0.184615384615385,0.753846153846154,49,"170",65,"Erdäpfelstock/Herdäpfelstock"
"ID231","ID231",231,3,0,1,1,0,0,0,0,16,0,0,6,0.111111111111111,0,0.037037037037037,0.037037037037037,0,0,0,0,0.592592592592593,0,0,0.222222222222222,0.592592592592593,16,"170",27,"Erdäpfelstock/Herdäpfelstock"
"ID232","ID232",232,3,0,1,1,2,0,0,0,127,0,0,34,0.0178571428571429,0,0.00595238095238095,0.00595238095238095,0.0119047619047619,0,0,0,0.755952380952381,0,0,0.202380952380952,0.755952380952381,127,"170",168,"Erdäpfelstock/Herdäpfelstock"
"ID233","ID233",233,1,0,1,0,2,0,0,1,77,0,0,9,0.010989010989011,0,0.010989010989011,0,0.021978021978022,0,0,0.010989010989011,0.846153846153846,0,0,0.0989010989010989,0.846153846153846,77,"170",91,"Erdäpfelstock/Herdäpfelstock"
"ID234","ID234",234,1,1,10,3,1,0,0,0,8,0,0,1,0.04,0.04,0.4,0.12,0.04,0,0,0,0.32,0,0,0.04,0.4,10,"162",25,"Kartoffelpüree"
"ID235","ID235",235,0,1,14,12,9,0,0,0,0,0,0,0,0,0.0277777777777778,0.388888888888889,0.333333333333333,0.25,0,0,0,0,0,0,0,0.388888888888889,14,"162",36,"Kartoffelpüree"
"ID236","ID236",236,0,0,1,8,5,0,0,0,0,0,0,1,0,0,0.0666666666666667,0.533333333333333,0.333333333333333,0,0,0,0,0,0,0.0666666666666667,0.533333333333333,8,"163",15,"Erdäpfelpüree"
"ID237","ID237",237,1,2,1,8,3,0,0,0,1,0,0,0,0.0625,0.125,0.0625,0.5,0.1875,0,0,0,0.0625,0,0,0,0.5,8,"163",16,"Erdäpfelpüree"
"ID238","ID238",238,1,0,1,3,5,0,0,0,1,0,0,2,0.0769230769230769,0,0.0769230769230769,0.230769230769231,0.384615384615385,0,0,0,0.0769230769230769,0,0,0.153846153846154,0.384615384615385,5,"164",13,"Püree"
"ID239","ID239",239,0,0,3,15,4,0,0,1,0,0,0,0,0,0,0.130434782608696,0.652173913043478,0.173913043478261,0,0,0.0434782608695652,0,0,0,0,0.652173913043478,15,"163",23,"Erdäpfelpüree"
"ID240","ID240",240,1,0,1,7,1,0,0,0,0,0,0,1,0.0909090909090909,0,0.0909090909090909,0.636363636363636,0.0909090909090909,0,0,0,0,0,0,0.0909090909090909,0.636363636363636,7,"163",11,"Erdäpfelpüree"
"ID241","ID241",241,1,0,3,14,4,0,0,0,2,0,0,0,0.0416666666666667,0,0.125,0.583333333333333,0.166666666666667,0,0,0,0.0833333333333333,0,0,0,0.583333333333333,14,"163",24,"Erdäpfelpüree"
"ID242","ID242",242,0,0,7,5,13,0,0,0,0,0,0,0,0,0,0.28,0.2,0.52,0,0,0,0,0,0,0,0.52,13,"164",25,"Püree"
"ID243","ID243",243,0,0,1,2,5,0,0,0,0,0,0,0,0,0,0.125,0.25,0.625,0,0,0,0,0,0,0,0.625,5,"164",8,"Püree"
"ID244","ID244",244,0,1,2,6,3,0,0,0,0,0,0,0,0,0.0833333333333333,0.166666666666667,0.5,0.25,0,0,0,0,0,0,0,0.5,6,"163",12,"Erdäpfelpüree"
"ID245","ID245",245,0,1,0,0,4,0,0,0,0,0,0,0,0,0.2,0,0,0.8,0,0,0,0,0,0,0,0.8,4,"164",5,"Püree"
"ID246","ID246",246,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.333333333333333,0.333333333333333,0.333333333333333,0,0,0,0,0,0,0,0.333333333333333,1,"162",3,"Kartoffelpüree"
"ID247","ID247",247,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0.166666666666667,0.5,0.333333333333333,0,0,0,0,0,0,0,0.5,3,"163",6,"Erdäpfelpüree"
"ID248","ID248",248,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0.166666666666667,0.5,0.333333333333333,0,0,0,0,0,0,0,0.5,3,"163",6,"Erdäpfelpüree"
"ID249","ID249",249,1,0,7,9,14,0,0,0,0,1,0,0,0.03125,0,0.21875,0.28125,0.4375,0,0,0,0,0.03125,0,0,0.4375,14,"164",32,"Püree"
"ID250","ID250",250,0,0,0,11,14,0,0,0,1,0,0,0,0,0,0,0.423076923076923,0.538461538461538,0,0,0,0.0384615384615385,0,0,0,0.538461538461538,14,"164",26,"Püree"
"ID251","ID251",251,0,0,4,9,2,0,0,0,0,0,0,0,0,0,0.266666666666667,0.6,0.133333333333333,0,0,0,0,0,0,0,0.6,9,"163",15,"Erdäpfelpüree"
"ID252","ID252",252,1,0,4,12,2,0,0,0,0,0,0,0,0.0526315789473684,0,0.210526315789474,0.631578947368421,0.105263157894737,0,0,0,0,0,0,0,0.631578947368421,12,"163",19,"Erdäpfelpüree"
"ID253","ID253",253,0,0,7,17,4,0,0,0,0,0,0,0,0,0,0.25,0.607142857142857,0.142857142857143,0,0,0,0,0,0,0,0.607142857142857,17,"163",28,"Erdäpfelpüree"
"ID254","ID254",254,0,2,1,7,4,0,0,0,0,0,0,0,0,0.142857142857143,0.0714285714285714,0.5,0.285714285714286,0,0,0,0,0,0,0,0.5,7,"163",14,"Erdäpfelpüree"
"ID255","ID255",255,0,0,2,18,7,0,0,0,0,0,0,0,0,0,0.0740740740740741,0.666666666666667,0.259259259259259,0,0,0,0,0,0,0,0.666666666666667,18,"163",27,"Erdäpfelpüree"
"ID256","ID256",256,0,0,0,14,7,0,0,0,0,0,0,0,0,0,0,0.666666666666667,0.333333333333333,0,0,0,0,0,0,0,0.666666666666667,14,"163",21,"Erdäpfelpüree"
"ID257","ID257",257,0,0,8,14,7,0,0,0,0,0,0,0,0,0,0.275862068965517,0.482758620689655,0.241379310344828,0,0,0,0,0,0,0,0.482758620689655,14,"163",29,"Erdäpfelpüree"
"ID258","ID258",258,0,0,1,5,3,0,0,0,0,0,0,0,0,0,0.111111111111111,0.555555555555556,0.333333333333333,0,0,0,0,0,0,0,0.555555555555556,5,"163",9,"Erdäpfelpüree"
"ID259","ID259",259,0,0,1,3,5,0,0,0,0,0,0,0,0,0,0.111111111111111,0.333333333333333,0.555555555555556,0,0,0,0,0,0,0,0.555555555555556,5,"164",9,"Püree"
"ID260","ID260",260,0,0,3,13,5,0,0,0,0,0,0,0,0,0,0.142857142857143,0.619047619047619,0.238095238095238,0,0,0,0,0,0,0,0.619047619047619,13,"163",21,"Erdäpfelpüree"
