"id","hexID","X1","X2","X3","X4","X5","X6","X7","X8","rel_1","rel_2","rel_3","rel_4","rel_5","rel_6","rel_7","rel_8","relMax","absMax","maxLevel","total","antwort"
"ID656","ID656",656,183,23,9,291,1,0,0,0,0.36094674556213,0.0453648915187377,0.0177514792899408,0.57396449704142,0.0019723865877712,0,0,0,0.57396449704142,291,"4",507,"kicken"
"ID657","ID657",657,55,5,1,95,1,0,0,0,0.35031847133758,0.0318471337579618,0.00636942675159236,0.605095541401274,0.00636942675159236,0,0,0,0.605095541401274,95,"4",157,"kicken"
"ID658","ID658",658,252,71,44,189,1,0,1,0,0.451612903225806,0.127240143369176,0.0788530465949821,0.338709677419355,0.0017921146953405,0,0.0017921146953405,0,0.451612903225806,252,"1",558,"bolzen"
"ID659","ID659",659,54,9,20,37,0,0,0,1,0.446280991735537,0.0743801652892562,0.165289256198347,0.305785123966942,0,0,0,0.00826446280991736,0.446280991735537,54,"1",121,"bolzen"
"ID660","ID660",660,145,23,32,24,0,0,0,0,0.647321428571429,0.102678571428571,0.142857142857143,0.107142857142857,0,0,0,0,0.647321428571429,145,"1",224,"bolzen"
"ID661","ID661",661,191,36,20,24,0,0,0,0,0.70479704797048,0.132841328413284,0.0738007380073801,0.0885608856088561,0,0,0,0,0.70479704797048,191,"1",271,"bolzen"
"ID662","ID662",662,339,131,19,58,1,1,1,2,0.614130434782609,0.23731884057971,0.0344202898550725,0.105072463768116,0.00181159420289855,0.00181159420289855,0.00181159420289855,0.0036231884057971,0.614130434782609,339,"1",552,"bolzen"
"ID663","ID663",663,151,84,10,35,0,0,1,1,0.535460992907801,0.297872340425532,0.0354609929078014,0.124113475177305,0,0,0.00354609929078014,0.00354609929078014,0.535460992907801,151,"1",282,"bolzen"
"ID664","ID664",664,259,143,7,69,0,0,0,1,0.54070981210856,0.298538622129436,0.0146137787056367,0.144050104384134,0,0,0,0.00208768267223382,0.54070981210856,259,"1",479,"bolzen"
"ID665","ID665",665,447,255,3,128,1,0,1,0,0.535329341317365,0.305389221556886,0.00359281437125748,0.153293413173653,0.00119760479041916,0,0.00119760479041916,0,0.535329341317365,447,"1",835,"bolzen"
"ID666","ID666",666,1071,675,28,381,2,1,2,2,0.495374653098982,0.312210915818686,0.0129509713228492,0.17622571692877,0.000925069380203515,0.000462534690101758,0.000925069380203515,0.000925069380203515,0.495374653098982,1071,"1",2162,"bolzen"
"ID667","ID667",667,1151,693,20,378,1,1,3,0,0.512238540275923,0.308411214953271,0.00890075656430797,0.168224299065421,0.000445037828215398,0.000445037828215398,0.00133511348464619,0,0.512238540275923,1151,"1",2247,"bolzen"
"ID668","ID668",668,180,114,6,64,0,0,0,0,0.494505494505495,0.313186813186813,0.0164835164835165,0.175824175824176,0,0,0,0,0.494505494505495,180,"1",364,"bolzen"
"ID669","ID669",669,203,109,7,33,0,0,0,0,0.576704545454545,0.309659090909091,0.0198863636363636,0.09375,0,0,0,0,0.576704545454545,203,"1",352,"bolzen"
"ID670","ID670",670,158,95,7,27,1,0,0,0,0.548611111111111,0.329861111111111,0.0243055555555556,0.09375,0.00347222222222222,0,0,0,0.548611111111111,158,"1",288,"bolzen"
"ID671","ID671",671,73,40,14,11,0,0,0,5,0.510489510489511,0.27972027972028,0.0979020979020979,0.0769230769230769,0,0,0,0.034965034965035,0.510489510489511,73,"1",143,"bolzen"
"ID672","ID672",672,100,59,17,20,0,0,0,0,0.510204081632653,0.301020408163265,0.086734693877551,0.102040816326531,0,0,0,0,0.510204081632653,100,"1",196,"bolzen"
"ID673","ID673",673,71,33,12,10,0,1,0,0,0.559055118110236,0.259842519685039,0.094488188976378,0.078740157480315,0,0.0078740157480315,0,0,0.559055118110236,71,"1",127,"bolzen"
"ID674","ID674",674,27,42,18,39,1,0,0,0,0.21259842519685,0.330708661417323,0.141732283464567,0.307086614173228,0.0078740157480315,0,0,0,0.330708661417323,42,"2",127,"Fussball spielen"
"ID675","ID675",675,4,49,2,43,0,1,0,0,0.0404040404040404,0.494949494949495,0.0202020202020202,0.434343434343434,0,0.0101010101010101,0,0,0.494949494949495,49,"2",99,"Fussball spielen"
"ID676","ID676",676,2,67,7,40,0,0,0,0,0.0172413793103448,0.577586206896552,0.0603448275862069,0.344827586206897,0,0,0,0,0.577586206896552,67,"2",116,"Fussball spielen"
"ID677","ID677",677,3,19,4,32,1,0,0,0,0.0508474576271186,0.322033898305085,0.0677966101694915,0.542372881355932,0.0169491525423729,0,0,0,0.542372881355932,32,"4",59,"kicken"
"ID678","ID678",678,4,47,11,72,0,0,0,0,0.0298507462686567,0.350746268656716,0.082089552238806,0.537313432835821,0,0,0,0,0.537313432835821,72,"4",134,"kicken"
"ID679","ID679",679,5,130,25,159,0,0,0,1,0.015625,0.40625,0.078125,0.496875,0,0,0,0.003125,0.496875,159,"4",320,"kicken"
"ID680","ID680",680,7,80,15,113,0,0,0,0,0.0325581395348837,0.372093023255814,0.0697674418604651,0.525581395348837,0,0,0,0,0.525581395348837,113,"4",215,"kicken"
"ID681","ID681",681,6,81,13,131,0,0,0,0,0.025974025974026,0.350649350649351,0.0562770562770563,0.567099567099567,0,0,0,0,0.567099567099567,131,"4",231,"kicken"
"ID682","ID682",682,5,77,7,167,1,0,0,0,0.0194552529182879,0.299610894941634,0.0272373540856031,0.649805447470817,0.00389105058365759,0,0,0,0.649805447470817,167,"4",257,"kicken"
"ID683","ID683",683,4,75,6,124,0,0,0,1,0.019047619047619,0.357142857142857,0.0285714285714286,0.59047619047619,0,0,0,0.00476190476190476,0.59047619047619,124,"4",210,"kicken"
"ID684","ID684",684,15,156,5,300,2,1,0,0,0.0313152400835073,0.325678496868476,0.0104384133611691,0.626304801670146,0.00417536534446764,0.00208768267223382,0,0,0.626304801670146,300,"4",479,"kicken"
"ID685","ID685",685,8,46,6,75,1,0,0,0,0.0588235294117647,0.338235294117647,0.0441176470588235,0.551470588235294,0.00735294117647059,0,0,0,0.551470588235294,75,"4",136,"kicken"
"ID686","ID686",686,2,68,12,116,0,0,1,1,0.01,0.34,0.06,0.58,0,0,0.005,0.005,0.58,116,"4",200,"kicken"
"ID687","ID687",687,1,29,16,54,0,0,0,1,0.0099009900990099,0.287128712871287,0.158415841584158,0.534653465346535,0,0,0,0.0099009900990099,0.534653465346535,54,"4",101,"kicken"
"ID688","ID688",688,5,48,14,63,2,0,0,0,0.0378787878787879,0.363636363636364,0.106060606060606,0.477272727272727,0.0151515151515152,0,0,0,0.477272727272727,63,"4",132,"kicken"
"ID689","ID689",689,1,26,16,23,0,0,0,0,0.0151515151515152,0.393939393939394,0.242424242424242,0.348484848484849,0,0,0,0,0.393939393939394,26,"2",66,"Fussball spielen"
"ID690","ID690",690,4,30,9,28,0,0,0,0,0.0563380281690141,0.422535211267606,0.126760563380282,0.394366197183099,0,0,0,0,0.422535211267606,30,"2",71,"Fussball spielen"
"ID691","ID691",691,5,49,10,57,0,1,0,1,0.040650406504065,0.398373983739837,0.0813008130081301,0.463414634146341,0,0.00813008130081301,0,0.00813008130081301,0.463414634146341,57,"4",123,"kicken"
"ID692","ID692",692,1,31,8,16,1,0,0,0,0.0175438596491228,0.543859649122807,0.140350877192982,0.280701754385965,0.0175438596491228,0,0,0,0.543859649122807,31,"2",57,"Fussball spielen"
"ID693","ID693",693,1,15,2,26,1,0,0,0,0.0222222222222222,0.333333333333333,0.0444444444444444,0.577777777777778,0.0222222222222222,0,0,0,0.577777777777778,26,"4",45,"kicken"
"ID694","ID694",694,1,59,2,97,1,0,0,0,0.00625,0.36875,0.0125,0.60625,0.00625,0,0,0,0.60625,97,"4",160,"kicken"
"ID695","ID695",695,19,399,11,525,4,0,0,1,0.0198123044838373,0.416058394160584,0.0114702815432742,0.547445255474453,0.00417101147028154,0,0,0.00104275286757039,0.547445255474453,525,"4",959,"kicken"
"ID696","ID696",696,7,79,5,89,2,0,0,0,0.0384615384615385,0.434065934065934,0.0274725274725275,0.489010989010989,0.010989010989011,0,0,0,0.489010989010989,89,"4",182,"kicken"
"ID697","ID697",697,1,22,4,53,0,0,1,0,0.0123456790123457,0.271604938271605,0.0493827160493827,0.654320987654321,0,0,0.0123456790123457,0,0.654320987654321,53,"4",81,"kicken"
"ID698","ID698",698,2,41,3,46,0,1,0,0,0.021505376344086,0.440860215053763,0.032258064516129,0.494623655913978,0,0.010752688172043,0,0,0.494623655913978,46,"4",93,"kicken"
"ID699","ID699",699,0,14,0,13,0,0,0,0,0,0.518518518518518,0,0.481481481481481,0,0,0,0,0.518518518518518,14,"2",27,"Fussball spielen"
"ID700","ID700",700,211,11,0,152,1,3,0,0,0.558201058201058,0.0291005291005291,0,0.402116402116402,0.00264550264550265,0.00793650793650794,0,0,0.558201058201058,211,"1",378,"bolzen"
"ID701","ID701",701,122,7,1,87,1,0,0,0,0.559633027522936,0.0321100917431193,0.00458715596330275,0.399082568807339,0.00458715596330275,0,0,0,0.559633027522936,122,"1",218,"bolzen"
"ID702","ID702",702,101,12,0,103,1,0,0,1,0.463302752293578,0.055045871559633,0,0.472477064220183,0.00458715596330275,0,0,0.00458715596330275,0.472477064220183,103,"4",218,"kicken"
"ID703","ID703",703,69,14,1,72,0,1,0,0,0.439490445859873,0.089171974522293,0.00636942675159236,0.45859872611465,0,0.00636942675159236,0,0,0.45859872611465,72,"4",157,"kicken"
"ID704","ID704",704,126,19,5,241,2,0,0,0,0.320610687022901,0.0483460559796438,0.0127226463104326,0.61323155216285,0.00508905852417303,0,0,0,0.61323155216285,241,"4",393,"kicken"
"ID705","ID705",705,209,20,15,311,12,0,0,2,0.367311072056239,0.0351493848857645,0.0263620386643234,0.546572934973638,0.0210896309314587,0,0,0.00351493848857645,0.546572934973638,311,"4",569,"kicken"
"ID706","ID706",706,106,14,25,184,4,0,1,0,0.317365269461078,0.0419161676646707,0.0748502994011976,0.550898203592814,0.0119760479041916,0,0.0029940119760479,0,0.550898203592814,184,"4",334,"kicken"
"ID707","ID707",707,121,20,36,243,1,0,0,1,0.286729857819905,0.0473933649289099,0.0853080568720379,0.575829383886256,0.0023696682464455,0,0,0.0023696682464455,0.575829383886256,243,"4",422,"kicken"
"ID708","ID708",708,102,23,19,198,0,0,0,1,0.297376093294461,0.0670553935860058,0.0553935860058309,0.577259475218659,0,0,0,0.00291545189504373,0.577259475218659,198,"4",343,"kicken"
"ID709","ID709",709,42,13,4,81,3,0,1,0,0.291666666666667,0.0902777777777778,0.0277777777777778,0.5625,0.0208333333333333,0,0.00694444444444444,0,0.5625,81,"4",144,"kicken"
"ID710","ID710",710,55,9,5,124,3,0,1,0,0.279187817258883,0.0456852791878173,0.0253807106598985,0.629441624365482,0.0152284263959391,0,0.0050761421319797,0,0.629441624365482,124,"4",197,"kicken"
"ID711","ID711",711,50,6,4,104,1,0,0,0,0.303030303030303,0.0363636363636364,0.0242424242424242,0.63030303030303,0.00606060606060606,0,0,0,0.63030303030303,104,"4",165,"kicken"
"ID712","ID712",712,106,11,1,174,1,0,0,1,0.360544217687075,0.0374149659863946,0.00340136054421769,0.591836734693878,0.00340136054421769,0,0,0.00340136054421769,0.591836734693878,174,"4",294,"kicken"
"ID713","ID713",713,118,14,5,201,0,0,0,0,0.349112426035503,0.0414201183431953,0.014792899408284,0.594674556213018,0,0,0,0,0.594674556213018,201,"4",338,"kicken"
"ID714","ID714",714,94,16,10,153,1,0,0,0,0.343065693430657,0.0583941605839416,0.0364963503649635,0.558394160583942,0.00364963503649635,0,0,0,0.558394160583942,153,"4",274,"kicken"
"ID715","ID715",715,60,19,16,65,0,0,0,0,0.375,0.11875,0.1,0.40625,0,0,0,0,0.40625,65,"4",160,"kicken"
"ID716","ID716",716,167,22,27,40,1,0,0,1,0.647286821705426,0.0852713178294574,0.104651162790698,0.155038759689922,0.00387596899224806,0,0,0.00387596899224806,0.647286821705426,167,"1",258,"bolzen"
"ID717","ID717",717,77,19,10,12,0,0,0,0,0.652542372881356,0.161016949152542,0.0847457627118644,0.101694915254237,0,0,0,0,0.652542372881356,77,"1",118,"bolzen"
"ID718","ID718",718,207,39,15,10,1,2,0,0,0.755474452554745,0.142335766423358,0.0547445255474453,0.0364963503649635,0.00364963503649635,0.0072992700729927,0,0,0.755474452554745,207,"1",274,"bolzen"
"ID719","ID719",719,235,47,15,36,1,0,0,0,0.703592814371258,0.140718562874251,0.0449101796407186,0.107784431137725,0.0029940119760479,0,0,0,0.703592814371258,235,"1",334,"bolzen"
"ID720","ID720",720,127,75,5,24,1,0,0,0,0.547413793103448,0.323275862068966,0.021551724137931,0.103448275862069,0.00431034482758621,0,0,0,0.547413793103448,127,"1",232,"bolzen"
"ID721","ID721",721,642,366,16,132,1,0,1,1,0.553925798101812,0.315789473684211,0.0138050043140638,0.113891285591027,0.000862812769628991,0,0.000862812769628991,0.000862812769628991,0.553925798101812,642,"1",1159,"bolzen"
"ID722","ID722",722,1056,583,28,354,2,0,3,2,0.520710059171598,0.287475345167653,0.0138067061143984,0.174556213017751,0.000986193293885602,0,0.0014792899408284,0.000986193293885602,0.520710059171598,1056,"1",2028,"bolzen"
"ID723","ID723",723,2499,1699,54,998,6,2,3,1,0.474914481185861,0.322881033827442,0.0102622576966933,0.189661725579628,0.00114025085518814,0.000380083618396047,0.000570125427594071,0.000190041809198024,0.474914481185861,2499,"1",5262,"bolzen"
"ID724","ID724",724,303,158,5,82,0,0,0,0,0.552919708029197,0.288321167883212,0.00912408759124088,0.14963503649635,0,0,0,0,0.552919708029197,303,"1",548,"bolzen"
"ID725","ID725",725,149,88,5,16,1,0,0,0,0.575289575289575,0.33976833976834,0.0193050193050193,0.0617760617760618,0.00386100386100386,0,0,0,0.575289575289575,149,"1",259,"bolzen"
"ID726","ID726",726,86,42,4,22,0,1,1,1,0.547770700636943,0.267515923566879,0.0254777070063694,0.140127388535032,0,0.00636942675159236,0.00636942675159236,0.00636942675159236,0.547770700636943,86,"1",157,"bolzen"
"ID727","ID727",727,78,49,6,12,0,0,1,0,0.534246575342466,0.335616438356164,0.0410958904109589,0.0821917808219178,0,0,0.00684931506849315,0,0.534246575342466,78,"1",146,"bolzen"
"ID728","ID728",728,133,73,4,8,0,0,0,1,0.607305936073059,0.333333333333333,0.0182648401826484,0.0365296803652968,0,0,0,0.0045662100456621,0.607305936073059,133,"1",219,"bolzen"
"ID729","ID729",729,234,123,11,24,0,0,0,0,0.596938775510204,0.313775510204082,0.0280612244897959,0.0612244897959184,0,0,0,0,0.596938775510204,234,"1",392,"bolzen"
"ID730","ID730",730,256,119,12,38,1,0,0,0,0.60093896713615,0.279342723004695,0.028169014084507,0.0892018779342723,0.00234741784037559,0,0,0,0.60093896713615,256,"1",426,"bolzen"
"ID731","ID731",731,73,44,13,18,1,1,0,0,0.486666666666667,0.293333333333333,0.0866666666666667,0.12,0.00666666666666667,0.00666666666666667,0,0,0.486666666666667,73,"1",150,"bolzen"
"ID732","ID732",732,18,116,7,118,0,0,1,0,0.0692307692307692,0.446153846153846,0.0269230769230769,0.453846153846154,0,0,0.00384615384615385,0,0.453846153846154,118,"4",260,"kicken"
"ID733","ID733",733,7,42,8,61,0,0,0,1,0.0588235294117647,0.352941176470588,0.0672268907563025,0.512605042016807,0,0,0,0.00840336134453781,0.512605042016807,61,"4",119,"kicken"
"ID734","ID734",734,5,51,11,81,0,0,0,0,0.0337837837837838,0.344594594594595,0.0743243243243243,0.547297297297297,0,0,0,0,0.547297297297297,81,"4",148,"kicken"
"ID735","ID735",735,4,86,24,128,0,0,0,1,0.0164609053497942,0.353909465020576,0.0987654320987654,0.526748971193416,0,0,0,0.00411522633744856,0.526748971193416,128,"4",243,"kicken"
"ID736","ID736",736,6,46,7,63,0,0,0,0,0.0491803278688525,0.377049180327869,0.0573770491803279,0.516393442622951,0,0,0,0,0.516393442622951,63,"4",122,"kicken"
"ID737","ID737",737,9,97,20,161,1,0,0,0,0.03125,0.336805555555556,0.0694444444444444,0.559027777777778,0.00347222222222222,0,0,0,0.559027777777778,161,"4",288,"kicken"
"ID738","ID738",738,22,277,24,449,0,1,0,0,0.0284605433376455,0.358344113842173,0.0310478654592497,0.580853816300129,0,0.00129366106080207,0,0,0.580853816300129,449,"4",773,"kicken"
"ID739","ID739",739,10,178,14,392,1,0,0,0,0.0168067226890756,0.299159663865546,0.0235294117647059,0.658823529411765,0.00168067226890756,0,0,0,0.658823529411765,392,"4",595,"kicken"
"ID740","ID740",740,10,116,11,254,0,0,0,0,0.0255754475703325,0.296675191815857,0.0281329923273657,0.649616368286445,0,0,0,0,0.649616368286445,254,"4",391,"kicken"
"ID741","ID741",741,7,90,5,205,0,0,0,0,0.0228013029315961,0.293159609120521,0.0162866449511401,0.667752442996743,0,0,0,0,0.667752442996743,205,"4",307,"kicken"
"ID742","ID742",742,3,29,5,60,0,0,0,0,0.0309278350515464,0.298969072164948,0.0515463917525773,0.618556701030928,0,0,0,0,0.618556701030928,60,"4",97,"kicken"
"ID743","ID743",743,10,54,9,68,1,0,0,0,0.0704225352112676,0.380281690140845,0.0633802816901408,0.47887323943662,0.00704225352112676,0,0,0,0.47887323943662,68,"4",142,"kicken"
"ID744","ID744",744,7,37,13,52,0,0,0,0,0.0642201834862385,0.339449541284404,0.119266055045872,0.477064220183486,0,0,0,0,0.477064220183486,52,"4",109,"kicken"
"ID745","ID745",745,2,39,12,62,0,0,0,0,0.0173913043478261,0.339130434782609,0.104347826086957,0.539130434782609,0,0,0,0,0.539130434782609,62,"4",115,"kicken"
"ID746","ID746",746,1,48,13,62,0,0,0,0,0.00806451612903226,0.387096774193548,0.104838709677419,0.5,0,0,0,0,0.5,62,"4",124,"kicken"
"ID747","ID747",747,11,154,37,251,2,1,0,0,0.0241228070175439,0.337719298245614,0.081140350877193,0.550438596491228,0.0043859649122807,0.00219298245614035,0,0,0.550438596491228,251,"4",456,"kicken"
"ID748","ID748",748,7,129,17,141,1,0,0,1,0.0236486486486486,0.435810810810811,0.0574324324324324,0.476351351351351,0.00337837837837838,0,0,0.00337837837837838,0.476351351351351,141,"4",296,"kicken"
"ID749","ID749",749,4,65,9,79,0,0,0,1,0.0253164556962025,0.411392405063291,0.0569620253164557,0.5,0,0,0,0.00632911392405063,0.5,79,"4",158,"kicken"
"ID750","ID750",750,7,96,2,190,0,1,0,0,0.0236486486486486,0.324324324324324,0.00675675675675676,0.641891891891892,0,0.00337837837837838,0,0,0.641891891891892,190,"4",296,"kicken"
"ID751","ID751",751,29,651,18,953,12,1,1,3,0.0173860911270983,0.390287769784173,0.0107913669064748,0.571342925659472,0.00719424460431655,0.000599520383693046,0.000599520383693046,0.00179856115107914,0.571342925659472,953,"4",1668,"kicken"
"ID752","ID752",752,153,2929,70,4117,26,8,5,9,0.020910209102091,0.400300669673363,0.00956676233429001,0.5626622932896,0.003553368867022,0.001093344266776,0.000683340166735001,0.001230012300123,0.5626622932896,4117,"4",7317,"kicken"
"ID753","ID753",753,6,163,8,200,0,0,0,1,0.0158730158730159,0.431216931216931,0.0211640211640212,0.529100529100529,0,0,0,0.00264550264550265,0.529100529100529,200,"4",378,"kicken"
"ID754","ID754",754,0,18,2,27,0,0,0,0,0,0.382978723404255,0.0425531914893617,0.574468085106383,0,0,0,0,0.574468085106383,27,"4",47,"kicken"
"ID755","ID755",755,0,4,0,9,0,0,0,0,0,0.307692307692308,0,0.692307692307692,0,0,0,0,0.692307692307692,9,"4",13,"kicken"
"ID756","ID756",756,267,29,2,200,2,1,0,2,0.530815109343936,0.0576540755467197,0.00397614314115308,0.397614314115308,0.00397614314115308,0.00198807157057654,0,0.00397614314115308,0.530815109343936,267,"1",503,"bolzen"
"ID757","ID757",757,198,21,2,165,3,0,1,0,0.507692307692308,0.0538461538461538,0.00512820512820513,0.423076923076923,0.00769230769230769,0,0.00256410256410256,0,0.507692307692308,198,"1",390,"bolzen"
"ID758","ID758",758,117,2,2,66,1,1,0,0,0.619047619047619,0.0105820105820106,0.0105820105820106,0.349206349206349,0.00529100529100529,0.00529100529100529,0,0,0.619047619047619,117,"1",189,"bolzen"
"ID759","ID759",759,86,8,2,80,1,0,0,0,0.485875706214689,0.0451977401129944,0.0112994350282486,0.451977401129944,0.00564971751412429,0,0,0,0.485875706214689,86,"1",177,"bolzen"
"ID760","ID760",760,74,15,10,145,1,0,1,0,0.300813008130081,0.0609756097560976,0.040650406504065,0.589430894308943,0.0040650406504065,0,0.0040650406504065,0,0.589430894308943,145,"4",246,"kicken"
"ID761","ID761",761,88,8,7,174,0,0,0,1,0.316546762589928,0.0287769784172662,0.0251798561151079,0.62589928057554,0,0,0,0.00359712230215827,0.62589928057554,174,"4",278,"kicken"
"ID762","ID762",762,141,14,27,279,0,0,0,2,0.304535637149028,0.0302375809935205,0.0583153347732181,0.602591792656587,0,0,0,0.00431965442764579,0.602591792656587,279,"4",463,"kicken"
"ID763","ID763",763,145,20,31,267,0,0,0,1,0.3125,0.0431034482758621,0.0668103448275862,0.575431034482759,0,0,0,0.0021551724137931,0.575431034482759,267,"4",464,"kicken"
"ID764","ID764",764,75,18,9,145,1,1,0,1,0.3,0.072,0.036,0.58,0.004,0.004,0,0.004,0.58,145,"4",250,"kicken"
"ID765","ID765",765,46,8,1,82,1,0,0,0,0.333333333333333,0.0579710144927536,0.0072463768115942,0.594202898550725,0.0072463768115942,0,0,0,0.594202898550725,82,"4",138,"kicken"
"ID766","ID766",766,73,8,2,93,0,0,0,0,0.414772727272727,0.0454545454545455,0.0113636363636364,0.528409090909091,0,0,0,0,0.528409090909091,93,"4",176,"kicken"
"ID767","ID767",767,68,8,2,131,1,0,0,0,0.323809523809524,0.0380952380952381,0.00952380952380952,0.623809523809524,0.00476190476190476,0,0,0,0.623809523809524,131,"4",210,"kicken"
"ID768","ID768",768,122,22,5,229,0,0,0,0,0.322751322751323,0.0582010582010582,0.0132275132275132,0.605820105820106,0,0,0,0,0.605820105820106,229,"4",378,"kicken"
"ID769","ID769",769,413,121,17,764,2,1,2,1,0.312641937925814,0.0915972747918244,0.0128690386071158,0.578349735049205,0.00151400454201363,0.000757002271006813,0.00151400454201363,0.000757002271006813,0.578349735049205,764,"4",1321,"kicken"
"ID770","ID770",770,119,28,13,201,1,0,0,0,0.328729281767956,0.0773480662983425,0.0359116022099447,0.55524861878453,0.00276243093922652,0,0,0,0.55524861878453,201,"4",362,"kicken"
