"id","hexID","X97","X98","X99","X100","X101","X102","X103","X104","X106","X107","rel_97","rel_98","rel_99","rel_100","rel_101","rel_102","rel_103","rel_104","rel_106","rel_107","relMax","absMax","maxLevel","total","antwort"
"ID2149","ID2149",2149,100,38,0,90,0,0,0,20,0,0,0.403225806451613,0.153225806451613,0,0.362903225806452,0,0,0,0.0806451612903226,0,0,0.403225806451613,100,"97",248,"Steinschleuder/Stanschleuder"
"ID2150","ID2150",2150,99,54,0,82,0,0,0,31,0,2,0.369402985074627,0.201492537313433,0,0.305970149253731,0,0,0,0.115671641791045,0,0.00746268656716418,0.369402985074627,99,"97",268,"Steinschleuder/Stanschleuder"
"ID2151","ID2151",2151,36,23,1,42,0,0,0,21,0,1,0.290322580645161,0.185483870967742,0.00806451612903226,0.338709677419355,0,0,0,0.169354838709677,0,0.00806451612903226,0.338709677419355,42,"100",124,"Zwille"
"ID2152","ID2152",2152,32,24,0,47,0,0,0,20,0,1,0.258064516129032,0.193548387096774,0,0.379032258064516,0,0,0,0.161290322580645,0,0.00806451612903226,0.379032258064516,47,"100",124,"Zwille"
"ID2153","ID2153",2153,11,24,0,30,0,0,0,14,0,1,0.1375,0.3,0,0.375,0,0,0,0.175,0,0.0125,0.375,30,"100",80,"Zwille"
"ID2154","ID2154",2154,44,19,1,137,0,0,0,20,1,0,0.198198198198198,0.0855855855855856,0.0045045045045045,0.617117117117117,0,0,0,0.0900900900900901,0.0045045045045045,0,0.617117117117117,137,"100",222,"Zwille"
"ID2155","ID2155",2155,48,24,0,106,0,0,0,39,0,3,0.218181818181818,0.109090909090909,0,0.481818181818182,0,0,0,0.177272727272727,0,0.0136363636363636,0.481818181818182,106,"100",220,"Zwille"
"ID2156","ID2156",2156,61,42,0,152,0,0,0,103,0,0,0.170391061452514,0.11731843575419,0,0.424581005586592,0,0,0,0.287709497206704,0,0,0.424581005586592,152,"100",358,"Zwille"
"ID2157","ID2157",2157,14,6,0,86,0,0,0,9,0,0,0.121739130434783,0.0521739130434783,0,0.747826086956522,0,0,0,0.0782608695652174,0,0,0.747826086956522,86,"100",115,"Zwille"
"ID2158","ID2158",2158,18,11,0,109,0,0,0,4,0,0,0.126760563380282,0.0774647887323944,0,0.767605633802817,0,0,0,0.028169014084507,0,0,0.767605633802817,109,"100",142,"Zwille"
"ID2159","ID2159",2159,18,11,0,99,0,1,1,2,1,0,0.135338345864662,0.0827067669172932,0,0.744360902255639,0,0.0075187969924812,0.0075187969924812,0.0150375939849624,0.0075187969924812,0,0.744360902255639,99,"100",133,"Zwille"
"ID2160","ID2160",2160,13,8,0,123,1,0,0,0,0,1,0.089041095890411,0.0547945205479452,0,0.842465753424658,0.00684931506849315,0,0,0,0,0.00684931506849315,0.842465753424658,123,"100",146,"Zwille"
"ID2161","ID2161",2161,25,10,0,144,0,0,0,2,0,1,0.137362637362637,0.0549450549450549,0,0.791208791208791,0,0,0,0.010989010989011,0,0.00549450549450549,0.791208791208791,144,"100",182,"Zwille"
"ID2162","ID2162",2162,32,11,0,83,0,0,0,5,0,1,0.242424242424242,0.0833333333333333,0,0.628787878787879,0,0,0,0.0378787878787879,0,0.00757575757575758,0.628787878787879,83,"100",132,"Zwille"
"ID2163","ID2163",2163,13,11,0,81,0,0,0,4,0,0,0.119266055045872,0.100917431192661,0,0.743119266055046,0,0,0,0.036697247706422,0,0,0.743119266055046,81,"100",109,"Zwille"
"ID2164","ID2164",2164,20,10,0,128,0,0,0,0,0,2,0.125,0.0625,0,0.8,0,0,0,0,0,0.0125,0.8,128,"100",160,"Zwille"
"ID2165","ID2165",2165,8,2,1,36,0,0,0,1,0,0,0.166666666666667,0.0416666666666667,0.0208333333333333,0.75,0,0,0,0.0208333333333333,0,0,0.75,36,"100",48,"Zwille"
"ID2166","ID2166",2166,18,7,1,127,0,0,0,3,0,1,0.114649681528662,0.0445859872611465,0.00636942675159236,0.808917197452229,0,0,0,0.0191082802547771,0,0.00636942675159236,0.808917197452229,127,"100",157,"Zwille"
"ID2167","ID2167",2167,23,8,0,90,0,0,0,0,0,0,0.190082644628099,0.0661157024793388,0,0.743801652892562,0,0,0,0,0,0,0.743801652892562,90,"100",121,"Zwille"
"ID2168","ID2168",2168,8,4,1,42,0,0,0,0,1,0,0.142857142857143,0.0714285714285714,0.0178571428571429,0.75,0,0,0,0,0.0178571428571429,0,0.75,42,"100",56,"Zwille"
"ID2169","ID2169",2169,8,3,0,32,0,0,0,0,0,1,0.181818181818182,0.0681818181818182,0,0.727272727272727,0,0,0,0,0,0.0227272727272727,0.727272727272727,32,"100",44,"Zwille"
"ID2170","ID2170",2170,15,2,0,75,0,0,0,3,1,1,0.154639175257732,0.0206185567010309,0,0.77319587628866,0,0,0,0.0309278350515464,0.0103092783505155,0.0103092783505155,0.77319587628866,75,"100",97,"Zwille"
"ID2171","ID2171",2171,5,1,0,20,1,0,0,2,2,0,0.161290322580645,0.032258064516129,0,0.645161290322581,0.032258064516129,0,0,0.0645161290322581,0.0645161290322581,0,0.645161290322581,20,"100",31,"Zwille"
"ID2172","ID2172",2172,5,7,0,12,1,0,0,1,3,0,0.172413793103448,0.241379310344828,0,0.413793103448276,0.0344827586206897,0,0,0.0344827586206897,0.103448275862069,0,0.413793103448276,12,"100",29,"Zwille"
"ID2173","ID2173",2173,30,9,0,42,0,0,0,12,16,4,0.265486725663717,0.079646017699115,0,0.371681415929204,0,0,0,0.106194690265487,0.141592920353982,0.0353982300884956,0.371681415929204,42,"100",113,"Zwille"
"ID2174","ID2174",2174,6,4,0,12,0,0,0,2,3,1,0.214285714285714,0.142857142857143,0,0.428571428571429,0,0,0,0.0714285714285714,0.107142857142857,0.0357142857142857,0.428571428571429,12,"100",28,"Zwille"
"ID2175","ID2175",2175,5,4,0,13,0,0,0,2,2,0,0.192307692307692,0.153846153846154,0,0.5,0,0,0,0.0769230769230769,0.0769230769230769,0,0.5,13,"100",26,"Zwille"
"ID2176","ID2176",2176,15,7,1,29,0,0,0,3,7,2,0.234375,0.109375,0.015625,0.453125,0,0,0,0.046875,0.109375,0.03125,0.453125,29,"100",64,"Zwille"
"ID2177","ID2177",2177,15,8,0,38,0,0,0,3,8,2,0.202702702702703,0.108108108108108,0,0.513513513513513,0,0,0,0.0405405405405405,0.108108108108108,0.027027027027027,0.513513513513513,38,"100",74,"Zwille"
"ID2178","ID2178",2178,15,4,0,17,0,0,0,1,7,0,0.340909090909091,0.0909090909090909,0,0.386363636363636,0,0,0,0.0227272727272727,0.159090909090909,0,0.386363636363636,17,"100",44,"Zwille"
"ID2179","ID2179",2179,6,6,0,13,0,0,0,1,13,2,0.146341463414634,0.146341463414634,0,0.317073170731707,0,0,0,0.024390243902439,0.317073170731707,0.0487804878048781,0.317073170731707,13,"100",41,"Zwille"
"ID2180","ID2180",2180,2,1,0,5,0,0,0,1,4,1,0.142857142857143,0.0714285714285714,0,0.357142857142857,0,0,0,0.0714285714285714,0.285714285714286,0.0714285714285714,0.357142857142857,5,"100",14,"Zwille"
"ID2181","ID2181",2181,8,4,0,10,0,0,0,2,13,2,0.205128205128205,0.102564102564103,0,0.256410256410256,0,0,0,0.0512820512820513,0.333333333333333,0.0512820512820513,0.333333333333333,13,"106",39,"Katsch(e)/Katschi/Katzi"
"ID2182","ID2182",2182,4,2,0,5,0,0,0,0,10,2,0.173913043478261,0.0869565217391304,0,0.217391304347826,0,0,0,0,0.434782608695652,0.0869565217391304,0.434782608695652,10,"106",23,"Katsch(e)/Katschi/Katzi"
"ID2183","ID2183",2183,9,5,0,8,0,0,1,0,9,0,0.28125,0.15625,0,0.25,0,0,0.03125,0,0.28125,0,0.28125,9,"97",32,"Steinschleuder/Stanschleuder"
"ID2184","ID2184",2184,5,3,0,6,0,0,0,0,13,0,0.185185185185185,0.111111111111111,0,0.222222222222222,0,0,0,0,0.481481481481481,0,0.481481481481481,13,"106",27,"Katsch(e)/Katschi/Katzi"
"ID2185","ID2185",2185,52,36,1,41,1,0,0,6,83,12,0.224137931034483,0.155172413793103,0.00431034482758621,0.176724137931034,0.00431034482758621,0,0,0.0258620689655172,0.357758620689655,0.0517241379310345,0.357758620689655,83,"106",232,"Katsch(e)/Katschi/Katzi"
"ID2186","ID2186",2186,68,41,0,57,0,0,0,2,107,17,0.232876712328767,0.14041095890411,0,0.195205479452055,0,0,0,0.00684931506849315,0.366438356164384,0.0582191780821918,0.366438356164384,107,"106",292,"Katsch(e)/Katschi/Katzi"
"ID2187","ID2187",2187,23,15,0,28,0,0,0,2,30,6,0.221153846153846,0.144230769230769,0,0.269230769230769,0,0,0,0.0192307692307692,0.288461538461538,0.0576923076923077,0.288461538461538,30,"106",104,"Katsch(e)/Katschi/Katzi"
"ID2188","ID2188",2188,26,20,0,21,0,0,0,1,37,12,0.222222222222222,0.170940170940171,0,0.179487179487179,0,0,0,0.00854700854700855,0.316239316239316,0.102564102564103,0.316239316239316,37,"106",117,"Katsch(e)/Katschi/Katzi"
"ID2189","ID2189",2189,53,51,1,58,0,0,0,1,146,18,0.161585365853659,0.155487804878049,0.00304878048780488,0.176829268292683,0,0,0,0.00304878048780488,0.445121951219512,0.0548780487804878,0.445121951219512,146,"106",328,"Katsch(e)/Katschi/Katzi"
"ID2190","ID2190",2190,12,20,0,15,0,0,0,0,31,9,0.137931034482759,0.229885057471264,0,0.172413793103448,0,0,0,0,0.35632183908046,0.103448275862069,0.35632183908046,31,"106",87,"Katsch(e)/Katschi/Katzi"
"ID2191","ID2191",2191,5,11,0,8,0,0,0,1,22,2,0.102040816326531,0.224489795918367,0,0.163265306122449,0,0,0,0.0204081632653061,0.448979591836735,0.0408163265306122,0.448979591836735,22,"106",49,"Katsch(e)/Katschi/Katzi"
"ID2192","ID2192",2192,60,33,1,33,0,0,0,23,0,2,0.394736842105263,0.217105263157895,0.00657894736842105,0.217105263157895,0,0,0,0.151315789473684,0,0.0131578947368421,0.394736842105263,60,"97",152,"Steinschleuder/Stanschleuder"
"ID2193","ID2193",2193,34,18,0,24,0,0,0,6,0,0,0.414634146341463,0.219512195121951,0,0.292682926829268,0,0,0,0.0731707317073171,0,0,0.414634146341463,34,"97",82,"Steinschleuder/Stanschleuder"
"ID2194","ID2194",2194,28,24,0,28,0,0,0,15,0,0,0.294736842105263,0.252631578947368,0,0.294736842105263,0,0,0,0.157894736842105,0,0,0.294736842105263,28,"97",95,"Steinschleuder/Stanschleuder"
"ID2195","ID2195",2195,19,20,0,27,0,0,0,19,0,0,0.223529411764706,0.235294117647059,0,0.317647058823529,0,0,0,0.223529411764706,0,0,0.317647058823529,27,"100",85,"Zwille"
"ID2196","ID2196",2196,14,17,0,51,0,0,0,15,0,2,0.141414141414141,0.171717171717172,0,0.515151515151515,0,0,0,0.151515151515152,0,0.0202020202020202,0.515151515151515,51,"100",99,"Zwille"
"ID2197","ID2197",2197,27,22,0,121,0,0,0,19,0,0,0.142857142857143,0.116402116402116,0,0.64021164021164,0,0,0,0.100529100529101,0,0,0.64021164021164,121,"100",189,"Zwille"
"ID2198","ID2198",2198,14,8,0,81,0,0,0,17,0,0,0.116666666666667,0.0666666666666667,0,0.675,0,0,0,0.141666666666667,0,0,0.675,81,"100",120,"Zwille"
"ID2199","ID2199",2199,91,49,0,253,0,0,0,47,0,0,0.206818181818182,0.111363636363636,0,0.575,0,0,0,0.106818181818182,0,0,0.575,253,"100",440,"Zwille"
"ID2200","ID2200",2200,18,15,0,123,0,0,0,5,0,1,0.111111111111111,0.0925925925925926,0,0.759259259259259,0,0,0,0.0308641975308642,0,0.00617283950617284,0.759259259259259,123,"100",162,"Zwille"
"ID2201","ID2201",2201,57,29,2,301,0,0,0,8,0,1,0.14321608040201,0.0728643216080402,0.0050251256281407,0.756281407035176,0,0,0,0.0201005025125628,0,0.00251256281407035,0.756281407035176,301,"100",398,"Zwille"
"ID2202","ID2202",2202,36,20,0,209,0,0,0,2,0,0,0.134831460674157,0.0749063670411985,0,0.782771535580524,0,0,0,0.00749063670411985,0,0,0.782771535580524,209,"100",267,"Zwille"
"ID2203","ID2203",2203,32,13,0,143,1,0,0,1,1,0,0.167539267015707,0.0680628272251309,0,0.74869109947644,0.00523560209424084,0,0,0.00523560209424084,0.00523560209424084,0,0.74869109947644,143,"100",191,"Zwille"
"ID2204","ID2204",2204,73,37,1,450,2,0,1,3,0,6,0.12739965095986,0.0645724258289703,0.00174520069808028,0.785340314136126,0.00349040139616056,0,0.00174520069808028,0.00523560209424084,0,0.0104712041884817,0.785340314136126,450,"100",573,"Zwille"
"ID2205","ID2205",2205,19,9,0,66,0,0,0,0,0,0,0.202127659574468,0.0957446808510638,0,0.702127659574468,0,0,0,0,0,0,0.702127659574468,66,"100",94,"Zwille"
"ID2206","ID2206",2206,33,10,0,151,0,0,0,0,0,0,0.170103092783505,0.0515463917525773,0,0.778350515463918,0,0,0,0,0,0,0.778350515463918,151,"100",194,"Zwille"
"ID2207","ID2207",2207,13,11,0,93,0,0,0,0,0,3,0.108333333333333,0.0916666666666667,0,0.775,0,0,0,0,0,0.025,0.775,93,"100",120,"Zwille"
"ID2208","ID2208",2208,19,13,1,97,0,1,0,0,0,3,0.141791044776119,0.0970149253731343,0.00746268656716418,0.723880597014925,0,0.00746268656716418,0,0,0,0.0223880597014925,0.723880597014925,97,"100",134,"Zwille"
"ID2209","ID2209",2209,18,6,0,91,0,0,0,1,0,1,0.153846153846154,0.0512820512820513,0,0.777777777777778,0,0,0,0.00854700854700855,0,0.00854700854700855,0.777777777777778,91,"100",117,"Zwille"
"ID2210","ID2210",2210,11,5,0,44,0,0,1,3,0,1,0.169230769230769,0.0769230769230769,0,0.676923076923077,0,0,0.0153846153846154,0.0461538461538462,0,0.0153846153846154,0.676923076923077,44,"100",65,"Zwille"
"ID2211","ID2211",2211,13,5,0,69,0,0,0,0,0,0,0.149425287356322,0.0574712643678161,0,0.793103448275862,0,0,0,0,0,0,0.793103448275862,69,"100",87,"Zwille"
"ID2212","ID2212",2212,62,27,0,302,0,0,0,2,0,3,0.156565656565657,0.0681818181818182,0,0.762626262626263,0,0,0,0.00505050505050505,0,0.00757575757575758,0.762626262626263,302,"100",396,"Zwille"
"ID2213","ID2213",2213,12,7,0,52,0,0,0,0,1,1,0.164383561643836,0.0958904109589041,0,0.712328767123288,0,0,0,0,0.0136986301369863,0.0136986301369863,0.712328767123288,52,"100",73,"Zwille"
"ID2214","ID2214",2214,6,2,0,28,0,0,0,0,2,0,0.157894736842105,0.0526315789473684,0,0.736842105263158,0,0,0,0,0.0526315789473684,0,0.736842105263158,28,"100",38,"Zwille"
"ID2215","ID2215",2215,13,10,0,45,0,0,0,3,6,0,0.168831168831169,0.12987012987013,0,0.584415584415584,0,0,0,0.038961038961039,0.0779220779220779,0,0.584415584415584,45,"100",77,"Zwille"
"ID2216","ID2216",2216,11,7,0,49,0,0,0,2,7,0,0.144736842105263,0.0921052631578947,0,0.644736842105263,0,0,0,0.0263157894736842,0.0921052631578947,0,0.644736842105263,49,"100",76,"Zwille"
"ID2217","ID2217",2217,6,4,0,14,0,0,0,1,2,0,0.222222222222222,0.148148148148148,0,0.518518518518518,0,0,0,0.037037037037037,0.0740740740740741,0,0.518518518518518,14,"100",27,"Zwille"
"ID2218","ID2218",2218,5,2,0,13,0,0,0,1,6,1,0.178571428571429,0.0714285714285714,0,0.464285714285714,0,0,0,0.0357142857142857,0.214285714285714,0.0357142857142857,0.464285714285714,13,"100",28,"Zwille"
"ID2219","ID2219",2219,31,21,0,69,0,0,0,1,46,11,0.173184357541899,0.11731843575419,0,0.385474860335196,0,0,0,0.00558659217877095,0.256983240223464,0.0614525139664804,0.385474860335196,69,"100",179,"Zwille"
"ID2220","ID2220",2220,8,9,0,11,0,0,0,1,14,1,0.181818181818182,0.204545454545455,0,0.25,0,0,0,0.0227272727272727,0.318181818181818,0.0227272727272727,0.318181818181818,14,"106",44,"Katsch(e)/Katschi/Katzi"
"ID2221","ID2221",2221,8,6,0,9,0,0,0,2,7,2,0.235294117647059,0.176470588235294,0,0.264705882352941,0,0,0,0.0588235294117647,0.205882352941176,0.0588235294117647,0.264705882352941,9,"100",34,"Zwille"
"ID2222","ID2222",2222,5,2,0,3,0,0,0,0,3,0,0.384615384615385,0.153846153846154,0,0.230769230769231,0,0,0,0,0.230769230769231,0,0.384615384615385,5,"97",13,"Steinschleuder/Stanschleuder"
"ID2223","ID2223",2223,24,8,0,11,0,0,0,4,32,3,0.292682926829268,0.0975609756097561,0,0.134146341463415,0,0,0,0.0487804878048781,0.390243902439024,0.0365853658536585,0.390243902439024,32,"106",82,"Katsch(e)/Katschi/Katzi"
"ID2224","ID2224",2224,3,3,0,0,0,0,0,0,12,0,0.166666666666667,0.166666666666667,0,0,0,0,0,0,0.666666666666667,0,0.666666666666667,12,"106",18,"Katsch(e)/Katschi/Katzi"
"ID2225","ID2225",2225,47,22,0,41,0,0,0,2,66,11,0.248677248677249,0.116402116402116,0,0.216931216931217,0,0,0,0.0105820105820106,0.349206349206349,0.0582010582010582,0.349206349206349,66,"106",189,"Katsch(e)/Katschi/Katzi"
"ID2226","ID2226",2226,23,13,0,23,0,0,0,0,36,5,0.23,0.13,0,0.23,0,0,0,0,0.36,0.05,0.36,36,"106",100,"Katsch(e)/Katschi/Katzi"
"ID2227","ID2227",2227,2,1,0,5,0,0,0,0,9,0,0.117647058823529,0.0588235294117647,0,0.294117647058824,0,0,0,0,0.529411764705882,0,0.529411764705882,9,"106",17,"Katsch(e)/Katschi/Katzi"
"ID2228","ID2228",2228,16,15,0,15,0,0,0,1,28,7,0.195121951219512,0.182926829268293,0,0.182926829268293,0,0,0,0.0121951219512195,0.341463414634146,0.0853658536585366,0.341463414634146,28,"106",82,"Katsch(e)/Katschi/Katzi"
"ID2229","ID2229",2229,7,6,0,10,0,0,0,2,25,1,0.137254901960784,0.117647058823529,0,0.196078431372549,0,0,0,0.0392156862745098,0.490196078431373,0.0196078431372549,0.490196078431373,25,"106",51,"Katsch(e)/Katschi/Katzi"
"ID2230","ID2230",2230,7,9,0,9,0,0,0,1,19,5,0.14,0.18,0,0.18,0,0,0,0.02,0.38,0.1,0.38,19,"106",50,"Katsch(e)/Katschi/Katzi"
"ID2231","ID2231",2231,11,14,0,9,0,0,0,0,26,3,0.174603174603175,0.222222222222222,0,0.142857142857143,0,0,0,0,0.412698412698413,0.0476190476190476,0.412698412698413,26,"106",63,"Katsch(e)/Katschi/Katzi"
"ID2232","ID2232",2232,11,6,0,12,0,0,0,1,28,5,0.174603174603175,0.0952380952380952,0,0.19047619047619,0,0,0,0.0158730158730159,0.444444444444444,0.0793650793650794,0.444444444444444,28,"106",63,"Katsch(e)/Katschi/Katzi"
"ID2233","ID2233",2233,11,7,0,7,0,0,0,3,34,5,0.164179104477612,0.104477611940299,0,0.104477611940299,0,0,0,0.0447761194029851,0.507462686567164,0.0746268656716418,0.507462686567164,34,"106",67,"Katsch(e)/Katschi/Katzi"
"ID2234","ID2234",2234,122,77,1,163,0,0,0,18,0,2,0.318537859007833,0.201044386422977,0.00261096605744125,0.425587467362924,0,0,0,0.0469973890339426,0,0.00522193211488251,0.425587467362924,163,"100",383,"Zwille"
"ID2235","ID2235",2235,45,27,1,86,0,0,0,7,0,0,0.271084337349398,0.162650602409639,0.00602409638554217,0.518072289156627,0,0,0,0.0421686746987952,0,0,0.518072289156627,86,"100",166,"Zwille"
"ID2236","ID2236",2236,7,8,0,17,0,0,0,8,0,0,0.175,0.2,0,0.425,0,0,0,0.2,0,0,0.425,17,"100",40,"Zwille"
"ID2237","ID2237",2237,30,11,0,60,0,0,0,39,0,1,0.212765957446809,0.0780141843971631,0,0.425531914893617,0,0,0,0.276595744680851,0,0.00709219858156028,0.425531914893617,60,"100",141,"Zwille"
"ID2238","ID2238",2238,18,14,0,50,0,0,0,30,0,0,0.160714285714286,0.125,0,0.446428571428571,0,0,0,0.267857142857143,0,0,0.446428571428571,50,"100",112,"Zwille"
"ID2239","ID2239",2239,197,94,0,604,0,1,0,109,0,6,0.194856577645895,0.0929772502472799,0,0.597428288822948,0,0.000989119683481701,0,0.107814045499505,0,0.00593471810089021,0.597428288822948,604,"100",1011,"Zwille"
"ID2240","ID2240",2240,46,29,0,153,0,0,0,17,0,1,0.186991869918699,0.117886178861789,0,0.621951219512195,0,0,0,0.0691056910569106,0,0.0040650406504065,0.621951219512195,153,"100",246,"Zwille"
"ID2241","ID2241",2241,49,27,0,293,0,0,0,13,0,1,0.127937336814621,0.0704960835509138,0,0.765013054830287,0,0,0,0.0339425587467363,0,0.00261096605744125,0.765013054830287,293,"100",383,"Zwille"
"ID2242","ID2242",2242,155,83,0,804,1,0,0,11,1,3,0.146502835538752,0.0784499054820416,0,0.75992438563327,0.000945179584120983,0,0,0.0103969754253308,0.000945179584120983,0.00283553875236295,0.75992438563327,804,"100",1058,"Zwille"
"ID2243","ID2243",2243,607,313,1,3442,1,1,1,54,3,24,0.13649651450416,0.0703845288958849,0.000224870699347875,0.774004947155386,0.000224870699347875,0.000224870699347875,0.000224870699347875,0.0121430177647852,0.000674612098043625,0.005396896784349,0.774004947155386,3442,"100",4447,"Zwille"
"ID2244","ID2244",2244,89,51,0,541,0,0,0,14,1,5,0.126961483594864,0.072753209700428,0,0.771754636233951,0,0,0,0.0199714693295292,0.0014265335235378,0.00713266761768902,0.771754636233951,541,"100",701,"Zwille"
"ID2245","ID2245",2245,39,20,0,230,0,0,0,2,0,4,0.132203389830508,0.0677966101694915,0,0.779661016949153,0,0,0,0.00677966101694915,0,0.0135593220338983,0.779661016949153,230,"100",295,"Zwille"
"ID2246","ID2246",2246,24,18,1,173,0,0,0,4,0,3,0.10762331838565,0.0807174887892377,0.00448430493273543,0.775784753363229,0,0,0,0.0179372197309417,0,0.0134529147982063,0.775784753363229,173,"100",223,"Zwille"
"ID2247","ID2247",2247,23,15,0,87,1,0,0,1,0,2,0.178294573643411,0.116279069767442,0,0.674418604651163,0.00775193798449612,0,0,0.00775193798449612,0,0.0155038759689922,0.674418604651163,87,"100",129,"Zwille"
"ID2248","ID2248",2248,16,9,0,55,0,0,0,1,0,0,0.197530864197531,0.111111111111111,0,0.679012345679012,0,0,0,0.0123456790123457,0,0,0.679012345679012,55,"100",81,"Zwille"
"ID2249","ID2249",2249,41,15,0,200,0,0,0,2,0,2,0.157692307692308,0.0576923076923077,0,0.769230769230769,0,0,0,0.00769230769230769,0,0.00769230769230769,0.769230769230769,200,"100",260,"Zwille"
"ID2250","ID2250",2250,19,8,0,93,0,0,0,0,0,0,0.158333333333333,0.0666666666666667,0,0.775,0,0,0,0,0,0,0.775,93,"100",120,"Zwille"
"ID2251","ID2251",2251,9,3,0,55,0,0,0,3,0,0,0.128571428571429,0.0428571428571429,0,0.785714285714286,0,0,0,0.0428571428571429,0,0,0.785714285714286,55,"100",70,"Zwille"
"ID2252","ID2252",2252,16,6,0,60,1,0,0,0,0,0,0.192771084337349,0.072289156626506,0,0.72289156626506,0.0120481927710843,0,0,0,0,0,0.72289156626506,60,"100",83,"Zwille"
"ID2253","ID2253",2253,26,8,1,131,0,0,0,0,0,3,0.153846153846154,0.0473372781065089,0.00591715976331361,0.775147928994083,0,0,0,0,0,0.0177514792899408,0.775147928994083,131,"100",169,"Zwille"
"ID2254","ID2254",2254,15,8,0,88,0,0,0,1,1,0,0.132743362831858,0.0707964601769911,0,0.778761061946903,0,0,0,0.00884955752212389,0.00884955752212389,0,0.778761061946903,88,"100",113,"Zwille"
"ID2255","ID2255",2255,8,1,0,22,0,0,0,0,0,0,0.258064516129032,0.032258064516129,0,0.709677419354839,0,0,0,0,0,0,0.709677419354839,22,"100",31,"Zwille"
"ID2256","ID2256",2256,6,2,0,37,0,0,0,1,0,0,0.130434782608696,0.0434782608695652,0,0.804347826086957,0,0,0,0.0217391304347826,0,0,0.804347826086957,37,"100",46,"Zwille"
"ID2257","ID2257",2257,10,1,0,70,0,0,0,0,1,0,0.121951219512195,0.0121951219512195,0,0.853658536585366,0,0,0,0,0.0121951219512195,0,0.853658536585366,70,"100",82,"Zwille"
"ID2258","ID2258",2258,6,1,0,15,0,0,0,0,1,0,0.260869565217391,0.0434782608695652,0,0.652173913043478,0,0,0,0,0.0434782608695652,0,0.652173913043478,15,"100",23,"Zwille"
"ID2259","ID2259",2259,6,3,0,7,0,0,0,2,5,0,0.260869565217391,0.130434782608696,0,0.304347826086957,0,0,0,0.0869565217391304,0.217391304347826,0,0.304347826086957,7,"100",23,"Zwille"
"ID2260","ID2260",2260,22,10,0,29,0,0,0,0,22,3,0.255813953488372,0.116279069767442,0,0.337209302325581,0,0,0,0,0.255813953488372,0.0348837209302326,0.337209302325581,29,"100",86,"Zwille"
"ID2261","ID2261",2261,30,14,0,36,0,0,0,2,49,10,0.212765957446809,0.099290780141844,0,0.25531914893617,0,0,0,0.0141843971631206,0.347517730496454,0.0709219858156028,0.347517730496454,49,"106",141,"Katsch(e)/Katschi/Katzi"
"ID2262","ID2262",2262,6,4,0,6,0,0,0,0,6,3,0.24,0.16,0,0.24,0,0,0,0,0.24,0.12,0.24,6,"97",25,"Steinschleuder/Stanschleuder"
"ID2263","ID2263",2263,9,14,1,13,0,0,0,2,26,1,0.136363636363636,0.212121212121212,0.0151515151515152,0.196969696969697,0,0,0,0.0303030303030303,0.393939393939394,0.0151515151515152,0.393939393939394,26,"106",66,"Katsch(e)/Katschi/Katzi"
"ID2264","ID2264",2264,3,2,0,5,0,0,0,0,7,0,0.176470588235294,0.117647058823529,0,0.294117647058824,0,0,0,0,0.411764705882353,0,0.411764705882353,7,"106",17,"Katsch(e)/Katschi/Katzi"
"ID2265","ID2265",2265,7,6,0,13,0,0,0,1,26,1,0.12962962962963,0.111111111111111,0,0.240740740740741,0,0,0,0.0185185185185185,0.481481481481481,0.0185185185185185,0.481481481481481,26,"106",54,"Katsch(e)/Katschi/Katzi"
"ID2266","ID2266",2266,2,4,0,4,1,0,0,0,11,2,0.0833333333333333,0.166666666666667,0,0.166666666666667,0.0416666666666667,0,0,0,0.458333333333333,0.0833333333333333,0.458333333333333,11,"106",24,"Katsch(e)/Katschi/Katzi"
"ID2267","ID2267",2267,16,22,0,12,0,0,1,1,32,7,0.175824175824176,0.241758241758242,0,0.131868131868132,0,0,0.010989010989011,0.010989010989011,0.351648351648352,0.0769230769230769,0.351648351648352,32,"106",91,"Katsch(e)/Katschi/Katzi"
"ID2268","ID2268",2268,6,6,0,5,0,0,0,0,15,2,0.176470588235294,0.176470588235294,0,0.147058823529412,0,0,0,0,0.441176470588235,0.0588235294117647,0.441176470588235,15,"106",34,"Katsch(e)/Katschi/Katzi"
"ID2269","ID2269",2269,5,10,0,4,0,0,0,0,38,1,0.0862068965517241,0.172413793103448,0,0.0689655172413793,0,0,0,0,0.655172413793103,0.0172413793103448,0.655172413793103,38,"106",58,"Katsch(e)/Katschi/Katzi"
"ID2270","ID2270",2270,12,8,0,10,0,0,0,0,18,6,0.222222222222222,0.148148148148148,0,0.185185185185185,0,0,0,0,0.333333333333333,0.111111111111111,0.333333333333333,18,"106",54,"Katsch(e)/Katschi/Katzi"
"ID2271","ID2271",2271,25,13,0,15,0,0,0,2,42,5,0.245098039215686,0.127450980392157,0,0.147058823529412,0,0,0,0.0196078431372549,0.411764705882353,0.0490196078431373,0.411764705882353,42,"106",102,"Katsch(e)/Katschi/Katzi"
"ID2272","ID2272",2272,3,2,0,5,0,0,0,1,7,0,0.166666666666667,0.111111111111111,0,0.277777777777778,0,0,0,0.0555555555555556,0.388888888888889,0,0.388888888888889,7,"106",18,"Katsch(e)/Katschi/Katzi"
"ID2273","ID2273",2273,2,1,0,2,0,0,0,0,9,2,0.125,0.0625,0,0.125,0,0,0,0,0.5625,0.125,0.5625,9,"106",16,"Katsch(e)/Katschi/Katzi"
