"id","hexID","X121","X122","X123","X124","X125","X127","X128","X129","X130","X131","X134","X135","X136","X139","X140","X141","X142","X143","X144","X9999","rel_121","rel_122","rel_123","rel_124","rel_125","rel_127","rel_128","rel_129","rel_130","rel_131","rel_134","rel_135","rel_136","rel_139","rel_140","rel_141","rel_142","rel_143","rel_144","rel_9999","relMax","absMax","maxLevel","total","antwort"
"ID717","ID717",717,382,1,2,0,0,68,1,29,0,1,0,2,1,137,7,1,9,2,0,10,0.584992343032159,0.00153139356814701,0.00306278713629403,0,0,0.104134762633997,0.00153139356814701,0.0444104134762634,0,0.00153139356814701,0,0.00306278713629403,0.00153139356814701,0.209800918836141,0.0107197549770291,0.00153139356814701,0.0137825421133231,0.00306278713629403,0,0.0153139356814701,0.584992343032159,382,"121",653,"Schluckauf"
"ID718","ID718",718,104,0,2,0,0,26,1,5,0,0,0,0,0,87,1,0,2,0,0,6,0.444444444444444,0,0.00854700854700855,0,0,0.111111111111111,0.00427350427350427,0.0213675213675214,0,0,0,0,0,0.371794871794872,0.00427350427350427,0,0.00854700854700855,0,0,0.0256410256410256,0.444444444444444,104,"121",234,"Schluckauf"
"ID719","ID719",719,61,0,1,0,0,16,1,2,0,0,0,0,0,63,0,0,5,0,0,3,0.401315789473684,0,0.00657894736842105,0,0,0.105263157894737,0.00657894736842105,0.0131578947368421,0,0,0,0,0,0.414473684210526,0,0,0.0328947368421053,0,0,0.0197368421052632,0.414473684210526,63,"139",152,"Schnackler"
"ID720","ID720",720,56,0,1,0,2,21,0,1,1,0,0,0,0,64,2,0,4,0,1,0,0.366013071895425,0,0.0065359477124183,0,0.0130718954248366,0.137254901960784,0,0.0065359477124183,0.0065359477124183,0,0,0,0,0.418300653594771,0.0130718954248366,0,0.0261437908496732,0,0.0065359477124183,0,0.418300653594771,64,"139",153,"Schnackler"
"ID721","ID721",721,102,0,2,0,0,11,0,4,0,0,0,0,0,80,1,0,2,0,0,0,0.504950495049505,0,0.0099009900990099,0,0,0.0544554455445545,0,0.0198019801980198,0,0,0,0,0,0.396039603960396,0.00495049504950495,0,0.0099009900990099,0,0,0,0.504950495049505,102,"121",202,"Schluckauf"
"ID722","ID722",722,116,1,3,0,2,20,0,8,0,0,0,0,0,166,3,0,11,0,1,1,0.349397590361446,0.00301204819277108,0.00903614457831325,0,0.00602409638554217,0.0602409638554217,0,0.0240963855421687,0,0,0,0,0,0.5,0.00903614457831325,0,0.0331325301204819,0,0.00301204819277108,0.00301204819277108,0.5,166,"139",332,"Schnackler"
"ID723","ID723",723,145,0,0,0,2,42,0,7,1,0,0,0,0,200,5,0,12,0,0,2,0.348557692307692,0,0,0,0.00480769230769231,0.100961538461538,0,0.0168269230769231,0.00240384615384615,0,0,0,0,0.480769230769231,0.0120192307692308,0,0.0288461538461538,0,0,0.00480769230769231,0.480769230769231,200,"139",416,"Schnackler"
"ID724","ID724",724,43,1,1,0,0,10,1,2,0,0,0,0,0,58,22,1,6,1,0,1,0.292517006802721,0.00680272108843537,0.00680272108843537,0,0,0.0680272108843537,0.00680272108843537,0.0136054421768707,0,0,0,0,0,0.394557823129252,0.149659863945578,0.00680272108843537,0.0408163265306122,0.00680272108843537,0,0.00680272108843537,0.394557823129252,58,"139",147,"Schnackler"
"ID725","ID725",725,25,0,0,0,0,5,0,4,0,0,0,0,0,28,122,0,49,0,0,0,0.107296137339056,0,0,0,0,0.0214592274678112,0,0.0171673819742489,0,0,0,0,0,0.120171673819742,0.523605150214592,0,0.210300429184549,0,0,0,0.523605150214592,122,"140",233,"Schnackel"
"ID726","ID726",726,12,0,1,0,1,4,0,3,0,0,0,0,0,8,64,0,22,0,0,0,0.104347826086957,0,0.00869565217391304,0,0.00869565217391304,0.0347826086956522,0,0.0260869565217391,0,0,0,0,0,0.0695652173913043,0.556521739130435,0,0.191304347826087,0,0,0,0.556521739130435,64,"140",115,"Schnackel"
"ID727","ID727",727,14,0,0,0,0,5,0,3,0,0,0,0,1,7,91,2,47,0,0,0,0.0823529411764706,0,0,0,0,0.0294117647058824,0,0.0176470588235294,0,0,0,0,0.00588235294117647,0.0411764705882353,0.535294117647059,0.0117647058823529,0.276470588235294,0,0,0,0.535294117647059,91,"140",170,"Schnackel"
"ID728","ID728",728,13,0,0,0,2,3,0,1,0,0,0,0,0,12,118,0,73,0,0,0,0.0585585585585586,0,0,0,0.00900900900900901,0.0135135135135135,0,0.0045045045045045,0,0,0,0,0,0.0540540540540541,0.531531531531532,0,0.328828828828829,0,0,0,0.531531531531532,118,"140",222,"Schnackel"
"ID729","ID729",729,6,0,0,0,0,2,0,1,0,0,0,0,0,13,12,0,85,0,0,0,0.0504201680672269,0,0,0,0,0.0168067226890756,0,0.00840336134453781,0,0,0,0,0,0.109243697478992,0.100840336134454,0,0.714285714285714,0,0,0,0.714285714285714,85,"142",119,"Schnackerl"
"ID730","ID730",730,38,1,0,0,1,5,0,8,1,0,0,0,0,26,18,0,202,0,0,0,0.126666666666667,0.00333333333333333,0,0,0.00333333333333333,0.0166666666666667,0,0.0266666666666667,0.00333333333333333,0,0,0,0,0.0866666666666667,0.06,0,0.673333333333333,0,0,0,0.673333333333333,202,"142",300,"Schnackerl"
"ID731","ID731",731,88,1,0,0,1,14,2,23,1,0,0,1,0,49,33,0,560,1,1,0,0.113548387096774,0.00129032258064516,0,0,0.00129032258064516,0.0180645161290323,0.00258064516129032,0.0296774193548387,0.00129032258064516,0,0,0.00129032258064516,0,0.0632258064516129,0.0425806451612903,0,0.72258064516129,0.00129032258064516,0.00129032258064516,0,0.72258064516129,560,"142",775,"Schnackerl"
"ID732","ID732",732,106,0,0,0,0,11,2,16,0,1,0,0,0,20,15,0,315,0,0,0,0.218106995884774,0,0,0,0,0.0226337448559671,0.00411522633744856,0.0329218106995885,0,0.00205761316872428,0,0,0,0.0411522633744856,0.0308641975308642,0,0.648148148148148,0,0,0,0.648148148148148,315,"142",486,"Schnackerl"
"ID733","ID733",733,57,1,0,0,0,5,0,22,0,0,0,0,0,21,12,0,199,0,0,0,0.17981072555205,0.00315457413249211,0,0,0,0.0157728706624606,0,0.0694006309148265,0,0,0,0,0,0.0662460567823344,0.0378548895899054,0,0.627760252365931,0,0,0,0.627760252365931,199,"142",317,"Schnackerl"
"ID734","ID734",734,41,0,0,0,1,4,0,10,1,0,0,1,0,17,8,0,155,0,0,0,0.172268907563025,0,0,0,0.00420168067226891,0.0168067226890756,0,0.0420168067226891,0.00420168067226891,0,0,0.00420168067226891,0,0.0714285714285714,0.0336134453781513,0,0.651260504201681,0,0,0,0.651260504201681,155,"142",238,"Schnackerl"
"ID735","ID735",735,20,0,0,0,0,0,0,4,1,0,0,0,0,5,1,0,58,0,0,0,0.224719101123595,0,0,0,0,0,0,0.0449438202247191,0.0112359550561798,0,0,0,0,0.0561797752808989,0.0112359550561798,0,0.651685393258427,0,0,0,0.651685393258427,58,"142",89,"Schnackerl"
"ID736","ID736",736,31,0,0,0,1,9,0,14,2,0,0,0,1,8,5,0,132,0,0,0,0.152709359605911,0,0,0,0.00492610837438424,0.0443349753694581,0,0.0689655172413793,0.00985221674876847,0,0,0,0.00492610837438424,0.0394088669950739,0.0246305418719212,0,0.650246305418719,0,0,0,0.650246305418719,132,"142",203,"Schnackerl"
"ID737","ID737",737,23,0,0,0,0,1,0,4,1,0,0,0,0,4,7,0,65,0,0,1,0.216981132075472,0,0,0,0,0.00943396226415094,0,0.0377358490566038,0.00943396226415094,0,0,0,0,0.0377358490566038,0.0660377358490566,0,0.613207547169811,0,0,0.00943396226415094,0.613207547169811,65,"142",106,"Schnackerl"
"ID738","ID738",738,16,0,0,0,0,0,0,6,0,0,0,0,0,3,2,0,95,0,0,0,0.131147540983607,0,0,0,0,0,0,0.0491803278688525,0,0,0,0,0,0.0245901639344262,0.0163934426229508,0,0.778688524590164,0,0,0,0.778688524590164,95,"142",122,"Schnackerl"
"ID739","ID739",739,24,0,0,0,0,3,0,9,1,0,0,0,0,5,5,0,84,0,0,1,0.181818181818182,0,0,0,0,0.0227272727272727,0,0.0681818181818182,0.00757575757575758,0,0,0,0,0.0378787878787879,0.0378787878787879,0,0.636363636363636,0,0,0.00757575757575758,0.636363636363636,84,"142",132,"Schnackerl"
"ID740","ID740",740,98,1,2,0,0,14,1,29,0,0,0,1,0,15,13,1,294,0,0,0,0.208955223880597,0.00213219616204691,0.00426439232409382,0,0,0.0298507462686567,0.00213219616204691,0.0618336886993603,0,0,0,0.00213219616204691,0,0.0319829424307036,0.0277185501066098,0.00213219616204691,0.626865671641791,0,0,0,0.626865671641791,294,"142",469,"Schnackerl"
"ID741","ID741",741,48,1,0,0,0,9,0,9,0,0,0,0,0,11,3,0,185,0,1,0,0.179775280898876,0.00374531835205993,0,0,0,0.0337078651685393,0,0.0337078651685393,0,0,0,0,0,0.0411985018726592,0.0112359550561798,0,0.692883895131086,0,0.00374531835205993,0,0.692883895131086,185,"142",267,"Schnackerl"
"ID742","ID742",742,26,0,0,0,0,7,0,5,1,0,0,0,0,8,4,0,96,0,0,1,0.175675675675676,0,0,0,0,0.0472972972972973,0,0.0337837837837838,0.00675675675675676,0,0,0,0,0.0540540540540541,0.027027027027027,0,0.648648648648649,0,0,0.00675675675675676,0.648648648648649,96,"142",148,"Schnackerl"
"ID743","ID743",743,50,0,0,1,0,9,0,8,0,0,0,0,0,20,8,1,188,0,0,0,0.175438596491228,0,0,0.00350877192982456,0,0.0315789473684211,0,0.0280701754385965,0,0,0,0,0,0.0701754385964912,0.0280701754385965,0.00350877192982456,0.659649122807018,0,0,0,0.659649122807018,188,"142",285,"Schnackerl"
"ID744","ID744",744,371,4,4,1,2,35,3,51,4,0,1,0,1,103,53,2,1105,1,1,1,0.21285140562249,0.00229489386115892,0.00229489386115892,0.00057372346528973,0.00114744693057946,0.0200803212851406,0.00172117039586919,0.0292598967297762,0.00229489386115892,0,0.00057372346528973,0,0.00057372346528973,0.0590935169248422,0.0304073436603557,0.00114744693057946,0.633964429145152,0.00057372346528973,0.00057372346528973,0.00057372346528973,0.633964429145152,1105,"142",1743,"Schnackerl"
"ID745","ID745",745,1659,16,8,10,6,176,5,155,22,0,3,1,0,414,162,3,4405,7,3,2,0.235085730480374,0.00226725237352983,0.00113362618676491,0.00141703273345614,0.000850219640073686,0.0249397761088281,0.000708516366728071,0.0219640073685702,0.00311747201360351,0,0.000425109820036843,0.000141703273345614,0,0.0586651551650843,0.0229559302819895,0.000425109820036843,0.624202919087431,0.0009919229134193,0.000425109820036843,0.000283406546691229,0.624202919087431,4405,"142",7057,"Schnackerl"
"ID746","ID746",746,81,1,2,0,0,10,1,12,2,0,0,1,0,23,9,0,222,1,0,0,0.221917808219178,0.00273972602739726,0.00547945205479452,0,0,0.0273972602739726,0.00273972602739726,0.0328767123287671,0.00547945205479452,0,0,0.00273972602739726,0,0.063013698630137,0.0246575342465753,0,0.608219178082192,0.00273972602739726,0,0,0.608219178082192,222,"142",365,"Schnackerl"
"ID747","ID747",747,7,0,0,0,0,2,0,1,0,0,0,0,0,2,2,0,28,0,0,0,0.166666666666667,0,0,0,0,0.0476190476190476,0,0.0238095238095238,0,0,0,0,0,0.0476190476190476,0.0476190476190476,0,0.666666666666667,0,0,0,0.666666666666667,28,"142",42,"Schnackerl"
"ID748","ID748",748,6,0,0,0,0,1,0,1,0,0,0,0,0,2,2,0,16,0,0,0,0.214285714285714,0,0,0,0,0.0357142857142857,0,0.0357142857142857,0,0,0,0,0,0.0714285714285714,0.0714285714285714,0,0.571428571428571,0,0,0,0.571428571428571,16,"142",28,"Schnackerl"
"ID749","ID749",749,79,0,22,0,2,74,0,3,3,1,3,1,2,0,0,0,1,351,4,3,0.143897996357013,0,0.0400728597449909,0,0.00364298724954463,0.134790528233151,0,0.00546448087431694,0.00546448087431694,0.00182149362477231,0.00546448087431694,0.00182149362477231,0.00364298724954463,0,0,0,0.00182149362477231,0.639344262295082,0.00728597449908925,0.00546448087431694,0.639344262295082,351,"143",549,"Gluckser"
"ID750","ID750",750,37,2,10,0,4,46,1,6,0,0,1,0,1,0,0,0,0,231,0,3,0.108187134502924,0.00584795321637427,0.0292397660818713,0,0.0116959064327485,0.134502923976608,0.00292397660818713,0.0175438596491228,0,0,0.00292397660818713,0,0.00292397660818713,0,0,0,0,0.675438596491228,0,0.0087719298245614,0.675438596491228,231,"143",342,"Gluckser"
"ID751","ID751",751,14,0,7,0,0,32,0,0,0,0,0,0,0,0,0,0,0,137,1,0,0.0732984293193717,0,0.0366492146596859,0,0,0.167539267015707,0,0,0,0,0,0,0,0,0,0,0,0.717277486910995,0.00523560209424084,0,0.717277486910995,137,"143",191,"Gluckser"
"ID752","ID752",752,20,1,5,1,0,46,0,4,0,0,0,0,1,0,0,1,0,81,0,17,0.112994350282486,0.00564971751412429,0.0282485875706215,0.00564971751412429,0,0.259887005649718,0,0.0225988700564972,0,0,0,0,0.00564971751412429,0,0,0.00564971751412429,0,0.457627118644068,0,0.096045197740113,0.457627118644068,81,"143",177,"Gluckser"
"ID753","ID753",753,50,0,6,1,0,53,2,8,0,0,1,0,10,0,0,0,0,73,1,65,0.185185185185185,0,0.0222222222222222,0.0037037037037037,0,0.196296296296296,0.00740740740740741,0.0296296296296296,0,0,0.0037037037037037,0,0.037037037037037,0,0,0,0,0.27037037037037,0.0037037037037037,0.240740740740741,0.27037037037037,73,"143",270,"Gluckser"
"ID754","ID754",754,58,0,8,0,3,70,3,2,1,1,2,0,16,0,0,0,0,55,1,50,0.214814814814815,0,0.0296296296296296,0,0.0111111111111111,0.259259259259259,0.0111111111111111,0.00740740740740741,0.0037037037037037,0.0037037037037037,0.00740740740740741,0,0.0592592592592593,0,0,0,0,0.203703703703704,0.0037037037037037,0.185185185185185,0.259259259259259,70,"127",270,"Hickser"
"ID755","ID755",755,103,0,15,0,1,124,8,9,0,1,0,0,40,3,1,0,1,72,2,121,0.205588822355289,0,0.029940119760479,0,0.00199600798403194,0.24750499001996,0.0159680638722555,0.0179640718562874,0,0.00199600798403194,0,0,0.0798403193612774,0.00598802395209581,0.00199600798403194,0,0.00199600798403194,0.143712574850299,0.00399201596806387,0.241516966067864,0.24750499001996,124,"127",501,"Hickser"
"ID756","ID756",756,117,1,18,1,0,126,11,8,1,0,1,0,80,1,0,0,0,48,2,82,0.235412474849095,0.00201207243460765,0.0362173038229376,0.00201207243460765,0,0.253521126760563,0.0221327967806841,0.0160965794768612,0.00201207243460765,0,0.00201207243460765,0,0.160965794768612,0.00201207243460765,0,0,0,0.096579476861167,0.00402414486921529,0.164989939637827,0.253521126760563,126,"127",497,"Hickser"
"ID757","ID757",757,46,1,7,0,1,48,6,4,0,1,2,1,54,1,0,0,1,24,0,21,0.211009174311927,0.00458715596330275,0.0321100917431193,0,0.00458715596330275,0.220183486238532,0.0275229357798165,0.018348623853211,0,0.00458715596330275,0.00917431192660551,0.00458715596330275,0.247706422018349,0.00458715596330275,0,0,0.00458715596330275,0.110091743119266,0,0.0963302752293578,0.247706422018349,54,"136",218,"Hecker"
"ID758","ID758",758,29,0,0,0,1,24,5,0,0,1,1,0,63,0,0,0,0,5,0,1,0.223076923076923,0,0,0,0.00769230769230769,0.184615384615385,0.0384615384615385,0,0,0.00769230769230769,0.00769230769230769,0,0.484615384615385,0,0,0,0,0.0384615384615385,0,0.00769230769230769,0.484615384615385,63,"136",130,"Hecker"
"ID759","ID759",759,33,0,1,0,0,27,10,1,1,0,0,0,92,0,0,0,0,3,1,0,0.195266272189349,0,0.00591715976331361,0,0,0.159763313609467,0.0591715976331361,0.00591715976331361,0.00591715976331361,0,0,0,0.544378698224852,0,0,0,0,0.0177514792899408,0.00591715976331361,0,0.544378698224852,92,"136",169,"Hecker"
"ID760","ID760",760,60,1,4,0,1,50,6,4,1,0,0,0,125,1,0,0,0,2,0,0,0.235294117647059,0.00392156862745098,0.0156862745098039,0,0.00392156862745098,0.196078431372549,0.0235294117647059,0.0156862745098039,0.00392156862745098,0,0,0,0.490196078431373,0.00392156862745098,0,0,0,0.00784313725490196,0,0,0.490196078431373,125,"136",255,"Hecker"
"ID761","ID761",761,86,0,2,0,1,69,17,5,2,0,0,0,157,3,1,0,0,1,0,0,0.25,0,0.00581395348837209,0,0.00290697674418605,0.200581395348837,0.0494186046511628,0.0145348837209302,0.00581395348837209,0,0,0,0.456395348837209,0.00872093023255814,0.00290697674418605,0,0,0.00290697674418605,0,0,0.456395348837209,157,"136",344,"Hecker"
"ID762","ID762",762,405,4,6,0,5,199,55,27,0,1,1,1,420,3,2,0,2,3,5,7,0.353403141361257,0.00349040139616056,0.00523560209424084,0,0.0043630017452007,0.173647469458988,0.0479930191972077,0.0235602094240838,0,0.00087260034904014,0.00087260034904014,0.00087260034904014,0.366492146596859,0.00261780104712042,0.00174520069808028,0,0.00174520069808028,0.00261780104712042,0.0043630017452007,0.00610820244328098,0.366492146596859,420,"136",1146,"Hecker"
"ID763","ID763",763,95,0,3,0,0,42,14,8,0,0,1,0,126,2,0,0,2,3,0,3,0.317725752508361,0,0.0100334448160535,0,0,0.140468227424749,0.0468227424749164,0.0267558528428094,0,0,0.00334448160535117,0,0.421404682274247,0.00668896321070234,0,0,0.00668896321070234,0.0100334448160535,0,0.0100334448160535,0.421404682274247,126,"136",299,"Hecker"
"ID764","ID764",764,77,1,1,0,1,30,7,7,1,1,1,0,99,0,0,0,0,0,0,0,0.34070796460177,0.00442477876106195,0.00442477876106195,0,0.00442477876106195,0.132743362831858,0.0309734513274336,0.0309734513274336,0.00442477876106195,0.00442477876106195,0.00442477876106195,0,0.438053097345133,0,0,0,0,0,0,0,0.438053097345133,99,"136",226,"Hecker"
"ID765","ID765",765,64,0,0,1,0,28,7,4,0,0,0,0,39,3,1,0,1,1,0,2,0.423841059602649,0,0,0.00662251655629139,0,0.185430463576159,0.0463576158940397,0.0264900662251656,0,0,0,0,0.258278145695364,0.0198675496688742,0.00662251655629139,0,0.00662251655629139,0.00662251655629139,0,0.0132450331125828,0.423841059602649,64,"121",151,"Schluckauf"
"ID766","ID766",766,121,1,0,0,0,45,4,12,3,0,0,0,8,7,0,0,1,2,0,6,0.576190476190476,0.00476190476190476,0,0,0,0.214285714285714,0.019047619047619,0.0571428571428571,0.0142857142857143,0,0,0,0.0380952380952381,0.0333333333333333,0,0,0.00476190476190476,0.00952380952380952,0,0.0285714285714286,0.576190476190476,121,"121",210,"Schluckauf"
"ID767","ID767",767,1221,9,9,1,5,305,27,109,7,0,0,0,41,44,2,1,2,5,0,73,0.656098871574422,0.00483610961848469,0.00483610961848469,0.000537345513164965,0.00268672756582483,0.163890381515314,0.0145083288554541,0.0585706609349812,0.00376141859215476,0,0,0,0.0220311660397636,0.0236432025792585,0.00107469102632993,0.000537345513164965,0.00107469102632993,0.00268672756582483,0,0.0392262224610425,0.656098871574422,1221,"121",1861,"Schluckauf"
"ID768","ID768",768,498,3,6,0,0,145,6,42,0,0,0,0,5,49,3,0,5,2,4,23,0.629582806573957,0.00379266750948167,0.00758533501896334,0,0,0.183312262958281,0.00758533501896334,0.0530973451327434,0,0,0,0,0.00632111251580278,0.0619469026548673,0.00379266750948167,0,0.00632111251580278,0.00252844500632111,0.00505689001264223,0.0290771175726928,0.629582806573957,498,"121",791,"Schluckauf"
"ID769","ID769",769,88,0,3,0,0,16,1,8,1,0,0,0,0,49,3,0,8,0,1,4,0.483516483516484,0,0.0164835164835165,0,0,0.0879120879120879,0.00549450549450549,0.043956043956044,0.00549450549450549,0,0,0,0,0.269230769230769,0.0164835164835165,0,0.043956043956044,0,0.00549450549450549,0.021978021978022,0.483516483516484,88,"121",182,"Schluckauf"
"ID770","ID770",770,136,3,1,0,1,30,2,9,1,1,2,0,1,107,6,0,4,3,0,1,0.441558441558442,0.00974025974025974,0.00324675324675325,0,0.00324675324675325,0.0974025974025974,0.00649350649350649,0.0292207792207792,0.00324675324675325,0.00324675324675325,0.00649350649350649,0,0.00324675324675325,0.347402597402597,0.0194805194805195,0,0.012987012987013,0.00974025974025974,0,0.00324675324675325,0.441558441558442,136,"121",308,"Schluckauf"
"ID771","ID771",771,209,0,3,0,0,42,1,19,1,0,1,1,0,128,2,0,4,1,0,4,0.502403846153846,0,0.00721153846153846,0,0,0.100961538461538,0.00240384615384615,0.0456730769230769,0.00240384615384615,0,0.00240384615384615,0.00240384615384615,0,0.307692307692308,0.00480769230769231,0,0.00961538461538462,0.00240384615384615,0,0.00961538461538462,0.502403846153846,209,"121",416,"Schluckauf"
"ID772","ID772",772,199,3,2,1,4,49,2,20,1,0,0,0,1,113,2,0,9,2,1,3,0.483009708737864,0.00728155339805825,0.00485436893203883,0.00242718446601942,0.00970873786407767,0.118932038834951,0.00485436893203883,0.0485436893203883,0.00242718446601942,0,0,0,0.00242718446601942,0.274271844660194,0.00485436893203883,0,0.0218446601941748,0.00485436893203883,0.00242718446601942,0.00728155339805825,0.483009708737864,199,"121",412,"Schluckauf"
"ID773","ID773",773,160,0,2,0,2,36,2,14,0,0,1,0,0,123,6,0,7,1,0,1,0.450704225352113,0,0.00563380281690141,0,0.00563380281690141,0.101408450704225,0.00563380281690141,0.0394366197183099,0,0,0.0028169014084507,0,0,0.346478873239437,0.0169014084507042,0,0.0197183098591549,0.0028169014084507,0,0.0028169014084507,0.450704225352113,160,"121",355,"Schluckauf"
"ID774","ID774",774,90,0,0,0,2,18,1,10,0,0,0,1,0,114,0,0,7,0,0,0,0.37037037037037,0,0,0,0.00823045267489712,0.0740740740740741,0.00411522633744856,0.0411522633744856,0,0,0,0.00411522633744856,0,0.469135802469136,0,0,0.0288065843621399,0,0,0,0.469135802469136,114,"139",243,"Schnackler"
"ID775","ID775",775,69,1,1,2,1,13,0,5,0,0,0,1,0,97,1,0,3,0,0,1,0.353846153846154,0.00512820512820513,0.00512820512820513,0.0102564102564103,0.00512820512820513,0.0666666666666667,0,0.0256410256410256,0,0,0,0.00512820512820513,0,0.497435897435897,0.00512820512820513,0,0.0153846153846154,0,0,0.00512820512820513,0.497435897435897,97,"139",195,"Schnackler"
"ID776","ID776",776,37,0,0,0,0,10,0,4,0,1,0,0,0,64,1,0,3,0,0,0,0.308333333333333,0,0,0,0,0.0833333333333333,0,0.0333333333333333,0,0.00833333333333333,0,0,0,0.533333333333333,0.00833333333333333,0,0.025,0,0,0,0.533333333333333,64,"139",120,"Schnackler"
"ID777","ID777",777,78,1,0,0,0,18,1,7,0,0,1,0,0,95,3,0,5,0,0,1,0.371428571428571,0.00476190476190476,0,0,0,0.0857142857142857,0.00476190476190476,0.0333333333333333,0,0,0.00476190476190476,0,0,0.452380952380952,0.0142857142857143,0,0.0238095238095238,0,0,0.00476190476190476,0.452380952380952,95,"139",210,"Schnackler"
"ID778","ID778",778,31,1,0,0,0,7,0,3,0,0,0,0,0,64,4,0,2,0,0,0,0.276785714285714,0.00892857142857143,0,0,0,0.0625,0,0.0267857142857143,0,0,0,0,0,0.571428571428571,0.0357142857142857,0,0.0178571428571429,0,0,0,0.571428571428571,64,"139",112,"Schnackler"
"ID779","ID779",779,24,0,0,1,0,5,0,1,0,0,0,0,0,43,5,0,2,0,0,0,0.296296296296296,0,0,0.0123456790123457,0,0.0617283950617284,0,0.0123456790123457,0,0,0,0,0,0.530864197530864,0.0617283950617284,0,0.0246913580246914,0,0,0,0.530864197530864,43,"139",81,"Schnackler"
"ID780","ID780",780,37,0,2,1,0,3,0,1,1,0,0,0,0,46,43,1,5,0,0,0,0.264285714285714,0,0.0142857142857143,0.00714285714285714,0,0.0214285714285714,0,0.00714285714285714,0.00714285714285714,0,0,0,0,0.328571428571429,0.307142857142857,0.00714285714285714,0.0357142857142857,0,0,0,0.328571428571429,46,"139",140,"Schnackler"
"ID781","ID781",781,17,0,0,0,0,4,0,0,0,0,0,0,0,21,32,0,8,0,0,0,0.207317073170732,0,0,0,0,0.0487804878048781,0,0,0,0,0,0,0,0.25609756097561,0.390243902439024,0,0.0975609756097561,0,0,0,0.390243902439024,32,"140",82,"Schnackel"
