"id","hexID","X47","X48","X49","X50","X51","X54","X55","X56","X57","X58","X59","X60","X61","X62","rel_47","rel_48","rel_49","rel_50","rel_51","rel_54","rel_55","rel_56","rel_57","rel_58","rel_59","rel_60","rel_61","rel_62","relMax","absMax","maxLevel","total","antwort"
"ID118","ID118",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID119","ID119",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID120","ID120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID121","ID121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID122","ID122",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID123","ID123",123,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,1,"54",2,"Fleischla(i)be(r)l"
"ID124","ID124",124,0,0,1,0,0,9,0,0,0,0,0,3,0,0,0,0,0.0769230769230769,0,0,0.692307692307692,0,0,0,0,0,0.230769230769231,0,0,0.692307692307692,9,"54",13,"Fleischla(i)be(r)l"
"ID125","ID125",125,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,8,"54",8,"Fleischla(i)be(r)l"
"ID126","ID126",126,1,0,0,0,0,9,0,0,0,0,0,6,0,0,0.0625,0,0,0,0,0.5625,0,0,0,0,0,0.375,0,0,0.5625,9,"54",16,"Fleischla(i)be(r)l"
"ID127","ID127",127,0,0,0,0,0,15,0,1,0,0,0,9,0,0,0,0,0,0,0,0.6,0,0.04,0,0,0,0.36,0,0,0.6,15,"54",25,"Fleischla(i)be(r)l"
"ID128","ID128",128,0,0,0,0,0,28,0,0,0,0,0,18,0,1,0,0,0,0,0,0.595744680851064,0,0,0,0,0,0.382978723404255,0,0.0212765957446809,0.595744680851064,28,"54",47,"Fleischla(i)be(r)l"
"ID129","ID129",129,1,3,0,0,0,35,0,0,0,0,0,31,0,0,0.0142857142857143,0.0428571428571429,0,0,0,0.5,0,0,0,0,0,0.442857142857143,0,0,0.5,35,"54",70,"Fleischla(i)be(r)l"
"ID130","ID130",130,0,0,0,0,0,45,0,0,0,0,0,22,0,0,0,0,0,0,0,0.671641791044776,0,0,0,0,0,0.328358208955224,0,0,0.671641791044776,45,"54",67,"Fleischla(i)be(r)l"
"ID131","ID131",131,0,0,0,0,0,167,0,2,0,0,0,114,0,2,0,0,0,0,0,0.585964912280702,0,0.00701754385964912,0,0,0,0.4,0,0.00701754385964912,0.585964912280702,167,"54",285,"Fleischla(i)be(r)l"
"ID132","ID132",132,0,0,0,0,1,270,1,0,0,0,1,204,1,2,0,0,0,0,0.00208333333333333,0.5625,0.00208333333333333,0,0,0,0.00208333333333333,0.425,0.00208333333333333,0.00416666666666667,0.5625,270,"54",480,"Fleischla(i)be(r)l"
"ID133","ID133",133,1,0,0,0,1,88,0,2,0,0,0,114,1,1,0.00480769230769231,0,0,0,0.00480769230769231,0.423076923076923,0,0.00961538461538462,0,0,0,0.548076923076923,0.00480769230769231,0.00480769230769231,0.548076923076923,114,"60",208,"Faschiertes Laibchen"
"ID134","ID134",134,1,0,0,1,1,276,2,1,0,0,0,378,1,6,0.00149925037481259,0,0,0.00149925037481259,0.00149925037481259,0.413793103448276,0.00299850074962519,0.00149925037481259,0,0,0,0.56671664167916,0.00149925037481259,0.00899550224887556,0.56671664167916,378,"60",667,"Faschiertes Laibchen"
"ID135","ID135",135,2,0,1,0,1,97,0,1,0,0,0,123,0,2,0.00881057268722467,0,0.00440528634361234,0,0.00440528634361234,0.427312775330396,0,0.00440528634361234,0,0,0,0.541850220264317,0,0.00881057268722467,0.541850220264317,123,"60",227,"Faschiertes Laibchen"
"ID136","ID136",136,0,0,0,0,0,53,0,1,0,0,0,70,0,2,0,0,0,0,0,0.420634920634921,0,0.00793650793650794,0,0,0,0.555555555555556,0,0.0158730158730159,0.555555555555556,70,"60",126,"Faschiertes Laibchen"
"ID137","ID137",137,0,0,0,0,0,12,0,0,0,0,0,26,0,0,0,0,0,0,0,0.315789473684211,0,0,0,0,0,0.684210526315789,0,0,0.684210526315789,26,"60",38,"Faschiertes Laibchen"
"ID138","ID138",138,0,0,0,0,0,6,0,0,0,0,0,24,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0.8,0,0,0.8,24,"60",30,"Faschiertes Laibchen"
"ID139","ID139",139,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0.5,0,0,0.5,6,"54",12,"Fleischla(i)be(r)l"
"ID140","ID140",140,0,0,0,0,0,2,0,0,1,0,0,16,0,0,0,0,0,0,0,0.105263157894737,0,0,0.0526315789473684,0,0,0.842105263157895,0,0,0.842105263157895,16,"60",19,"Faschiertes Laibchen"
"ID141","ID141",141,0,0,0,0,0,7,0,0,0,0,0,18,0,0,0,0,0,0,0,0.28,0,0,0,0,0,0.72,0,0,0.72,18,"60",25,"Faschiertes Laibchen"
"ID142","ID142",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID143","ID143",143,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.75,3,"57",4,"Hacktätschli"
"ID144","ID144",144,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,1,"47",2,"Frikadelle"
"ID145","ID145",145,0,0,0,0,0,0,0,0,2,3,0,1,0,3,0,0,0,0,0,0,0,0,0.222222222222222,0.333333333333333,0,0.111111111111111,0,0.333333333333333,0.333333333333333,3,"58",9,"Hackplätzli"
"ID146","ID146",146,4,1,3,0,0,0,0,0,49,78,1,0,0,12,0.027027027027027,0.00675675675675676,0.0202702702702703,0,0,0,0,0,0.331081081081081,0.527027027027027,0.00675675675675676,0,0,0.0810810810810811,0.527027027027027,78,"58",148,"Hackplätzli"
"ID147","ID147",147,2,2,3,0,0,0,0,0,41,50,1,0,0,5,0.0192307692307692,0.0192307692307692,0.0288461538461538,0,0,0,0,0,0.394230769230769,0.480769230769231,0.00961538461538462,0,0,0.0480769230769231,0.480769230769231,50,"58",104,"Hackplätzli"
"ID148","ID148",148,5,1,2,1,0,2,0,1,197,128,3,0,0,12,0.0142045454545455,0.00284090909090909,0.00568181818181818,0.00284090909090909,0,0.00568181818181818,0,0.00284090909090909,0.559659090909091,0.363636363636364,0.00852272727272727,0,0,0.0340909090909091,0.559659090909091,197,"57",352,"Hacktätschli"
"ID149","ID149",149,4,2,1,0,0,0,0,0,126,82,0,0,1,2,0.018348623853211,0.00917431192660551,0.00458715596330275,0,0,0,0,0,0.577981651376147,0.376146788990826,0,0,0.00458715596330275,0.00917431192660551,0.577981651376147,126,"57",218,"Hacktätschli"
"ID150","ID150",150,1,2,0,0,1,0,0,0,15,9,0,2,0,3,0.0303030303030303,0.0606060606060606,0,0,0.0303030303030303,0,0,0,0.454545454545455,0.272727272727273,0,0.0606060606060606,0,0.0909090909090909,0.454545454545455,15,"57",33,"Hacktätschli"
"ID151","ID151",151,0,1,0,0,0,0,0,0,17,13,0,0,0,0,0,0.032258064516129,0,0,0,0,0,0,0.548387096774194,0.419354838709677,0,0,0,0,0.548387096774194,17,"57",31,"Hacktätschli"
"ID152","ID152",152,0,2,0,0,1,0,0,0,44,3,0,0,1,0,0,0.0392156862745098,0,0,0.0196078431372549,0,0,0,0.862745098039216,0.0588235294117647,0,0,0.0196078431372549,0,0.862745098039216,44,"57",51,"Hacktätschli"
"ID153","ID153",153,0,1,0,0,0,0,0,0,9,6,0,0,0,1,0,0.0588235294117647,0,0,0,0,0,0,0.529411764705882,0.352941176470588,0,0,0,0.0588235294117647,0.529411764705882,9,"57",17,"Hacktätschli"
"ID154","ID154",154,0,0,1,0,0,0,0,0,11,0,0,1,0,0,0,0,0.0769230769230769,0,0,0,0,0,0.846153846153846,0,0,0.0769230769230769,0,0,0.846153846153846,11,"57",13,"Hacktätschli"
"ID155","ID155",155,2,0,0,0,0,0,0,0,23,2,0,0,0,0,0.0740740740740741,0,0,0,0,0,0,0,0.851851851851852,0.0740740740740741,0,0,0,0,0.851851851851852,23,"57",27,"Hacktätschli"
"ID156","ID156",156,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.25,0,0,0,0,0.75,6,"57",8,"Hacktätschli"
"ID157","ID157",157,2,1,0,0,0,0,0,0,6,3,0,0,0,0,0.166666666666667,0.0833333333333333,0,0,0,0,0,0,0.5,0.25,0,0,0,0,0.5,6,"57",12,"Hacktätschli"
"ID158","ID158",158,2,0,0,0,0,0,0,0,9,4,0,0,0,5,0.1,0,0,0,0,0,0,0,0.45,0.2,0,0,0,0.25,0.45,9,"57",20,"Hacktätschli"
"ID159","ID159",159,3,1,1,0,0,0,0,0,26,14,0,0,0,8,0.0566037735849057,0.0188679245283019,0.0188679245283019,0,0,0,0,0,0.490566037735849,0.264150943396226,0,0,0,0.150943396226415,0.490566037735849,26,"57",53,"Hacktätschli"
"ID160","ID160",160,7,3,4,1,1,0,0,1,192,117,2,0,1,45,0.018716577540107,0.00802139037433155,0.0106951871657754,0.00267379679144385,0.00267379679144385,0,0,0.00267379679144385,0.513368983957219,0.31283422459893,0.0053475935828877,0,0.00267379679144385,0.120320855614973,0.513368983957219,192,"57",374,"Hacktätschli"
"ID161","ID161",161,2,0,0,0,0,1,0,0,14,10,0,0,0,1,0.0714285714285714,0,0,0,0,0.0357142857142857,0,0,0.5,0.357142857142857,0,0,0,0.0357142857142857,0.5,14,"57",28,"Hacktätschli"
"ID162","ID162",162,1,1,0,0,0,0,0,0,32,14,0,1,0,9,0.0172413793103448,0.0172413793103448,0,0,0,0,0,0,0.551724137931034,0.241379310344828,0,0.0172413793103448,0,0.155172413793103,0.551724137931034,32,"57",58,"Hacktätschli"
"ID163","ID163",163,1,0,0,0,0,0,0,0,4,2,0,1,0,2,0.1,0,0,0,0,0,0,0,0.4,0.2,0,0.1,0,0.2,0.4,4,"57",10,"Hacktätschli"
"ID164","ID164",164,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0.2,0,0,0,0,0,0.2,0,0.2,0.2,0,0,0,0.2,0.2,1,"47",5,"Frikadelle"
"ID165","ID165",165,0,0,1,0,0,2,0,0,2,1,1,0,0,0,0,0,0.142857142857143,0,0,0.285714285714286,0,0,0.285714285714286,0.142857142857143,0.142857142857143,0,0,0,0.285714285714286,2,"54",7,"Fleischla(i)be(r)l"
"ID166","ID166",166,0,0,0,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0.4,0,0,0,0,0,0.2,0.4,0,0.4,2,"54",5,"Fleischla(i)be(r)l"
"ID167","ID167",167,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"61",2,"Fleischkrapfe(rl)"
"ID168","ID168",168,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0.6,0.2,0.6,3,"61",5,"Fleischkrapfe(rl)"
"ID169","ID169",169,0,0,0,0,1,3,0,0,0,0,0,1,4,0,0,0,0,0,0.111111111111111,0.333333333333333,0,0,0,0,0,0.111111111111111,0.444444444444444,0,0.444444444444444,4,"61",9,"Fleischkrapfe(rl)"
"ID170","ID170",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID171","ID171",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID172","ID172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID173","ID173",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID174","ID174",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID175","ID175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID176","ID176",176,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0.5,1,"47",2,"Frikadelle"
"ID177","ID177",177,0,0,0,0,0,16,0,0,0,0,0,1,4,0,0,0,0,0,0,0.761904761904762,0,0,0,0,0,0.0476190476190476,0.19047619047619,0,0.761904761904762,16,"54",21,"Fleischla(i)be(r)l"
"ID178","ID178",178,0,0,0,0,0,30,0,0,0,0,0,10,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0.25,0,0,0.75,30,"54",40,"Fleischla(i)be(r)l"
"ID179","ID179",179,0,0,0,0,0,56,0,1,0,0,0,19,0,1,0,0,0,0,0,0.727272727272727,0,0.012987012987013,0,0,0,0.246753246753247,0,0.012987012987013,0.727272727272727,56,"54",77,"Fleischla(i)be(r)l"
"ID180","ID180",180,1,0,0,0,0,167,0,1,0,0,0,66,1,1,0.00421940928270042,0,0,0,0,0.704641350210971,0,0.00421940928270042,0,0,0,0.278481012658228,0.00421940928270042,0.00421940928270042,0.704641350210971,167,"54",237,"Fleischla(i)be(r)l"
"ID181","ID181",181,0,0,0,0,0,13,0,1,0,0,0,6,0,0,0,0,0,0,0,0.65,0,0.05,0,0,0,0.3,0,0,0.65,13,"54",20,"Fleischla(i)be(r)l"
"ID182","ID182",182,0,0,0,0,0,17,0,1,0,0,0,10,0,0,0,0,0,0,0,0.607142857142857,0,0.0357142857142857,0,0,0,0.357142857142857,0,0,0.607142857142857,17,"54",28,"Fleischla(i)be(r)l"
"ID183","ID183",183,1,0,0,0,0,29,0,0,1,0,0,33,0,1,0.0153846153846154,0,0,0,0,0.446153846153846,0,0,0.0153846153846154,0,0,0.507692307692308,0,0.0153846153846154,0.507692307692308,33,"60",65,"Faschiertes Laibchen"
"ID184","ID184",184,1,2,0,0,1,171,0,1,0,0,0,117,1,2,0.00337837837837838,0.00675675675675676,0,0,0.00337837837837838,0.577702702702703,0,0.00337837837837838,0,0,0,0.39527027027027,0.00337837837837838,0.00675675675675676,0.577702702702703,171,"54",296,"Fleischla(i)be(r)l"
"ID185","ID185",185,0,0,0,0,0,37,0,2,0,0,0,24,0,0,0,0,0,0,0,0.587301587301587,0,0.0317460317460317,0,0,0,0.380952380952381,0,0,0.587301587301587,37,"54",63,"Fleischla(i)be(r)l"
"ID186","ID186",186,0,0,0,0,0,37,0,1,0,0,0,18,0,0,0,0,0,0,0,0.660714285714286,0,0.0178571428571429,0,0,0,0.321428571428571,0,0,0.660714285714286,37,"54",56,"Fleischla(i)be(r)l"
"ID187","ID187",187,0,1,0,0,0,10,0,1,0,0,0,14,0,0,0,0.0384615384615385,0,0,0,0.384615384615385,0,0.0384615384615385,0,0,0,0.538461538461538,0,0,0.538461538461538,14,"60",26,"Faschiertes Laibchen"
"ID188","ID188",188,1,0,0,0,0,13,0,0,0,0,0,25,0,0,0.0256410256410256,0,0,0,0,0.333333333333333,0,0,0,0,0,0.641025641025641,0,0,0.641025641025641,25,"60",39,"Faschiertes Laibchen"
"ID189","ID189",189,0,0,1,0,0,59,0,0,0,0,0,88,0,1,0,0,0.00671140939597315,0,0,0.395973154362416,0,0,0,0,0,0.590604026845638,0,0.00671140939597315,0.590604026845638,88,"60",149,"Faschiertes Laibchen"
"ID190","ID190",190,0,0,0,0,0,29,0,0,0,0,0,37,0,0,0,0,0,0,0,0.439393939393939,0,0,0,0,0,0.560606060606061,0,0,0.560606060606061,37,"60",66,"Faschiertes Laibchen"
"ID191","ID191",191,0,0,0,0,0,10,0,1,1,0,0,23,0,0,0,0,0,0,0,0.285714285714286,0,0.0285714285714286,0.0285714285714286,0,0,0.657142857142857,0,0,0.657142857142857,23,"60",35,"Faschiertes Laibchen"
"ID192","ID192",192,1,0,0,0,1,59,0,0,0,0,0,131,0,1,0.00518134715025907,0,0,0,0.00518134715025907,0.305699481865285,0,0,0,0,0,0.678756476683938,0,0.00518134715025907,0.678756476683938,131,"60",193,"Faschiertes Laibchen"
"ID193","ID193",193,0,0,0,0,0,11,0,0,0,0,0,16,0,0,0,0,0,0,0,0.407407407407407,0,0,0,0,0,0.592592592592593,0,0,0.592592592592593,16,"60",27,"Faschiertes Laibchen"
"ID194","ID194",194,0,0,0,0,0,64,0,0,0,0,0,59,0,0,0,0,0,0,0,0.520325203252033,0,0,0,0,0,0.479674796747967,0,0,0.520325203252033,64,"54",123,"Fleischla(i)be(r)l"
"ID195","ID195",195,0,0,0,0,0,30,0,1,0,0,0,57,0,0,0,0,0,0,0,0.340909090909091,0,0.0113636363636364,0,0,0,0.647727272727273,0,0,0.647727272727273,57,"60",88,"Faschiertes Laibchen"
"ID196","ID196",196,0,0,0,0,0,77,1,1,0,0,0,106,0,0,0,0,0,0,0,0.416216216216216,0.00540540540540541,0.00540540540540541,0,0,0,0.572972972972973,0,0,0.572972972972973,106,"60",185,"Faschiertes Laibchen"
"ID197","ID197",197,0,0,0,0,0,12,0,0,0,0,0,31,0,0,0,0,0,0,0,0.27906976744186,0,0,0,0,0,0.720930232558139,0,0,0.720930232558139,31,"60",43,"Faschiertes Laibchen"
"ID198","ID198",198,0,0,0,0,0,12,0,0,0,0,0,32,0,0,0,0,0,0,0,0.272727272727273,0,0,0,0,0,0.727272727272727,0,0,0.727272727272727,32,"60",44,"Faschiertes Laibchen"
"ID199","ID199",199,0,0,0,0,0,9,0,0,0,0,0,10,0,1,0,0,0,0,0,0.45,0,0,0,0,0,0.5,0,0.05,0.5,10,"60",20,"Faschiertes Laibchen"
"ID200","ID200",200,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,"56",1,"Fleischpflanz(er)l"
"ID201","ID201",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ID202","ID202",202,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,0.2,0,0,0,0,0,0.6,0.2,0,0,0,0,0.6,3,"57",5,"Hacktätschli"
"ID203","ID203",203,2,1,3,0,0,0,0,1,51,55,0,0,0,7,0.0166666666666667,0.00833333333333333,0.025,0,0,0,0,0.00833333333333333,0.425,0.458333333333333,0,0,0,0.0583333333333333,0.458333333333333,55,"58",120,"Hackplätzli"
"ID204","ID204",204,8,0,1,1,2,1,0,1,143,108,0,0,0,8,0.0293040293040293,0,0.00366300366300366,0.00366300366300366,0.00732600732600733,0.00366300366300366,0,0.00366300366300366,0.523809523809524,0.395604395604396,0,0,0,0.0293040293040293,0.523809523809524,143,"57",273,"Hacktätschli"
"ID205","ID205",205,42,6,17,1,5,1,1,4,1171,856,6,0,3,66,0.0192748967416246,0.00275355667737494,0.007801743919229,0.000458926112895824,0.00229463056447912,0.000458926112895824,0.000458926112895824,0.0018357044515833,0.53740247820101,0.392840752638825,0.00275355667737494,0,0.00137677833868747,0.0302891234511244,0.53740247820101,1171,"57",2179,"Hacktätschli"
"ID206","ID206",206,5,1,2,0,1,0,0,0,186,123,3,0,0,12,0.015015015015015,0.003003003003003,0.00600600600600601,0,0.003003003003003,0,0,0,0.558558558558559,0.369369369369369,0.00900900900900901,0,0,0.036036036036036,0.558558558558559,186,"57",333,"Hacktätschli"
"ID207","ID207",207,2,1,1,1,2,0,0,1,95,62,2,0,0,2,0.0118343195266272,0.00591715976331361,0.00591715976331361,0.00591715976331361,0.0118343195266272,0,0,0.00591715976331361,0.562130177514793,0.366863905325444,0.0118343195266272,0,0,0.0118343195266272,0.562130177514793,95,"57",169,"Hacktätschli"
"ID208","ID208",208,2,0,0,0,0,0,0,0,53,11,1,0,0,0,0.0298507462686567,0,0,0,0,0,0,0,0.791044776119403,0.164179104477612,0.0149253731343284,0,0,0,0.791044776119403,53,"57",67,"Hacktätschli"
"ID209","ID209",209,2,1,1,0,0,0,0,0,53,7,0,1,1,1,0.0298507462686567,0.0149253731343284,0.0149253731343284,0,0,0,0,0,0.791044776119403,0.104477611940299,0,0.0149253731343284,0.0149253731343284,0.0149253731343284,0.791044776119403,53,"57",67,"Hacktätschli"
"ID210","ID210",210,4,1,1,0,0,0,0,0,165,14,0,0,0,1,0.021505376344086,0.00537634408602151,0.00537634408602151,0,0,0,0,0,0.887096774193548,0.0752688172043011,0,0,0,0.00537634408602151,0.887096774193548,165,"57",186,"Hacktätschli"
"ID211","ID211",211,2,0,1,0,1,0,0,0,82,6,0,0,0,1,0.021505376344086,0,0.010752688172043,0,0.010752688172043,0,0,0,0.881720430107527,0.0645161290322581,0,0,0,0.010752688172043,0.881720430107527,82,"57",93,"Hacktätschli"
"ID212","ID212",212,1,1,0,0,2,0,0,1,109,16,0,0,0,1,0.00763358778625954,0.00763358778625954,0,0,0.0152671755725191,0,0,0.00763358778625954,0.83206106870229,0.122137404580153,0,0,0,0.00763358778625954,0.83206106870229,109,"57",131,"Hacktätschli"
"ID213","ID213",213,0,0,0,0,0,0,0,0,22,4,0,0,0,1,0,0,0,0,0,0,0,0,0.814814814814815,0.148148148148148,0,0,0,0.037037037037037,0.814814814814815,22,"57",27,"Hacktätschli"
"ID214","ID214",214,1,0,0,0,0,0,0,0,14,2,0,0,0,2,0.0526315789473684,0,0,0,0,0,0,0,0.736842105263158,0.105263157894737,0,0,0,0.105263157894737,0.736842105263158,14,"57",19,"Hacktätschli"
"ID215","ID215",215,0,3,0,0,0,0,1,1,25,9,0,0,0,3,0,0.0714285714285714,0,0,0,0,0.0238095238095238,0.0238095238095238,0.595238095238095,0.214285714285714,0,0,0,0.0714285714285714,0.595238095238095,25,"57",42,"Hacktätschli"
"ID216","ID216",216,2,1,1,0,0,1,1,0,9,5,0,0,0,1,0.0952380952380952,0.0476190476190476,0.0476190476190476,0,0,0.0476190476190476,0.0476190476190476,0,0.428571428571429,0.238095238095238,0,0,0,0.0476190476190476,0.428571428571429,9,"57",21,"Hacktätschli"
"ID217","ID217",217,2,2,2,0,1,1,0,3,42,21,1,1,0,8,0.0238095238095238,0.0238095238095238,0.0238095238095238,0,0.0119047619047619,0.0119047619047619,0,0.0357142857142857,0.5,0.25,0.0119047619047619,0.0119047619047619,0,0.0952380952380952,0.5,42,"57",84,"Hacktätschli"
"ID218","ID218",218,3,1,2,0,1,0,1,1,57,34,0,0,0,11,0.027027027027027,0.00900900900900901,0.018018018018018,0,0.00900900900900901,0,0.00900900900900901,0.00900900900900901,0.513513513513513,0.306306306306306,0,0,0,0.0990990990990991,0.513513513513513,57,"57",111,"Hacktätschli"
"ID219","ID219",219,3,1,0,0,0,3,0,0,12,6,0,0,0,3,0.107142857142857,0.0357142857142857,0,0,0,0.107142857142857,0,0,0.428571428571429,0.214285714285714,0,0,0,0.107142857142857,0.428571428571429,12,"57",28,"Hacktätschli"
"ID220","ID220",220,0,1,0,0,0,14,4,0,1,2,0,1,0,1,0,0.0416666666666667,0,0,0,0.583333333333333,0.166666666666667,0,0.0416666666666667,0.0833333333333333,0,0.0416666666666667,0,0.0416666666666667,0.583333333333333,14,"54",24,"Fleischla(i)be(r)l"
"ID221","ID221",221,0,0,0,0,0,17,1,0,0,0,0,1,0,1,0,0,0,0,0,0.85,0.05,0,0,0,0,0.05,0,0.05,0.85,17,"54",20,"Fleischla(i)be(r)l"
"ID222","ID222",222,0,0,1,0,0,6,0,0,0,0,0,1,0,3,0,0,0.0909090909090909,0,0,0.545454545454545,0,0,0,0,0,0.0909090909090909,0,0.272727272727273,0.545454545454545,6,"54",11,"Fleischla(i)be(r)l"
"ID223","ID223",223,0,1,1,0,0,6,1,0,0,0,1,1,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0.545454545454545,0.0909090909090909,0,0,0,0.0909090909090909,0.0909090909090909,0,0,0.545454545454545,6,"54",11,"Fleischla(i)be(r)l"
"ID224","ID224",224,0,0,0,0,0,18,0,0,0,0,0,4,3,1,0,0,0,0,0,0.692307692307692,0,0,0,0,0,0.153846153846154,0.115384615384615,0.0384615384615385,0.692307692307692,18,"54",26,"Fleischla(i)be(r)l"
"ID225","ID225",225,1,0,0,0,0,4,0,0,0,0,0,0,1,1,0.142857142857143,0,0,0,0,0.571428571428571,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.571428571428571,4,"54",7,"Fleischla(i)be(r)l"
"ID226","ID226",226,0,1,0,0,0,6,0,0,1,0,0,4,3,0,0,0.0666666666666667,0,0,0,0.4,0,0,0.0666666666666667,0,0,0.266666666666667,0.2,0,0.4,6,"54",15,"Fleischla(i)be(r)l"
"ID227","ID227",227,0,0,0,0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,0.142857142857143,0.428571428571429,0,0,0,0,0,0,0.428571428571429,0,0.428571428571429,3,"54",7,"Fleischla(i)be(r)l"
"ID228","ID228",228,1,0,0,0,0,2,0,0,0,0,0,1,3,0,0.142857142857143,0,0,0,0,0.285714285714286,0,0,0,0,0,0.142857142857143,0.428571428571429,0,0.428571428571429,3,"61",7,"Fleischkrapfe(rl)"
"ID229","ID229",229,1,0,0,0,0,4,0,0,0,0,0,0,3,0,0.125,0,0,0,0,0.5,0,0,0,0,0,0,0.375,0,0.5,4,"54",8,"Fleischla(i)be(r)l"
"ID230","ID230",230,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.8,0,0.8,4,"61",5,"Fleischkrapfe(rl)"
"ID231","ID231",231,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,0.2,0,0,0,0,0,0,0,0,0,0.2,0.6,0,0.6,3,"61",5,"Fleischkrapfe(rl)"
"ID232","ID232",232,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"60",1,"Faschiertes Laibchen"
"ID233","ID233",233,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0.5,0,0.5,1,"50",2,"(Brat-/Fleisch-)Klops"
"ID234","ID234",234,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0.875,0,0,0,0,0,0.125,0,0,0.875,7,"54",8,"Fleischla(i)be(r)l"
