"id","hexID","X73","X74","X75","X76","X77","X78","X79","X81","X82","rel_73","rel_74","rel_75","rel_76","rel_77","rel_78","rel_79","rel_81","rel_82","relMax","absMax","maxLevel","total","antwort"
"ID825","ID825",825,33,45,19,0,0,0,0,35,0,0.25,0.340909090909091,0.143939393939394,0,0,0,0,0.265151515151515,0,0.340909090909091,45,"74",132,"Pantoffeln"
"ID826","ID826",826,57,68,39,2,1,0,0,61,0,0.25,0.298245614035088,0.171052631578947,0.0087719298245614,0.0043859649122807,0,0,0.267543859649123,0,0.298245614035088,68,"74",228,"Pantoffeln"
"ID827","ID827",827,28,46,24,0,1,0,1,24,0,0.225806451612903,0.370967741935484,0.193548387096774,0,0.00806451612903226,0,0.00806451612903226,0.193548387096774,0,0.370967741935484,46,"74",124,"Pantoffeln"
"ID828","ID828",828,103,120,48,5,2,0,2,90,0,0.278378378378378,0.324324324324324,0.12972972972973,0.0135135135135135,0.00540540540540541,0,0.00540540540540541,0.243243243243243,0,0.324324324324324,120,"74",370,"Pantoffeln"
"ID829","ID829",829,95,78,33,3,0,0,1,68,0,0.341726618705036,0.280575539568345,0.118705035971223,0.0107913669064748,0,0,0.00359712230215827,0.244604316546763,0,0.341726618705036,95,"73",278,"Latschen"
"ID830","ID830",830,50,63,32,2,1,1,2,45,0,0.255102040816327,0.321428571428571,0.163265306122449,0.0102040816326531,0.00510204081632653,0.00510204081632653,0.0102040816326531,0.229591836734694,0,0.321428571428571,63,"74",196,"Pantoffeln"
"ID831","ID831",831,85,84,40,4,1,0,0,63,0,0.306859205776173,0.303249097472924,0.144404332129964,0.0144404332129964,0.0036101083032491,0,0,0.227436823104693,0,0.306859205776173,85,"73",277,"Latschen"
"ID832","ID832",832,214,184,81,5,6,0,0,130,0,0.345161290322581,0.296774193548387,0.130645161290323,0.00806451612903226,0.00967741935483871,0,0,0.209677419354839,0,0.345161290322581,214,"73",620,"Latschen"
"ID833","ID833",833,45,61,32,0,2,0,0,44,0,0.244565217391304,0.331521739130435,0.173913043478261,0,0.0108695652173913,0,0,0.239130434782609,0,0.331521739130435,61,"74",184,"Pantoffeln"
"ID834","ID834",834,14,38,9,0,4,1,0,16,0,0.170731707317073,0.463414634146341,0.109756097560976,0,0.0487804878048781,0.0121951219512195,0,0.195121951219512,0,0.463414634146341,38,"74",82,"Pantoffeln"
"ID835","ID835",835,19,33,5,0,1,0,0,12,0,0.271428571428571,0.471428571428571,0.0714285714285714,0,0.0142857142857143,0,0,0.171428571428571,0,0.471428571428571,33,"74",70,"Pantoffeln"
"ID836","ID836",836,17,43,13,1,1,0,0,17,0,0.184782608695652,0.467391304347826,0.141304347826087,0.0108695652173913,0.0108695652173913,0,0,0.184782608695652,0,0.467391304347826,43,"74",92,"Pantoffeln"
"ID837","ID837",837,26,42,8,0,0,0,0,18,0,0.276595744680851,0.446808510638298,0.0851063829787234,0,0,0,0,0.191489361702128,0,0.446808510638298,42,"74",94,"Pantoffeln"
"ID838","ID838",838,33,25,23,1,1,0,0,26,0,0.302752293577982,0.229357798165138,0.211009174311927,0.00917431192660551,0.00917431192660551,0,0,0.238532110091743,0,0.302752293577982,33,"73",109,"Latschen"
"ID839","ID839",839,50,65,97,1,14,1,1,45,0,0.182481751824818,0.237226277372263,0.354014598540146,0.00364963503649635,0.0510948905109489,0.00364963503649635,0.00364963503649635,0.164233576642336,0,0.354014598540146,97,"75",274,"Schlapfen/Schlappen"
"ID840","ID840",840,6,24,148,1,46,1,0,11,0,0.0253164556962025,0.10126582278481,0.624472573839662,0.00421940928270042,0.194092827004219,0.00421940928270042,0,0.0464135021097046,0,0.624472573839662,148,"75",237,"Schlapfen/Schlappen"
"ID841","ID841",841,4,5,57,0,10,0,0,4,0,0.05,0.0625,0.7125,0,0.125,0,0,0.05,0,0.7125,57,"75",80,"Schlapfen/Schlappen"
"ID842","ID842",842,1,1,56,0,19,0,0,6,0,0.0120481927710843,0.0120481927710843,0.674698795180723,0,0.228915662650602,0,0,0.072289156626506,0,0.674698795180723,56,"75",83,"Schlapfen/Schlappen"
"ID843","ID843",843,1,0,101,0,35,0,0,3,0,0.00714285714285714,0,0.721428571428571,0,0.25,0,0,0.0214285714285714,0,0.721428571428571,101,"75",140,"Schlapfen/Schlappen"
"ID844","ID844",844,1,1,57,0,17,0,0,6,0,0.0121951219512195,0.0121951219512195,0.695121951219512,0,0.207317073170732,0,0,0.0731707317073171,0,0.695121951219512,57,"75",82,"Schlapfen/Schlappen"
"ID845","ID845",845,4,1,68,0,30,0,0,2,0,0.0380952380952381,0.00952380952380952,0.647619047619048,0,0.285714285714286,0,0,0.019047619047619,0,0.647619047619048,68,"75",105,"Schlapfen/Schlappen"
"ID846","ID846",846,8,4,230,1,73,1,0,2,0,0.0250783699059561,0.0125391849529781,0.721003134796238,0.00313479623824451,0.22884012539185,0.00313479623824451,0,0.00626959247648903,0,0.721003134796238,230,"75",319,"Schlapfen/Schlappen"
"ID847","ID847",847,2,2,32,0,14,0,0,0,0,0.04,0.04,0.64,0,0.28,0,0,0,0,0.64,32,"75",50,"Schlapfen/Schlappen"
"ID848","ID848",848,1,2,33,0,16,0,1,0,0,0.0188679245283019,0.0377358490566038,0.622641509433962,0,0.30188679245283,0,0.0188679245283019,0,0,0.622641509433962,33,"75",53,"Schlapfen/Schlappen"
"ID849","ID849",849,0,0,35,0,10,0,0,0,0,0,0,0.777777777777778,0,0.222222222222222,0,0,0,0,0.777777777777778,35,"75",45,"Schlapfen/Schlappen"
"ID850","ID850",850,2,0,24,1,15,0,0,0,0,0.0476190476190476,0,0.571428571428571,0.0238095238095238,0.357142857142857,0,0,0,0,0.571428571428571,24,"75",42,"Schlapfen/Schlappen"
"ID851","ID851",851,1,0,22,0,16,0,1,1,0,0.024390243902439,0,0.536585365853659,0,0.390243902439024,0,0.024390243902439,0.024390243902439,0,0.536585365853659,22,"75",41,"Schlapfen/Schlappen"
"ID852","ID852",852,4,0,75,0,38,0,1,0,0,0.0338983050847458,0,0.635593220338983,0,0.322033898305085,0,0.00847457627118644,0,0,0.635593220338983,75,"75",118,"Schlapfen/Schlappen"
"ID853","ID853",853,4,2,101,0,63,0,0,1,0,0.0233918128654971,0.0116959064327485,0.590643274853801,0,0.368421052631579,0,0,0.00584795321637427,0,0.590643274853801,101,"75",171,"Schlapfen/Schlappen"
"ID854","ID854",854,1,1,36,0,22,0,0,0,0,0.0166666666666667,0.0166666666666667,0.6,0,0.366666666666667,0,0,0,0,0.6,36,"75",60,"Schlapfen/Schlappen"
"ID855","ID855",855,0,2,59,0,45,0,1,1,0,0,0.0185185185185185,0.546296296296296,0,0.416666666666667,0,0.00925925925925926,0.00925925925925926,0,0.546296296296296,59,"75",108,"Schlapfen/Schlappen"
"ID856","ID856",856,1,2,54,0,33,0,0,1,0,0.010989010989011,0.021978021978022,0.593406593406593,0,0.362637362637363,0,0,0.010989010989011,0,0.593406593406593,54,"75",91,"Schlapfen/Schlappen"
"ID857","ID857",857,4,0,31,0,20,0,0,2,1,0.0689655172413793,0,0.53448275862069,0,0.344827586206897,0,0,0.0344827586206897,0.0172413793103448,0.53448275862069,31,"75",58,"Schlapfen/Schlappen"
"ID858","ID858",858,4,0,42,0,25,0,0,1,0,0.0555555555555556,0,0.583333333333333,0,0.347222222222222,0,0,0.0138888888888889,0,0.583333333333333,42,"75",72,"Schlapfen/Schlappen"
"ID859","ID859",859,1,0,51,1,24,0,0,3,0,0.0125,0,0.6375,0.0125,0.3,0,0,0.0375,0,0.6375,51,"75",80,"Schlapfen/Schlappen"
"ID860","ID860",860,1,0,14,0,7,0,0,0,0,0.0454545454545455,0,0.636363636363636,0,0.318181818181818,0,0,0,0,0.636363636363636,14,"75",22,"Schlapfen/Schlappen"
"ID861","ID861",861,63,17,210,3,1,2,7,27,0,0.190909090909091,0.0515151515151515,0.636363636363636,0.00909090909090909,0.00303030303030303,0.00606060606060606,0.0212121212121212,0.0818181818181818,0,0.636363636363636,210,"75",330,"Schlapfen/Schlappen"
"ID862","ID862",862,87,14,370,5,1,1,2,54,0,0.162921348314607,0.0262172284644195,0.692883895131086,0.00936329588014981,0.00187265917602996,0.00187265917602996,0.00374531835205993,0.101123595505618,0,0.692883895131086,370,"75",534,"Schlapfen/Schlappen"
"ID863","ID863",863,38,7,68,6,2,3,0,42,0,0.228915662650602,0.0421686746987952,0.409638554216867,0.036144578313253,0.0120481927710843,0.0180722891566265,0,0.253012048192771,0,0.409638554216867,68,"75",166,"Schlapfen/Schlappen"
"ID864","ID864",864,40,7,36,2,0,1,0,37,0,0.32520325203252,0.0569105691056911,0.292682926829268,0.016260162601626,0,0.00813008130081301,0,0.300813008130081,0,0.32520325203252,40,"73",123,"Latschen"
"ID865","ID865",865,100,13,84,4,0,1,2,95,0,0.334448160535117,0.0434782608695652,0.280936454849498,0.0133779264214047,0,0.00334448160535117,0.00668896321070234,0.317725752508361,0,0.334448160535117,100,"73",299,"Latschen"
"ID866","ID866",866,162,33,151,10,3,2,2,213,0,0.28125,0.0572916666666667,0.262152777777778,0.0173611111111111,0.00520833333333333,0.00347222222222222,0.00347222222222222,0.369791666666667,0,0.369791666666667,213,"81",576,"Hausschuhe"
"ID867","ID867",867,294,88,286,16,0,4,5,424,0,0.263205013428827,0.0787824529991047,0.25604297224709,0.0143240823634736,0,0.0035810205908684,0.0044762757385855,0.37958818263205,0,0.37958818263205,424,"81",1117,"Hausschuhe"
"ID868","ID868",868,276,92,289,23,1,2,3,449,0,0.243171806167401,0.081057268722467,0.254625550660793,0.0202643171806167,0.000881057268722467,0.00176211453744493,0.0026431718061674,0.395594713656388,0,0.395594713656388,449,"81",1135,"Hausschuhe"
"ID869","ID869",869,345,75,302,16,3,3,6,472,0,0.282324058919804,0.0613747954173486,0.247135842880524,0.0130932896890344,0.00245499181669394,0.00245499181669394,0.00490998363338789,0.386252045826514,0,0.386252045826514,472,"81",1222,"Hausschuhe"
"ID870","ID870",870,299,77,234,10,0,1,6,347,0,0.306981519507187,0.0790554414784394,0.240246406570842,0.0102669404517454,0,0.00102669404517454,0.00616016427104723,0.356262833675565,0,0.356262833675565,347,"81",974,"Hausschuhe"
"ID871","ID871",871,267,50,246,12,1,2,3,287,0,0.307603686635945,0.0576036866359447,0.283410138248848,0.0138248847926267,0.00115207373271889,0.00230414746543779,0.00345622119815668,0.330645161290323,0,0.330645161290323,287,"81",868,"Hausschuhe"
"ID872","ID872",872,173,30,229,2,3,3,3,180,2,0.2768,0.048,0.3664,0.0032,0.0048,0.0048,0.0048,0.288,0.0032,0.3664,229,"75",625,"Schlapfen/Schlappen"
"ID873","ID873",873,56,7,62,3,2,1,1,87,0,0.255707762557078,0.0319634703196347,0.28310502283105,0.0136986301369863,0.0091324200913242,0.0045662100456621,0.0045662100456621,0.397260273972603,0,0.397260273972603,87,"81",219,"Hausschuhe"
"ID874","ID874",874,203,40,253,9,2,2,6,212,0,0.279229711141678,0.0550206327372765,0.348005502063274,0.0123796423658872,0.00275103163686382,0.00275103163686382,0.00825309491059147,0.291609353507565,0,0.348005502063274,253,"75",727,"Schlapfen/Schlappen"
"ID875","ID875",875,90,20,97,2,0,1,0,91,0,0.299003322259136,0.0664451827242525,0.322259136212625,0.00664451827242525,0,0.00332225913621262,0,0.302325581395349,0,0.322259136212625,97,"75",301,"Schlapfen/Schlappen"
"ID876","ID876",876,82,39,66,2,0,0,1,65,2,0.319066147859922,0.151750972762646,0.256809338521401,0.00778210116731518,0,0,0.00389105058365759,0.252918287937743,0.00778210116731518,0.319066147859922,82,"73",257,"Latschen"
"ID877","ID877",877,44,32,35,1,0,1,0,39,0,0.289473684210526,0.210526315789474,0.230263157894737,0.00657894736842105,0,0.00657894736842105,0,0.256578947368421,0,0.289473684210526,44,"73",152,"Latschen"
"ID878","ID878",878,96,54,53,4,0,0,0,77,0,0.338028169014085,0.190140845070423,0.186619718309859,0.0140845070422535,0,0,0,0.27112676056338,0,0.338028169014085,96,"73",284,"Latschen"
"ID879","ID879",879,35,38,40,2,0,2,0,46,0,0.214723926380368,0.233128834355828,0.245398773006135,0.0122699386503067,0,0.0122699386503067,0,0.282208588957055,0,0.282208588957055,46,"81",163,"Hausschuhe"
"ID880","ID880",880,32,38,20,0,2,0,1,32,0,0.256,0.304,0.16,0,0.016,0,0.008,0.256,0,0.304,38,"74",125,"Pantoffeln"
"ID881","ID881",881,59,68,39,1,3,0,0,62,0,0.254310344827586,0.293103448275862,0.168103448275862,0.00431034482758621,0.0129310344827586,0,0,0.267241379310345,0,0.293103448275862,68,"74",232,"Pantoffeln"
"ID882","ID882",882,75,109,56,5,0,0,0,59,0,0.246710526315789,0.358552631578947,0.184210526315789,0.0164473684210526,0,0,0,0.194078947368421,0,0.358552631578947,109,"74",304,"Pantoffeln"
"ID883","ID883",883,53,80,20,4,1,0,1,42,0,0.263681592039801,0.398009950248756,0.0995024875621891,0.0199004975124378,0.00497512437810945,0,0.00497512437810945,0.208955223880597,0,0.398009950248756,80,"74",201,"Pantoffeln"
"ID884","ID884",884,41,61,19,2,0,0,0,42,0,0.248484848484848,0.36969696969697,0.115151515151515,0.0121212121212121,0,0,0,0.254545454545455,0,0.36969696969697,61,"74",165,"Pantoffeln"
"ID885","ID885",885,26,42,11,1,1,0,0,25,0,0.245283018867925,0.39622641509434,0.10377358490566,0.00943396226415094,0.00943396226415094,0,0,0.235849056603774,0,0.39622641509434,42,"74",106,"Pantoffeln"
"ID886","ID886",886,120,101,60,4,2,0,2,95,1,0.311688311688312,0.262337662337662,0.155844155844156,0.0103896103896104,0.00519480519480519,0,0.00519480519480519,0.246753246753247,0.0025974025974026,0.311688311688312,120,"73",385,"Latschen"
"ID887","ID887",887,52,84,23,3,3,0,2,38,0,0.253658536585366,0.409756097560976,0.11219512195122,0.0146341463414634,0.0146341463414634,0,0.00975609756097561,0.185365853658537,0,0.409756097560976,84,"74",205,"Pantoffeln"
"ID888","ID888",888,60,84,23,1,0,0,2,64,0,0.256410256410256,0.358974358974359,0.0982905982905983,0.00427350427350427,0,0,0.00854700854700855,0.273504273504274,0,0.358974358974359,84,"74",234,"Pantoffeln"
"ID889","ID889",889,40,88,23,0,3,1,0,33,0,0.212765957446809,0.468085106382979,0.122340425531915,0,0.0159574468085106,0.00531914893617021,0,0.175531914893617,0,0.468085106382979,88,"74",188,"Pantoffeln"
"ID890","ID890",890,42,83,20,0,0,0,0,28,0,0.242774566473988,0.479768786127168,0.115606936416185,0,0,0,0,0.161849710982659,0,0.479768786127168,83,"74",173,"Pantoffeln"
"ID891","ID891",891,11,33,10,0,1,0,0,11,0,0.166666666666667,0.5,0.151515151515152,0,0.0151515151515152,0,0,0.166666666666667,0,0.5,33,"74",66,"Pantoffeln"
"ID892","ID892",892,31,49,18,1,1,0,0,26,0,0.246031746031746,0.388888888888889,0.142857142857143,0.00793650793650794,0.00793650793650794,0,0,0.206349206349206,0,0.388888888888889,49,"74",126,"Pantoffeln"
"ID893","ID893",893,27,66,29,2,1,0,0,39,0,0.164634146341463,0.402439024390244,0.176829268292683,0.0121951219512195,0.00609756097560976,0,0,0.23780487804878,0,0.402439024390244,66,"74",164,"Pantoffeln"
"ID894","ID894",894,160,180,148,5,21,0,0,196,1,0.225035161744022,0.253164556962025,0.208157524613221,0.0070323488045007,0.029535864978903,0,0,0.275668073136428,0.00140646976090014,0.275668073136428,196,"81",711,"Hausschuhe"
"ID895","ID895",895,33,39,41,0,6,0,0,52,0,0.192982456140351,0.228070175438596,0.239766081871345,0,0.0350877192982456,0,0,0.304093567251462,0,0.304093567251462,52,"81",171,"Hausschuhe"
"ID896","ID896",896,13,11,26,0,2,0,0,18,0,0.185714285714286,0.157142857142857,0.371428571428571,0,0.0285714285714286,0,0,0.257142857142857,0,0.371428571428571,26,"75",70,"Schlapfen/Schlappen"
"ID897","ID897",897,2,3,95,0,38,0,0,4,0,0.0140845070422535,0.0211267605633803,0.669014084507042,0,0.267605633802817,0,0,0.028169014084507,0,0.669014084507042,95,"75",142,"Schlapfen/Schlappen"
"ID898","ID898",898,0,0,5,0,6,0,0,0,0,0,0,0.454545454545455,0,0.545454545454545,0,0,0,0,0.545454545454545,6,"77",11,"Patschen"
"ID899","ID899",899,3,0,40,0,10,0,1,0,0,0.0555555555555556,0,0.740740740740741,0,0.185185185185185,0,0.0185185185185185,0,0,0.740740740740741,40,"75",54,"Schlapfen/Schlappen"
"ID900","ID900",900,4,0,77,0,41,0,0,3,0,0.032,0,0.616,0,0.328,0,0,0.024,0,0.616,77,"75",125,"Schlapfen/Schlappen"
"ID901","ID901",901,1,0,23,0,12,0,0,0,0,0.0277777777777778,0,0.638888888888889,0,0.333333333333333,0,0,0,0,0.638888888888889,23,"75",36,"Schlapfen/Schlappen"
"ID902","ID902",902,0,1,8,0,5,0,0,0,0,0,0.0714285714285714,0.571428571428571,0,0.357142857142857,0,0,0,0,0.571428571428571,8,"75",14,"Schlapfen/Schlappen"
"ID903","ID903",903,1,1,78,0,67,0,0,1,0,0.00675675675675676,0.00675675675675676,0.527027027027027,0,0.452702702702703,0,0,0.00675675675675676,0,0.527027027027027,78,"75",148,"Schlapfen/Schlappen"
"ID904","ID904",904,0,0,27,0,15,0,0,2,0,0,0,0.613636363636364,0,0.340909090909091,0,0,0.0454545454545455,0,0.613636363636364,27,"75",44,"Schlapfen/Schlappen"
"ID905","ID905",905,0,1,35,0,15,0,0,2,0,0,0.0188679245283019,0.660377358490566,0,0.283018867924528,0,0,0.0377358490566038,0,0.660377358490566,35,"75",53,"Schlapfen/Schlappen"
"ID906","ID906",906,4,1,85,0,42,0,0,3,0,0.0296296296296296,0.00740740740740741,0.62962962962963,0,0.311111111111111,0,0,0.0222222222222222,0,0.62962962962963,85,"75",135,"Schlapfen/Schlappen"
"ID907","ID907",907,1,0,25,2,19,0,0,5,0,0.0192307692307692,0,0.480769230769231,0.0384615384615385,0.365384615384615,0,0,0.0961538461538462,0,0.480769230769231,25,"75",52,"Schlapfen/Schlappen"
"ID908","ID908",908,0,1,36,0,23,0,0,2,0,0,0.0161290322580645,0.580645161290323,0,0.370967741935484,0,0,0.032258064516129,0,0.580645161290323,36,"75",62,"Schlapfen/Schlappen"
"ID909","ID909",909,8,3,159,1,79,0,0,1,0,0.0318725099601594,0.0119521912350598,0.633466135458167,0.00398406374501992,0.314741035856574,0,0,0.00398406374501992,0,0.633466135458167,159,"75",251,"Schlapfen/Schlappen"
"ID910","ID910",910,0,0,27,0,10,0,0,1,0,0,0,0.710526315789474,0,0.263157894736842,0,0,0.0263157894736842,0,0.710526315789474,27,"75",38,"Schlapfen/Schlappen"
"ID911","ID911",911,0,0,7,0,1,0,0,0,0,0,0,0.875,0,0.125,0,0,0,0,0.875,7,"75",8,"Schlapfen/Schlappen"
"ID912","ID912",912,42,8,101,3,0,0,0,36,0,0.221052631578947,0.0421052631578947,0.531578947368421,0.0157894736842105,0,0,0,0.189473684210526,0,0.531578947368421,101,"75",190,"Schlapfen/Schlappen"
"ID913","ID913",913,189,50,428,18,1,4,5,210,0,0.208839779005525,0.0552486187845304,0.47292817679558,0.0198895027624309,0.00110497237569061,0.00441988950276243,0.00552486187845304,0.232044198895028,0,0.47292817679558,428,"75",905,"Schlapfen/Schlappen"
"ID914","ID914",914,68,17,198,4,1,0,1,104,1,0.17258883248731,0.0431472081218274,0.50253807106599,0.0101522842639594,0.00253807106598985,0,0.00253807106598985,0.263959390862944,0.00253807106598985,0.50253807106599,198,"75",394,"Schlapfen/Schlappen"
"ID915","ID915",915,69,11,81,5,1,0,0,109,0,0.25,0.0398550724637681,0.293478260869565,0.0181159420289855,0.0036231884057971,0,0,0.394927536231884,0,0.394927536231884,109,"81",276,"Hausschuhe"
"ID916","ID916",916,205,33,226,11,0,3,2,225,0,0.290780141843972,0.0468085106382979,0.320567375886525,0.0156028368794326,0,0.00425531914893617,0.00283687943262411,0.319148936170213,0,0.320567375886525,226,"75",705,"Schlapfen/Schlappen"
"ID917","ID917",917,204,42,171,12,2,1,6,252,0,0.295652173913043,0.0608695652173913,0.247826086956522,0.0173913043478261,0.00289855072463768,0.00144927536231884,0.00869565217391304,0.365217391304348,0,0.365217391304348,252,"81",690,"Hausschuhe"
"ID918","ID918",918,591,191,556,45,3,4,7,836,0,0.264666368114644,0.0855351545006717,0.248992386923421,0.0201522615315719,0.00134348410210479,0.00179131213613972,0.00313479623824451,0.374384236453202,0,0.374384236453202,836,"81",2233,"Hausschuhe"
"ID919","ID919",919,1345,551,1241,129,12,10,28,2250,3,0.241515532411564,0.0989405638355181,0.222840725444424,0.0231639432573173,0.00215478541928533,0.00179565451607111,0.0050278326449991,0.404022266115999,0.000538696354821332,0.404022266115999,2250,"81",5569,"Hausschuhe"
"ID920","ID920",920,508,127,463,30,5,4,11,590,0,0.29228998849252,0.07307249712313,0.266398158803222,0.0172612197928654,0.00287686996547756,0.00230149597238205,0.00632911392405063,0.339470655926352,0,0.339470655926352,590,"81",1738,"Hausschuhe"
"ID921","ID921",921,267,45,312,13,1,3,6,303,0,0.281052631578947,0.0473684210526316,0.328421052631579,0.0136842105263158,0.00105263157894737,0.00315789473684211,0.00631578947368421,0.318947368421053,0,0.328421052631579,312,"75",950,"Schlapfen/Schlappen"
"ID922","ID922",922,283,35,249,6,2,0,2,263,1,0.336504161712247,0.0416171224732461,0.296076099881094,0.00713436385255648,0.00237812128418549,0,0.00237812128418549,0.312722948870392,0.00118906064209275,0.336504161712247,283,"73",841,"Latschen"
"ID923","ID923",923,272,37,249,8,0,2,2,291,1,0.31554524361949,0.04292343387471,0.288863109048724,0.00928074245939675,0,0.00232018561484919,0.00232018561484919,0.337587006960557,0.00116009280742459,0.337587006960557,291,"81",862,"Hausschuhe"
